아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
kris******,상위 30%,24.07.08,피치(20수ver.),F(44~66),생각보다 커요,보통이에요,화면과 비슷해요,,,,"쿨버전이랑 같이 샀는데 오 생각보다 좀 크긴 합니다!! 제가 핏한 티셔츠만 사왔어서 더 그렇게 느끼는 것 같고, 163 기준 엉덩이를 살짝 가리는 정도의 길이예요. 컬러 마음에 들고 편하게 입을 수 있어서 좋을 것 같아요."
kris******,상위 30%,24.07.08,크림(쿨ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,,,,"기본티랑 같이 샀는데 쿨버전이 좀 더 핏한 스타일이네요! 유니클로 에어리즘보다는 살짝 꺼칠? 막 피부에 거슬리는 그런 건 아니고요, 에어리즘과 비교했을 때 사알짝 더 그런 정도예요. 에어리즘도 한철밖에 못 입는데 훨 저렴하고 컬러 선택 폭도 넓고 매우 만족합니다"
거지의악마,,24.07.08,민트(20수ver.),F(44~66),정사이즈예요,보통이에요,화면보다 어두워요,160cm,,,"되게 쫀쫀한 재질이고 편합니다 
제가 다른 사람에 비해 어깨가 많이 넓어서(거의 수영선수) 저한테 딱 맞기~꽉 끼기 사이 정도 인데 보통분이시라면 편하고 이쁘게 딱 떨어질 것 같아용
티는 만족합니다"
jrwDgjaD,,24.07.08,크림(20수ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 44,"20수라 그런지 도톰하고 확실히 튼튼한 질 좋은 반팔티예요!
목라인은 빨래 해봐야 알겠지만 만져봤을 땐 잘 늘어날 수도 있을 거 같습니당
크림색은 화이트 안 어울리시는 분들께 추천합니다 딱 예쁜 색이에요"
kNN9PtQ5,,24.07.07,아이보리(세미크롭ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,65kg,상의 66,"나시 원피스 같은 곳에 이너로 입으려고 아이보리 샀는데 생각보단 두께감 있어서 아쉽네요 목 시보리도 튼튼하긴 하지만 뭔가 원하던 모양아니라서..
근데 티셔츠 자체는 좋아요 탄탄하고 스판도 있어서 휘뚤마뚤 편하게 입을 수 있을거같아요"
Xf5ZFJYy,,24.07.06,아이보리(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,169cm,57kg,상의 66,"딱 여름에 하나쯤 있어야하는 티셔츠입니다.
반바지. 긴바지에 어울리고 스커트는
그다지 ...가격은 살짝 비싼 느낌.
역한 냄새는 아니지만, 냄새나서 베란다에
하룻밤방치했구요. 배송은 빠른편입니다."
tVuGp4Ts,상위 5%,24.07.05,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,53kg,상의 55,"후기가 좋아서 구매해봤는데 저도 만족이에요 !!!
기본티는 여러모로 많이 입는데 재질도 좋고 쉽게 변형될 것 같지도 않아요 화이트에 가까운 아이보리에요
세미크롭이랑 고민했지만 키 168이라 애매하게 짧을 것 같아서 기본으로 선택했는데 딱이에요 !!!!
하의에 넣어도 좋고 빼면 여유있는 핏으로 보여요
담에 다른 색상도 사러 와야 겠어요"
tVuGp4Ts,상위 5%,24.07.05,피치(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,53kg,상의 55,"후기가 좋아서 구매해봤는데 저도 만족이에요 !!!
기본티는 여러모로 많이 입는데 재질도 좋고 쉽게 변형될 것 같지도 않아요 피치색상 이쁘네요^^
세미크롭이랑 고민했지만 키 168이라 애매하게 짧을 것 같아서 기본으로 선택했는데 딱이에요 !!!!
하의에 넣어도 좋고 빼면 여유있는 핏으로 보여요
담에 다른 색상도 사러 와야 겠어요"
srEzXH4R,,24.07.05,아이보리(20수ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,170cm,50kg,상의 55,"사고 바로 후기 남기는 것 보단 쭉 입어보고 빨아도 보고 건조기도 돌려서 한달은 입어야 후기 남길 수 있을 것 같아 꾸준히 입어봤습니다. 일단 기본티라 예쁘고 그런건 아닌데 핏은 무난했습니다. 길이도 적당 팔통도 적당. 옷을 빨고 건조기에 돌려도 옷 상태 유지 잘했구요, 목 쪽 망가짐 없이 잘 입고있어서 추천합니다!"
79aaOjNt,상위 15%,24.07.04,스카이블루(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,75kg,상의 66,"퀄리티 좋다그래서 세일할 때 주문해봤어요
색감이나 질이나 다 만족스러운데 
팔뚝 부분이 뭔가 이상해요ㅋㅋㅋ
66-77입어서 끼는 것도 있지만 겨드랑이 부분이 특히 좀..?
팔뚝살 있는 분들에겐 비추입니다
반품 고민하다가 그냥 입어요~"
79aaOjNt,상위 15%,24.07.04,크림(20수ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,75kg,상의 66,"퀄리티 좋다그래서 세일할 때 주문해봤어요
색감이나 질이나 다 만족스러운데 
팔뚝 부분이 뭔가 이상해요ㅋㅋㅋ
66-77입어서 끼는 것도 있지만 겨드랑이 부분이 특히 좀..?
팔뚝살 있는 분들에겐 비추입니다
반품 고민하다가 그냥 입어요"
빼쀼,상위 10%,24.07.02,크림(쿨ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"오 시원하고 좋아요 ! 질도 예쁘고 ~~ ㅎㅋ 추가 주문 할게요 ~~ 찰랑찰랑 하고 이런 디자인 사고 싶었는데 유니클로에서 봤었는데 ㅜ거긴 가격대가 있고 ㅠ.. 무튼 만족만족만복 ㅎ 동생이
보더니
지것도 사겟다네요 ㅋㅋ"
쭌이누나,상위 15%,24.07.02,스카이블루(세미크롭ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,65kg,상의 66,"이 옷은 미쳤습니다. 전형적인 상체비만 체형인데 정말 적절하게 이쁘게 만들어줌 핏을… 요물입니다 진짜 
신축성도 좋아서 쭉쭉늘어나고 목도 탄탄해서 안늘어날듯 색깔별로 쟁일게요💕 만들어주셔서 감사해요"
AkJXD76B,,24.07.02,아이보리(세미크롭ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"쫀쫀한 면이네요
여름엔 무지에 크로스백 코디가 최고인 저에겐
짧지도 길지도 않은 요게 딱이에요
세미크롭이라고 샀다가 동생에게 몇번을 넘겼는지^^
그거에 비하면 생각보다 좀 더 길지만
만족해요"
IySAafMt,상위 20%,24.07.02,크림(쿨ver.),F(44~66),작아요,아주 만족해요,화면과 비슷해요,163cm,63kg,상의 66,얇고 시원한 재질입니다 팔뚝이 제가 두꺼워서 그런지 생각보다 그렇게 막 감춰지진 않네요 그래도 팔이 짧고 적당히 크롭 직전 선이라 맘에 듭니다 하웨랑 안입어도 입을 수 있을 거 같아요
h7HOgtw7,탑리뷰어,24.07.02,아이보리(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,57kg,상의 55,"살면서 구매한 반팔티 중에서 최고인 거 같아요!!!ㅠㅠ
세미 크롭이라곤 했지만 그렇게 짧지 않고 너무 오버핏이면 부담스러울 수 있는데 길이감이 딱 적당해요
재질도 가격대비 야들야들하니 너무 좋구요!
특히 팔뚝살 가려주는 소매 길이감이 정말 맘에 듭니다
다른 색상도 사려구요 ㅋㅋ!"
qhalsqqo,상위 10%,24.07.01,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,56kg,상의 55,"넘 짱짱하고 한여름에는 살짝 더울 것 같지만
탄탄한 재질인데 부드러워서 다른 색상도 더 쟁일 것 같아요. 기본템으로 너무 좋은데 저한테는 화이트 색상이 너무 화이트라서 살짝 어두워보여가지구ㅜ 다른 색으로 구매해보려고 합니당 강추에요!"
6KGFNxXi,상위 10%,24.06.29,핑크(세미크롭ver.),F(44~66),생각보다 커요,보통이에요,화면과 비슷해요,166cm,53kg,상의 55,"저번에
스카이블루 컬러 구매하고
만족스러워서
핑크컬러 재구매했어욤>.<
세미크롭이라 기장감 많이 짧지않아서 좋고
컬러감 예쁘고 건조기 돌려도
수축 많이 없고 거의 비슷한것같아용!
굿굿 기본티로 넘 좋아요👍🏻"
wls2****,,24.06.28,블랙(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,64kg,상의 66,"길이 적당하고 예뻐요. 착용감도 좋고 생각보다 시원한 것 같아요 짱!!
다만 모든 옷이 그렇든 처음오면 냄새가.. 많이 심각.. 그리고 목 뒤에 라벨때문에 조금 따갑네요 이부분 빼고는 좋아요"
maen*****,,24.06.28,버터크림(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,56kg,상의 55,"연한 버터색 완전 맘에 들고 퀄리티도 너무 좋고요 재질이 부드러운데 탄탄한 느낌이라 목늘어남도 없을 것 같습니다
키작은 저한테는 길이감도 골반 살짝 위로 올라와서 아주 좋습니다 다른 색상더 추가로 구매하려고요 새옷 냄새가 많이 나서 세탁 후 입어야 합니다"
쭌이누나,상위 15%,24.06.28,아이보리(세미크롭ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,65kg,상의 66,몸 라인을 이쁘게 만들어주는 반팔티입니다…. 좀 살집이 있어서 유명한 블*팝* 제품 반팔 티를 샀는데 금방 헤지는 게 너무 아쉽더라구요… 근데 넥라인 탄탄하고 신축성 좋고 잘 비치지도 않음 ㄹㅇ 요물입니다… 오버핏 입으면 부해보이시는 분들 “세미크롭”으로 꼭 입고 광명찾으세요 너무 만족함
DCkCF9yF,,24.06.28,민트(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,57kg,상의 66,쫀쫀하니 좋네요 다만 약간 빤닥빤닥한 겉소재예요! 저는 나시를 꼭 입고 티를 입는 편인데ㅋㅋ 약간 한여름에 그렇게 입기엔 더운 느낌이긴 합니다 색상은 민트가 크림보다 더 맘에 들어요~
W3MEU4xi,상위 15%,24.06.27,버터크림(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,63kg,상의 77,"배송 빨리오고, 원하던 버터크림 색이였어요! 정말 퀄리티 단단해서 여름내내 자주 입을 것 같아요! 아직 입고 외출은 안해봤는데 옷에서 처음 식초냄새? 가 좀 나요ㅠ 세탁 후 입어야 할 것 같아요"
녹차밀크티,,24.06.26,아이보리(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 55,"정석적인 기본티예요
세미크롭이라고 하지만 생각보다 길이가 짧진 않았습니다 167~8cm 기준 골반뼈 밑으로 내려와요
단품으로도 이너로도 편하게 입을 것 같습니다"
6KGFNxXi,상위 10%,24.06.26,스카이블루(세미크롭ver.),F(44~66),생각보다 커요,보통이에요,화면과 비슷해요,166cm,53kg,상의 55,"크롭은 너무 짧다고 느껴서
세미 크롭을 선호하는데
타사 세미 크롭 보다 여유 있는 편이라
딱 좋네요☺
보유 중인 세미 크롭들은 약간 좀
핏되는 스타일이라
가끔은 부담스러울 때가 있었는데
이 티셔츠는 기장도 품도 넉넉한 편이라
편하게 입기 좋겠어요
스카이블루 컬러도 청량하니 예쁘고요:)
몇번 입어보고도 만족스러우면
다른 컬러 재구매 해야겠어요"
bBHF8hwO,상위 25%,24.06.26,아이보리(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,58kg,상의 66,"검정 크롭, 연핑크 기본 사고 만족해서 흰색 추가 구매요 66 퉁퉁입니다 날씬하지 않기때문에 핏에 민감합니다 유독 뚱뚱한게 티나는 핏이 잇고 티안나는 핏이 있는데 이것은 후자입니다 만족해요"
XYkqJmKN,,24.06.25,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색상 두개 구매했습니다 
무난한 색상이었고, 팔뚝커버도 좋았고 길이도 띡 좋았어요:-) 부들부들했고용 
근데 라벨은 색상마다 다른가봐요..? 흰티 라벨은 따갑고 거슬려서 제거했어요."
XYkqJmKN,,24.06.25,민트(20수ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,,,,"색상 두개 구매했습니다 
무난한 색상이었고, 팔뚝커버도 좋았고 길이도 띡 좋았어요:-) 부들부들했고용 
근데 라벨은 색상마다 다른가봐요..? 흰티 라벨은 따갑고 거슬려서 제거했어요."
Aqm11ek3,,24.06.24,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,54kg,,무지티를 지금까지 계속 사보았는데 이 티셔츠만큼 적절한 길이에 목이 안늘어나고 쫀쫀한 옷을 못 찾았어요.. 기본템으로 가볍게 입고 다니기 너무 좋습니다!! 팔뚝살도 어느정도 가려주고 너무 좋은 것 같아요!!
fzm5******,상위 10%,24.06.22,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,55kg,상의 55,"베이직한 핏으로 좋습니다 
두툼한 재질을 찾고 있었는데 이 티셔츠가 딱이였어요 
휘뚜루 마뚜루 입기 너무 좋고 약간 스판재질이라(?) 그런지 신축성도 좋고 두세번 입고 빨아도 짱짱합니다 
좋은옷 많이 만들어 주시고 번창하세여 ㅋ.ㅋ"
qHZ7a5Tn,상위 15%,24.06.21,블랙(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,57kg,상의 55,저번에 흰색 세미크롭 사고 너무 맘에 들어서 검은색도 샀어요!! 이번에는 세미크롭 말고 20수로 샀는데 진짜 길이도 품도 딱 적당하고 적당히 빳빳한 느낌이 짱 좋아요~~~ 저번 흰색이 더 면?느낌이 나는 것 같던데 소재가 차이나는 건지 그냥 기분탓인지 모르겠어요 암튼 휘뚜루마뚜루루 잘 입고다닐거같아요♡
BirD4KkB,,24.06.20,블랙(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,168cm,62kg,상의 55,"가슴과 덩치가 다소 있는 편이라 조금 부해 보이지만 사이즈는 넉넉하니 잘 맞습니다.
소재도 여름에 입기 좋은 질감이고 저같은 경우 하의를 반바지로 하거나 상의를 살짝 넣어 입으면 깔끔하게 입을 수 있어 좋습니다."
9axo3qti,상위 20%,24.06.19,블랙(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,44kg,상의 44,"재질도 좋고 목 부분도 잘 늘어나지 않게 탄탄해서 안심되네요. 사이즈도 넣어입기도 좋고 빼서 입어도 자연스러워서 편하게 입을 것 같아요
핑크, 검정, 아이보리 샀는데 깔별로 사길 잘했어요"
IHlWl0vE,,24.06.16,아이보리(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,162cm,57kg,상의 66,"블랙 사고 좋아서 흰색으로 또 구매했어요! 기장도 적당하고 목쪽도 튼튼합니다~ 블랙이 더 좋긴 해요!

블랙 사고 좋아서 흰색으로 또 구매했어요! 기장도 적당하고 목쪽도 튼튼합니다~ 블랙이 더 좋긴 해요!"
9PW1uqR6,,24.06.16,아이보리(모달ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,49kg,상의 55,팔부분을 덮는 반팔을 찾고 있었는데 제가 찾는 옷이라서 바로 구매 했습니당ㅎㅎ 착용해보니 옷이 엄청 부드럽고 흰옷이라 비침을 걱정했는데 비침도 심한거 같지는 않아서 좋아요! 무엇보다 엄~~청 편해요!
f2QPp1H9,상위 10%,24.06.14,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 55,목부분이 짱짱한 게 너무 좋아요 비침도 없고 길이도 적당해서 좋습니다 레이어드를 좋아해서 두 장 샀는데 만족해요 사진에 있은 먼지는 다른 옷들이랑 입어봐서 있는 거고 깨끗한 흰색으로 왔습니다
f2QPp1H9,상위 10%,24.06.14,블랙(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 55,고민하고 반팔 비교하다가 샀는데 이렇게 딱 맞는 반팔은 처음이에요 목부분이 빈약하지 않게 들어가 있어서 싼 느낌이 안들고 비침도 없고 길이도 딱 적당했습니다 기대한 것보다 괜찮아서 좋았어요 약간 냄새가 나긴 하지만 빨면 괜찮을 것 같아요
iuASLAxZ,,24.06.13,버터크림(세미크롭ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,45kg,상의 55,구매추천이 많아서 샀는데 옷감 톡톡하고 좋아요 . 워낙 마른 편이라 세미크롭이어도 약간 오버핏되네요 . 크롭반팔티 핏되면 너무 말라보여 안좋았는데 적당히 오버핏되아 덜 말라보여 오히려 좋았어요 버터크림은 약간 아이보리 느낌이고요 차콜컬러 슬랙스와 입으니 괜찮아요 . 키 작은 분들은 세미크롭 사세요 ~ ( 라벨은 목에 좀 까끌거려 뗏어요 ^^)
bhYqOsC1,,24.06.12,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,52kg,상의 55,"세미크롭할까 기본할까 고민하다가 저는 흉통이크고 가슴도 있는편이라 애매하게 뜨면 덩치가 더커서 기본했더니 딱 골반쯤 챡 이쁘게 떨어져요
목늘어짐 적을거같고 재질 탄탄해요 보시라고 사진 올림"
MAD9CAWk,상위 25%,24.06.11,피치(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"말해뭐해... 두번째로 구매했습니다.
너무 좋아요 딱 쫀쫀하고 탄탄한 질감에 살에 닿는 느낌은 매끄럽구요
잘 안 늘어날 것 같아서 더 좋네요
색도 부담스럽지 않은 베이비핑크라서 어디든 무난하게 잘 어울릴 것 같아요. 저는 파워 웜톤이라 베이비핑크가 저한테 잘 어울리기 상당히 어려운데 이 티셔츠는 그 어려운 걸 해내네요
사실 티셔츠 하나에 만칠천원이 좀 부담스러운 가격일 수도 있지만 그동안 팔천원짜리 티셔츠 사서 입다가 세탁기 세번 돌리면 옷이 **가 되고... 이런걸 많이 겪다보니 그냥 돈 좀 더 주고 더 오래 입을 수 있는 티셔츠 사는것도 나쁘지 않다고 생각해요. 저는 만족해요!😊"
Euni,상위 1%,24.06.08,아이보리(모달ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,154cm,53kg,상의 44,"154기준으로는 !
저정도 길이임 ! 대충 사타구니 ? 안되게 위치가 옵니다.
바지 안에 넣어서 입기에도 넉넉한거같네용 !
크롭은 얼마나 짧은지 모르겠.. 

모달 버전은 시원하고 부들부들한 재질이여서 여름에 입기 좋을듯 !"
vancouverr,상위 10%,24.06.06,블랙(20수ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,58kg,상의 55,"헬스 pt받을 때 입을려고 구매했어요
재질은 부드러우면서 탄탄해서 오래 입을 수 있을 거 같습니다.
그리고. 편하게 휘뚜루 마뚜루 입고다니기 좋아요
기장감은 제 키 기준으로 골반까지 걸쳐집니다!
ㅎㅎ좋아요봏아요"
vancouverr,상위 10%,24.06.06,블랙(20수ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,58kg,상의 55,"헬스 pt받을 때 입을려고 구매했어요
재질은 부드러우면서 탄탄해서 오래 입을 수 있을 거 같습니다.
그리고. 편하게 휘뚜루 마뚜루 입고다니기 좋아요
기장감은 제 키 기준으로 골반까지 걸쳐집니다!
ㅎㅎ좋아요봏아요"
OTnzmF30,상위 10%,24.06.05,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,요 몇년 완전 맥시하거나 딱달라붙는 크롭이거나해서 옷사기 정말 힘들고 실패 많이했는데 오랜만에 정말 잘샀다 싶었어요 넥라인 넓을수록 안늘어나는거 아시져...어느 순간부터 넥라인 시보리?두꺼운 옷들만 찾았는데 매번 1센치 미만의 넓이엿는데 목 부분 답답하진 않으면서 탄탄한 티..바로 이것입니다..팔뚝도 커버 적당히 잘되면서 부담스럽지 않아요!정말 색별로 기장별로 하나씩 쟁여두면 올 여름 걍 끝장나버리는거죠ㅎ 간만에 맘에드는 쇼ㅑ핑했어요
5sEfAJIR,,24.06.05,버터크림(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,155cm,54kg,상의 55,사진은 어디 올려놨다가 찍어서 구김이 졌는데ㅠ 옷은 멀쩡합니다. 크롭 버전인데 딱 적당히 짧아서 마음에 들어요. 골반 정도까지는 오는 것 같아요. 버터크림인데 아이보리에서 약간 노란색 더 들어간 느낌? 천도 얇지 않고 마음에 듭니다
Ktek5Qi2,,24.06.04,블랙(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,43kg,상의 44,"사진이랑 같아요 
촉감 좋고 먼지도 잘 안 붙는 편인 거 같고
155/43 인 저한텐 약간 넉넉한 핏 
휘뚜루마뚜루 입기 좋아요
모양 잡아주는 두께고 이후로는 더 얇은 반팔티 입어야 살 수 있을 거 같긴해요 너무 더워서"
oVirg4Tl,,24.06.03,블랙(20수ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,167cm,52kg,상의 55,"재질은 운동복 마냥 빳빳한 재질이에요 흐물한 느낌 원하시면 다른 버전 사시는거 추천드려요 색은 정말 찐 블랙이고 길이는 짧지도 길지도 않아서 빼입어도 나쁘지 않은데, 개인적으로는 넣어 입었을 때 핏이 훨씬 예쁘더라고요 다만 상체 발달한 편 아닌데도 어깨선 라인이 딱 맞아서 다소 부해보일 수 있을 것 같아요 여리여리한 핏은 아니에요 그리고 저는 크게 신경쓰지는 않아서 미처 확인을 못하고 샀는데 목부분이 되게 좁고 위로 올라와요 그래서 답답한거 싫어하시면 다른 티 추천드려요 저는 좀 파인옷도 이것처럼 넥라인이 확 위에있는 옷도 별로 신경 안써서 괜찮은데 여름 티 불편하면 되게 불쾌하잖아요ㅜㅜ 여름 기본 티 찾으시면 그래도 휘뚜루 마뚜루 잘 입고 다니실 수 있을거 같아요"
8YthOpI8,,24.06.03,아이보리(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,164cm,60kg,상의 55,"163cm 60kg 통통한 체형이에요. 조금 더 크롭한 기장을 원했는데, 생각보다 길어서 이미 가지고 있는 다른 티셔츠랑 차별점을 잘 모르겠네요ㅠ_ㅠ 다만 질, 핏 자체는 넘 좋아요!!!"
페브리즈무향,상위 5%,24.06.03,아이보리(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 66,"별점 높아서 주문해봤는데 높은 이유가 있네요
세탁기 돌렸는데도 목부분 거의 변형 없고 재질 탄탄하고 적당히 널널한 사이즈라 활용도도 너무 높아요 
키 158인데 짧지않고 바지 선에 적당히 떨어져서 단독으로 입기 좋고 간절기에는 자켓에 입어도 좋을 것 같아요
아이보리 주문했는데 블랙으로 재주문 하려구요 너무 만족합니다"
1EgZl2Zf,상위 10%,24.06.03,아이보리(세미크롭ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,163cm,55kg,상의 55,"사자마자 건조기에 돌려서 그런가 목 부분이 좀 쭈글쭈글해졌지만 재질도 괜찮고, 휘뚜루마뚜루 입기 좋은 것 같아요! 세미크롭이라해도 딱 골반위까지 오는 길이라서 길지도 않고 딱 좋은 것 같아요!"
c563******,,24.06.02,핑크(세미크롭ver.),F(44~66),작아요,보통이에요,화면과 비슷해요,,,,티 자체는 건조기 돌려도 괜찮은 것 같고 기본티로 정말 괜찮은 거 같은데 세미크롭이라해서 별로 안짧을 줄 알았더니 좀 짧네여.. 크롭은 크롭인가봐여ㅠㅠ 다음엔 일반으로 사려구요. 귀찮아서 교환안하고 그냥 입습니다.
c563******,,24.06.02,아이보리(세미크롭ver.),F(44~66),작아요,보통이에요,화면과 비슷해요,,,,티 자체는 건조기 돌려도 괜찮은 것 같고 기본티로 정말 괜찮은 거 같은데 세미크롭이라해서 별로 안짧을 줄 알았더니 좀 짧네여.. 크롭은 크롭인가봐여ㅠㅠ 다음엔 일반으로 사려구요. 귀찮아서 교환안하고 그냥 입습니다.
c563******,,24.06.02,블랙(세미크롭ver.),F(44~66),작아요,보통이에요,화면과 비슷해요,,,,티 자체는 건조기 돌려도 괜찮은 것 같고 기본티로 정말 괜찮은 거 같은데 세미크롭이라해서 별로 안짧을 줄 알았더니 좀 짧네여.. 크롭은 크롭인가봐여ㅠㅠ 다음엔 일반으로 사려구요. 귀찮아서 교환안하고 그냥 입습니다.
c563******,,24.06.02,스카이블루(세미크롭ver.),F(44~66),작아요,보통이에요,화면과 비슷해요,,,,티 자체는 건조기 돌려도 괜찮은 것 같고 기본티로 정말 괜찮은 거 같은데 세미크롭이라해서 별로 안짧을 줄 알았더니 좀 짧네여.. 크롭은 크롭인가봐여ㅠㅠ 다음엔 일반으로 사려구요. 귀찮아서 교환안하고 그냥 입습니다.
oc3hDRjo,,24.06.02,아이보리(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,62kg,상의 55,"쫀쫀하고 부드럽고 재질도 좋고 목늘어남도 없어보여요
너무 잘 입고 있습니다^^ 이번 여름 엄청 잘 입고 다닐거 같아요!! 진청데님이랑 입으면 찰떡!! 크롭이라 살짝 넣어입어도 좋고 빼입어도 좋네요~사진은 세탁 후 사진입니다~"
7533****,상위 1%,24.06.02,아이보리(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,45kg,,"단독으로 입기에도 비침 크게 없고, 부드럽고 적당히 탄탄한 얇은 소재라 여름에 입기 딱 좋습니다. 흰색이 무난하고 예쁘긴 한데, 막 입기엔 조금 걱정돼서...ㅎㅎ 다음에 검은색도 한 번 구매할 것 같아요!"
체리폼폼,상위 10%,24.05.31,아이보리(모달ver.),F(44~66),정사이즈예요,별로예요,화면과 비슷해요,151cm,51kg,상의 55,"천 자체는 20수 버전보다 얇고 찰랑찰랑한 느낌이 좋았는데 퀄리티가 ㅜㅜ 옷 밑단 부분이 우글우글하더라구요 세탁하니까 더 심해진 것 같아요 목은 안늘어날 것 같아 좋았는데 모달 천 특성상 어쩔 수 없는건지 뭔지 암튼 넥부분 연결된 곳이랑 밑단 천 부분이 좀 별로예요
사진은 20수 크림색이랑 모달 아이보리 색상 비교예요 밝은게 아이보리"
ivV5XXib,,24.05.30,아이보리(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,60kg,상의 66,"기본티 많이 사서 입는 사람으로서,,,, 이 티셔츠 정말 괜찮네요! 크롭 기장이라고 하지만, 그렇게 부담스럽게 짧지도 않고 이너티로 좋은듯ㅎㅎ입어보자마자 마음에 들어서 다른 색상은 뭐 있나 확인했어요 추천합니다"
MDLVczaK,,24.05.30,블랙(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,65kg,상의 66,"이제 다른 곳 안 보고 반팔티 정착합니다 소재, 두께감, 핏, 가격 모든 게 만족스러움 이렇게 너무 붙지도 그렇다고 편한 핏도 아닌 그 중간의 핏과 기장을 찾으면 저처럼 살집있는 사람은 못 입는 사이즈던데 여기는 제 몸에 맞춤제착한 것처럼 딱 맞아요 흉통, 어깨, 팔뚝 부자인데 다 커버되면서 슬림해 보입니다 꼭 구매하시길.."
YacYmZM3,,24.05.30,아이보리(세미크롭ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,57kg,상의 66,팔뚝부자라 커버가능하면서 길이적당한 기본티찾다가 후기가 너무 좋아서 구매했어요 결과는 대만족!! 크림색은 사진이 좀 연해서 고민하다가 그냥 샀는데 좀 더 진해서 딱 제가 생각한 색감이라 좋아요 재질도 부들쫀쫀해서 완전 만족합니다 다른색상도 더 살까봐요
