아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
Me4EQEWy,상위 25%,24.12.03,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,"쫀쫀한 골지입니다 기본템으로 한철용입는다 생각하고 샀어요! 유넥이라 목이 시원한 느낌이라 저는 만족해요
흰색 검정색 두가지색 기본이라 두개샀네용"
Me4EQEWy,상위 25%,24.12.03,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,"쫀쫀한 골지입니다 기본템으로 한철용입는다 생각하고 샀어요! 유넥이라 목이 시원한 느낌이라 저는 만족해요
흰색 검정색 두가지색 기본이라 두개샀네용"
JuX7tAHi,,24.12.02,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,상의 55,"골지라서 좀 더 날씬해보여요. 까만색이 제일 무난하고 괜찮은 느낌입니닿ㅎ 내복 느낌은 안 나요
핏도 괜찮아서 적당한 기본티 찾는 사람에게 추천해요!"
jamjam,상위 5%,24.12.01,크림,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,160cm,43kg,상의 44,"부드럽고 맨살에 닿아도 까슬거림 없어요 이너티로 입기 딱 좋은 소재, 길이, 핏이고 적당히 파여있어서 목이 답답하지도 않고 좋아요. 생각보다 색이 좀 누런 느낌이라 약간 아쉽네요."
52H3m7bb,상위 10%,24.12.01,소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,"쫀쫀하도 괜찮아요!
두께감도 괜첞아여! 적당한 거 같아여
근데 따뜻하진 않고 그냥 이너로 입기에 좋습니다^^
저는 한 철 입고 말 거 가타염"
alsw******,상위 15%,24.12.01,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,45kg,상의 44,"달라붙는 핏으로 예뻐용~!
팔이 좀 길어서 레이어드할때 이쁠 듯합니당
다만 목 부분이 자꾸 솟아올라서 밑에 잡아당겨서 내려줘야댐 이너로 입기 괜찮은 것 같아요~👍🏻😀"
mCFMvhaR,,24.11.30,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,170cm,50kg,상의 44,마른편인데 키가 큰편이라 그런지 모델분과 같은 핏은 전혀 안나오긴해요. 팔길이도 짧고 기장도 짧아요. 다른 색상 가지고 있는데 세탁할수록 줄어들어 히트텍느낌으로 입어요.
bati****,상위 30%,24.11.29,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 44,"쫀쫀하게 핏하게 예뻐요！
여리요리한 핏+색감이라 아쥬 추천해요
다른 컬러도 쟁이고싶숩니두 ㅎㅎ
부담스럽지 않게 목 라인이 드러나서 예뽀요"
비엡보,상위 25%,24.11.25,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156cm,43kg,,진짜 걍 기본템 이너로 입어도 단독으로 입어도 괜찮음 핏도 여리여리해서 좋아요 마감이나 그런것도 크게 별로다 할정도도 아니었음 다른 색으로 재구매하고 싶음
Q0auWwRg,,24.11.25,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,52kg,상의 55,"가격대비 소재 좋고, 핏이 진짜 이뻐요 두개 샀는데 이 옅은 그레이가 코디할 때 이래저래 입기 너무 좋을 것 같아요 입어보고 다른 색상도 또 구매하러 올 지도.."
minh*****,상위 30%,24.11.25,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,58kg,상의 55,"빳빳한 느낌이 들고
저에겐 딱 적당하게 파여있어서 좋네요
근데 어깨 너비에 비해 겨드랑이쪽 폭이 좁은 듯하네요
그래도 팔뚝 커버가 잘 되고 핏이 이뻐서 또 살 듯하네요!"
vQHBcXO2,,24.11.24,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,,,,넥라인 박음질이 살짝 허술한데.. 이 가격대에 그렇수있다고 생각해요! 옷은 생각보다 타이트해용 따가운 니트안에 껴입을 용도로 산거라 좀 더 편한 느낌이길 바랬는데 아쉬워요
PI5lqVYf,,24.11.24,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,52kg,상의 55,"오묘한 민트 그레이 색상이에요. 
얇고 넥이 깊게 파여있어서 이너템으로 휘뚜루 마뚜루 입기 딱 좋아요. 
몇 번 입고 세탁했는데도 보풀 안 일어나네요. 
다른 컬러도 구입하려구요!"
wTQYpANh,상위 15%,24.11.24,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,"핑크 잘못 사면 백돼지같기도 하고
미지근하게 상한 딸기우유같아서 고민했는데
너어무 예쁩니다
사진이랑 똑같아요 디자인이나 기장감
색상 퀄리티 다 마음에 듭니다"
3uz4lUHO,,24.11.24,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 55,화면이랑 똑같고 너어무 만족스러워요 핏이며 기본티 이너티 중 최고인듯해요 !! 그리고 무엇보다 재질이 흐물재질이 아니라 탄탄해서 좋았라요
mP8zUCIb,상위 30%,24.11.22,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 44,가을에 그레이색 잘 입었는데 겨울에 안에 레이어드해서 입고 싶어서 아이보리도 구매했어요~ 처음에 받으면 새 거 냄새가 심하긴 한데 일단 넘 예뻐요
JdMqMVtk,상위 25%,24.11.21,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 44,색감은 화면과 똑같이 완전 블랙이에요!! 니어웨어 기본 유넥티 옷은 처음 입어봤는데 정말 입었을때 편안하고 핏도 너무 예뻐요ㅠㅠ 겨울에 이너로 잘입을것같아요!!
권난,,24.11.21,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,54kg,상의 55,팔이 좀 긴 편인데 안 짧고 좋아요. 기장은 딱 허리에 와서 청바지랑 입으니까 잘 어울리네요! 촉감도 부드러워요. 하루종일 입고 있었어서 조금 구김이 갔지만 만족합니디!
NcHmmftR,,24.11.20,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170cm,54kg,상의 55,늘어나는 쫀득한 느낌이 아닌 딱 잡아주는 탄탄한 느낌입니다~ 쿨한 화이트 색상이라 좋아요 다만 다른 리뷰처럼 목 부분이 걱정되긴 하네요!
O4bLPQ12,상위 20%,24.11.20,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 44,전에도 샀었는데 마음에 들어서 이번에 다른 색으로 또 샀어요~~~ 색 화면과 같고 좀 진한 회색이라 맘에 들어요 핏이 진짜 예뻐요! 소매가 긴 것도 좋습니당
cCu6ZSJF,상위 15%,24.11.19,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,54kg,상의 66,"딱 원하던 슬림핏에 재질 탄탄해보이는, 기장도 길지 않고 적당한 길이의 티입니다 ㅠㅠ완전 최고에요...날씬해보이고 넥 부분도 예쁩니다 다른색상도 구매하려구요"
9IZ4NaC3,상위 10%,24.11.17,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,52kg,상의 55,"반팔로 잘입어서 긴팔버전도 구매했어요
적당히 붙는 핏이라 부담스럽지 않고 좋아요
소매도 길고 이쁩니다
다만 목라인은 첨 받았을때부터 저 상태였어요"
qHyuU2y5,상위 25%,24.11.16,소라,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156cm,45kg,상의 44,아우터로 입으면 예쁜데 목 부분 마감이 우글우글해서 좀 아쉽습니다 핏은 달라붙진 않고 적당히 몸 라인이 드러나는 정도입니다 손등 덮어서 예뻐용
ycNCP9oC,,24.11.15,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 55,"쫀쫀한 이너티 찾고있었는데 좋아요 ! 손몯부분도 짱짱하고 길이감이 손등까지와서 예쁘네여 ㅎㅎㅎ
몸 부분은 그렇게 타이트하지않아서 오히려 편해요
다른색상도 구매하려구요 ㅎㅎ"
vvM7Lixe,상위 15%,24.11.11,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,51kg,상의 55,다른 컬러도 샀는데 니어웨어 진짜 기본티 맛집이네요 핏도 예쁘고 소매도 길어서 종류별로 쟁일만해요 소재도 보드라워서 누구한테나 추천할 수 있겠어요
fQ0CVh1U,상위 25%,24.11.10,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,48kg,상의 44,암홀라인 패턴이 좀 이상하긴 한거 같은데 그래도 이너라서 신경안쓰고 잘 입읗거 같아요 ㅋㅋ 핏이 이상할 정도는 아니고 말라보여서 좋아요
gylwQLmE,상위 25%,24.11.08,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,"완전 기본티!! 크롭 아니고 적당히 붙어서 핏 예쁩니다 유넥도 많이 파인건 아니라 유교걸도 가능 ㅎㅎ
재질은 그냥 골지티 재질인데 아직 빨아보지 못해서 줄어들진 모르겠어용"
jeew****,상위 20%,24.11.08,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,47kg,상의 44,깔별로 다 구매한 티셔츠 ㅠ 매년 다시 구매하러 올게요 기본 블랙은 아묻따 최고에요! 핏도 넘 예쁘고 빨아도 색이 바래지 않아서 좋아요
jeew****,상위 20%,24.11.08,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,47kg,상의 44,최애 티… 넘 예쁜 그레이색이고 목 파임도 심하지 않고 적당히 예뻐요! 핏도 몸을 너무 잡지 않아서 내복같지도 않구 휘뚤마뚤 여기저기 다 입어용
rVjMHAbg,상위 20%,24.11.06,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 66,핏도 이쁘고 배송도 빠르고 너무 잘 입고 다닐 거 같아요 ㅎㅎㅎ 진짜 강추합니다!! 꼭 사세요 제 데일리템이 될 것 같아용 다음에 또 다른 제품도 살 겁니당
lvFLxzV5,상위 20%,24.11.06,크림,FREE,정사이즈예요,보통이에요,화면보다 밝아요,162cm,46kg,상의 44,급하게 이너티 입어야해서 주문했는데 배송 빨라서 좋았어요! 가격이 저렴해서 걱정했는데 마감 깔끔했어요 실물은 사진보다 더 노란끼 돌아요! 살짝 비춰요
vimoCSsM,상위 5%,24.11.06,크림,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,기대했던 것보다 더 만족스러웠습니다! 배송도 직진이라 빨랐구요! 트임도 목 길어보이먼서도 적당하게 파였고 너무 딱붙지않아서 날씬해보여요
1z76DPuz,상위 25%,24.11.05,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,색은 아이보리이지만 화이트에여 ㅎㅎ 이쁘네요 많이 팔렸던데 그 이유를 알겠네요 가을엔 기본티 쟁이시는거알죠..? 자켓이나 가디건 안에 입으면 짱짱일듯합니다~!
잊누너,,24.11.05,크림,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,166cm,53kg,상의 55,"넥라인이 매끄럽진 않지만 이가격에 이정도면 양호해요!
크림 컬러는 생각보다 노란빛이 많이 돌아요. 건조기 돌려도 괜찮아서 겨우내 손이 많이 갈 듯 해요"
FUyLQPwd,상위 20%,24.11.04,스퍼그레이,FREE,정사이즈예요,보통이에요,화면보다 밝아요,175cm,69kg,상의 66,"팔길이 적당하고 데일리로 입기 좋아요
색상은 그레이보다는 약간 물빠진 민트,,? 그런 색감입니당
넥라인이 아주 깊진 않아서 잘 입을 것 같아요"
f4hgnB1D,상위 30%,24.11.01,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,56kg,상의 66,"쫀쫀한 재질이고 날씬해보여요
일반 브라끈 안보이고 가슴골노출도 없어서 대만족합니다 다른 컬러들도 만족했었는데 블랙이 기본이라 다시 재구매했어요."
wv8eQ1Te,상위 10%,24.10.30,베이비핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,46kg,상의 55,"배송이 엄청 빠르게 왔고, 가격 대비 퀄리티가 너무 조하요~! 기본템으로 활용도가 좋고, 가디건이랑 입으면 좋을 듯 합니당 ! 재질도 꺼친감이 없이 부드러워요!"
wv8eQ1Te,상위 10%,24.10.30,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,46kg,상의 55,"배송도 엄청 빠르고, 가격에 비해 퀄리티가 엄청 좋아여~~ 통통한 체형인데 그렇게 붙지않고 쿨톤느낌이라 봄웜인 저에게 안어울릴줄 알았는데, 얼굴이 화사해보여요!"
옷없어엿,상위 20%,24.10.29,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156cm,47kg,상의 55,"원단자체가 나쁘지는 않은데 걍 보세 느낌
보풀이 일어날거 같지는 않은데 쫀쫀한 느낌은 아니라
입다보면 늘어날거 같은..?
걍 가격만큼하는 티셔츠네용"
2dXw2Xi6,상위 30%,24.10.29,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,유투버추천으로 구매하였는데 역시 가성비 좋아요 기본템으로 구비하기 좋고 세탁후 변형도 거의 없어서 만족합니다 블랙컬러 먼저 구매하고 아더컬러 추가 구매하였습니다
2dXw2Xi6,상위 30%,24.10.29,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,유투버추천으로 구매하였는데 역시 가성비 좋아요 기본템으로 구비하기 좋고 세탁후 변형도 거의 없어서 만족합니다 블랙컬러 구매 후 아더컬러도 구매하였습니다
5fjYLxy9,상위 25%,24.10.25,크림,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,52kg,상의 55,여기꺼 회색 예전에 샀었는데 만족해서 또 샀어용 봄웜라에게 찰떡인 색입니당 귀여운 연노랑색 ! 봄웜은 강추합니다! 은근 탄탄해서 손 많이 가용
QK68EXfN,상위 15%,24.10.25,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"색은 아주 연한 민트색 생각하시면 될 것 같아요
골지부분 짱짱하고 목파임도 심하지 않아서 데일리로 입고 겨울에도 이너로 입기 딱인 것 같아요"
0NTe5PT8,상위 30%,24.10.24,크림,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,색 기대안했는데 예뻐요!! 생각보다 노랑빛이긴한데 안촌스럽고 추천입니당 팔기장 길어서 좋고 핏되긴하는데 엄청 부담스러운 정도는 아니라ㅎㅎ
6pWwvMF8,상위 20%,24.10.24,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,48kg,상의 44,파임도 적당하고 핏이 예뻐서 감안하고 쟁여놓고 입어요! 다른 색상으로 세개 있는데 세탁기 막 돌려도 딱히 헤짐 없고 이너로 입기 좋아요~
6pWwvMF8,상위 20%,24.10.24,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,48kg,상의 44,물빠짐이 있긴한데 핏이 예뻐서 감안하고 쟁여놓고 입어요! 다른 색상으로 세개 있는데 세탁기 막 돌려도 딱히 헤짐 없고 이너로 입기 좋아요!!
wndu*****,,24.10.23,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,53kg,상의 55,적당히 달라붙고 어깨핏이 넘 이뻐요 기존에 그레이 색 있어서 만족하고 아이보리 샀는데 기본템으로 체고입니당 여러벌 사두면 돌려입기 딱이에요!
wVtBw9Fs,상위 20%,24.10.23,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"재질도 쫀쫀하고 핏돼서 좋아요 유넥으로 되어있어서 답답해보이지않아요 저는 흰색을 구매해서 그런지 단독으로 입기에는 팔뚝살, 배쪽이 부각되긴랴요 ㅠ 그래서 이너티로 잘 입을것같아요~"
hg09**,상위 10%,24.10.22,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 44,"가을에 자켓 안에 입을 이너티가 필요해서 샀는데 너무 만족합니다! 
퀄리티도 좋고 적당히 라인을 잡아줘서 몸매가 이뻐보여요! 굳굳!!!!"
vvM7Lixe,상위 15%,24.10.21,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,51kg,상의 55,기존에 갖고 있던 티셔츠인데 잘 입어서 아이보리 컬러도 쟁여요 딱 기본으로 입기 좋은 티셔츠라 여러컬러 쟁여놔도 좋아요 두께감도 이너로도 단독으로도 다 가능한 만능이예요
eNVViqYo,상위 20%,24.10.19,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,54kg,상의 55,이너티로 입기 좋아요. 목은 쇄골라인보다 더 밑으로 내려와서 안답답해보이고 좋아요. 약간 도톰해서 따뜻해요. 팔뚝살 많이 없어야 이쁘게 맞을것같아요. 딱맞는 핏이에요
haha0202,상위 25%,24.10.17,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,54kg,상의 55,맘에 들어서 재구매했어요. 봄웜인데 민트색상이라 색 찰떡이에요. 목이 좀 넓은 것 같긴한데 잘 입고 다니겠습니다. 딱 붙는 핏이라 과식하지 않는편이 좋겠어요.
hQjWDfxk,,24.04.19,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,54kg,상의 55,흰색보다 넥라인 더 탄탄하고 넥라인 많이 파여있어서 목 길어보여요 가격대비 너무 좋습니다 소매도 길고 몸에 부담스럽게 붙지 않아요
1VfdIClq,,24.04.09,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,49kg,상의 55,예뻐융 근디 두번째 사진처럼 목부분이 울어요… 해결방법을 모르겠어서 그냥 입고다니는데 저 부분 보이는 순간 좀 싼티나서 고민중입니당… 하지만 기본티 유목민에게 한가지 무난한 옵션이 생겨서 왕좋음
oHvS2lT2,,24.03.20,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,65kg,상의 66,딱!! 붙어서 약간 내복같긴 하지만 탄탄하니 좋습니다 겨드랑이 부분이 운다는 말이 무슨 말인지 알겠어여 … 약간 신경쓰이기는 하는데 뭐 자켓 안에 입을 거라서 요정도는 감당 가능해여 ㅋㅋ
ZKkU0fv8,상위 20%,23.12.06,크림,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,54kg,상의 44,"(크림) 생각보다 연노랑버터색이에요! 근데이쁨

이제 저의 기본템은 얩니다...
생각보다 너무 얇지도 않고 이너로 입기에도 나중에 날 풀리면 블레이저 안에 입기에도 적당해보여요
꾸준히 재구매 예정입니다><"
조우즈,상위 15%,24.10.10,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,46kg,상의 44,너므 맘에 드러요... 파져있는 정도가 좀 애매해서 속옷끈 조심해야할 것 같아요!! 질은 괜찮습니다. 대신 152cm에게 소매가 많이 길어요😱
u2w7O7Bi,상위 25%,24.10.09,크림,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,49kg,상의 44,"이미 검정색 구매한 게 있어서 고민도 안하고 믿고 샀습니다 ~! 여리여리 그 잡채임 ㅠㅠ -3kg가능합니다
봄웜라이신 분들 그냥 무조건 사야돼요 <!!! 니어웨어 상의는 믿고삼 .. ❤️"
모이라,상위 20%,24.10.08,크림,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,55kg,상의 55,"애기 난 아줌마라 그런가 팔뚝이 많이 끼지만
살 좀 빼서 입어보겠습니다:).. 
저한텐 좀 낑기네요 ㅠㅠ
옷은 여기저기 매치하기 좋습니다.
165-6. 살이쪄서 55 후반입니다."
hzzi.-.,상위 15%,24.10.07,아이보리,FREE,작아요,아주 만족해요,화면과 비슷해요,158cm,49kg,상의 55,"가디건 안에 입으려고 샀는데 만족합니다!!
사이트 모델분들 처럼 살짝 여유있고 그런 핏은 제 신체정보에서 못나왔지만 이너로 입기에는 너무 좋습니다. 몸통은 살짝 여유 있는데 팔쪽에 살이 있어서 그런지 좀 달라붙네용!"
oseu******,,24.07.11,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,52kg,상의 55,"올해 주구장창템 예약입니다🥹 면이 너무 두껍지 않아서 요즘같은 날씨에 반팔+가디건 대신 그냥 이 티 하나만 입고 다니고 있고, 팔뚝살도 가려줘서 엄청 여리여리해보이고 말라보여요!! 운동복에 매치해도 예쁘고 그냥 청바지에 매치해도 예뻐서 정말 일주일에 3번씩 입고있습니다.. 조만간 하나 더 사려구요…"
C3clRLFt,,24.07.10,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,69kg,상의 77,"일단 배송이 엄청나게 빠르게 도착했다는 점에 박수 드리고 싶습니다.
넥라인은 부담스럽지 않게 파져있고 170cm 어깡 기준으로 하이웨스트랑 입으면 좋을 기장감이라 바지나 치마 매치해서 잘 입을 것 같습니다.
팔뚝살이 많은 편인데 커버는 안되지만 부각도 딱히 안되는 느낌, 목이 금방 늘어날 것 같지는 않음"
tmda******,,24.07.06,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,56kg,상의 55,"재질도 나쁘지않고 안에 흰색 나시 레이어드해서 입어도 예쁘고 이걸 이너로해서 입어도 예쁘고 그냥 단독으로 입어도 핏이 예뻐서 손이 자주갔었어요 ! 
구매를 여름 다되어갈때 해서 자주 못입어서 아쉬울정도. 올 가을에도 주구장창 입지않을까 생각해요"
KiJzXVht,,24.07.04,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,43kg,상의 44,"색상은 소프트하고 예쁩니다. 옷도 입었을 때 편해서 봄/가을엔 잘 입고 다닐 것 같습니다. 다만, 목 부분이 깔끔하디 못한 느낌이라 핏이 조금 아쉬웠습니다. 그래도 휘뚜루마뚜루 잘 입을 템이라 만족합니다!"
AI4lTs1I,상위 25%,24.06.30,크림,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,44kg,상의 44,"목 파임이 생각보다 깊긴 하지만 쫀쫀하고 소매길이 길어서 엄청 말라보여요 ! 노란끼가 많이 도는 색상이니 참고하세요! 제 생각보다 많이 노란 편이라서 잘못 온건가 싶을 정도였어요.. 그래도 핏이 예뻐서 그냥 품고 갑니다,, 기본템으로 괜찮아서 다른 색도 사고싶어요"
exTANTFl,,24.06.28,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,65kg,상의 66,이거 흰색도 있고 검은색도 있어요! 근데 통짜 허리이신 분들은 엄청 통짜허리 처럼 보여요..이거 입고 갔다가 썸남이랑 깨졌습니다 ㅎㅎ 근데 질도 좋고 가성비도 좋고 코디만 잘하면 말라보이는 옷이에요!
불고,상위 1%,24.06.16,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,44kg,상의 44,아주 쫀쫀하고 좋습니다! 많이 마른 편이라 조금 남는 느낌이 있었지만 그래도 편하고 좋았어요. 아주 두꺼운건 아니지만 어느정돈 두깨감이 있어서 이너가 비치지 않아요. 다만 넥 부분이 조금 우글우글 하게 우는 느낌은 있어서 별 하나 뺐습니다! 나머지는 다 만족
QRRXvxhe,,24.06.01,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,,"가볍게 레이어드해서 입기도 좋고, 통통한 체형인데도 어깨선 덕분에 팔이 얇아보여요! 통통한 분들께는 모델핏 처럼 낭낭한 느낌은 아니고 조금 달라붙는 핏을 것 같아요 그것도 나름대로 예쁜 핏! 색깔도 오묘하게 예쁘고 전 만족합니다 ㅎㅎ"
kYW4VS0T,상위 15%,24.05.26,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,52kg,상의 44,"퀄리티 너무 좋아요,, 기본티 치고 좀 비싼거아닌가 생각했었는데 막상 입어보니까 차르르한 느낌에 비침도 크게 없고 일단 넥라인이랑 어깨 떨어지는 그 라인이 너무 예뻐요. 너무너무 맘에듭니다ㅠㅠ"
cNRoBVdJ,상위 30%,24.05.21,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,51kg,상의 55,진짜 이 가격에 볼 수 없는 퀄리티입니다. 노란색 사고 회색도 샀는지 휘뚤마뚤 기본티로 최고에요. 그리고 몸매보정 효과도 잇어서 먼가 날씬해보입니다 ㅜㅜ 진짜 매일매일 손 가는 템입니다
qRHZ7CwD,,24.05.20,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,50kg,상의 55,이너티로도 입고 그냥도 입을 수 있을 만한 라운드넥 화이트 티를 찾고 있었는데 딱이었어요! 다른 라운드넥 티셔츠들은 단독으로 입기에는 내복같아 보이기도 하는 경우가 많아서 적당히 편하면서도 예쁜 걸 찾기가 어려웠는데 이건 단독으로만 입어도 예쁘네요ㅠㅠ 요즘 꽃 많이 펴서 구경 다니면서 사진 찍을 때도 화사하니 입기 좋아요! 또 슬림핏이지만 부담스럽지 않게 예쁜 정도로만 붙어줘서 좋았습니다~ 입다가 낡아지면 또 구매할 것 같아요!
산책하는보노보노,상위 15%,24.05.14,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,57kg,상의 55,요즘 입기엔 살짝 덥긴 한데 그만큼 재질 튼튼하고 좋아요! 원피스 안에 입어도 되고 셔츠나 블레이저 안에 이너로 막 입기 정말정말 좋은 옷이라고 생각합니당 가을되면 다른 색으로 하나 더 구매하고 싶어요! 유교걸이라 너무 파이지는 않았을까 걱정했는데 적당히 파여있어서 만족했습니다!! 목 올라오면 답답해보여서 싫은데 시원하게 파져있어서 좋아요!
IugUHTMY,,24.05.14,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,"파임도 적당하고 후들후들보다는 탄탄한 재질이에요.
어깡이라 소매 맨날 짧았는데, 이건 손등 덮어줘서 여리여리👍🏻👍🏻 너무 핏되지 않고 그렇다고 헐렁하지는 않은 딱 찾던 핏입니당"
제니바,상위 5%,24.05.13,아이보리,FREE,정사이즈예요,별로예요,화면과 비슷해요,162cm,49kg,상의 44,목 부분이 좀 맘에 안들어요 주름이 잔뜩 진 채로 제작됐어요. 블랙 화이트 둘다 시켰는데 둘다 저 모양이에요. 거의 환불감이에요 솔직히.. 인기 많아보여서 기대했는데 퀄 실망이에요 ㅠㅠ
제니바,상위 5%,24.05.13,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,49kg,상의 44,목 부분이 좀 맘에 안들어요 주름이 잔뜩 진 채로 제작됐어요. 블랙 화이트 둘다 시켰는데 둘다 저 모양이에요. 거의 환불감이에요 솔직히.. 인기 많아보여서 기대했는데 퀄 실망이에요 ㅠㅠ
8yBqa98m,,24.05.12,베이비핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,172cm,66kg,상의 55,친구만났는데 친구가 입고있는 티가 너무 예뻐보이는거에요.. 당장 물어봤는데 산지 얼마 안되었다고 링크를 보내준게 여기였어요! 실물이 더 예뻐용 친구들도 다들 실물보고 구매하고싶다고 했어요 너무 핏되지 않는 옷이라 입기 편했어요! 한가지 아쉬운점은 넥라인쪽에 디테일 마감이 다소 아쉬웠어요ㅜㅜ 그부분만 신경써주시면 좋을것같아요 재구매의사있습니다! 오래오래 팔아주세요!!
iUQemt45,,24.05.11,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,43kg,상의 44,"전에 회색 산게 ㄹㅈㄷ 인생템이라 흰색도 샀는데 목이 좀 울고 더 빳빳한 재질인 느낌이라 고냥 그래여 
아마 가격이 좀 싸니까 색이나 언제 생산됐냐에 따라 퀄리티 차이가 좀 나는 것 같습니다"
