아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
보으니하니,상위 20%,24.12.14,라임그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,"목 라인이 파여있는 옷을 좀 좋아하는데 이건 그런 디자인은 아니라서 좀 답답해 보이는 감이 없지 않아 있긴하지만,, 괜찮은 거 같아요! 마른 사람이 입어야 더 예쁠듯.. 색깔도 파스텔톤 연두색을 원했는데 어두운 연두색이었어요"
Lb2qqCX5,상위 20%,24.12.11,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,50kg,상의 55,"목이 라인이 생각보다 많이 올라와 있어서 가디건이랑은 레이어드해서 입기 조금 곤란한 면이 있는데, 옷 질이 좋아서 만족합니다🥹 약간 골지같은 재질이라 싼티 안나보여용 굿 단독으로도 입을만 합니다"
XHpLHbka,상위 10%,24.12.07,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,"전에 다른색사고 좋아서 검정으러 또 샀어요. 근데 좀 더 작은 느낌이 나네오ㅋㅋ 색은 완전 블랙이구 몸에
엄청 졸리는 느낌 안납니다. 무엇보다 넥라인이 좋으네오. 튼튼하고 파이지않고 옆으로 약간넓은게,,
상세페이지와 같은 핏입니다."
gnFw9bQH,상위 20%,24.12.05,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,150cm,40kg,상의 44,이너로 입을려구 구매했어요! 생각보다 목부분이 답답하지만 이너로 입기에 괜찮고 퀄리티 좋은 편 같아요! 그냥 일상에서 휘뚜루마뚜루 입기 좋구 색상은 흰색에서 검정 물방울 하나 툭 섞은 느낌이에요
erwlV2DO,상위 20%,24.12.03,아이보리,FREE,정사이즈예요,보통이에요,화면보다 밝아요,166cm,53kg,상의 55,"레이어드겸 단독으로 입으려고 샀는데 팔 길이는 딱 적당하고 총 기장은 166 기준 배꼽 밑까지 오는 정도라 크롭 가디건이랑 입으면 될 것 같아요
짱짱해서 단독으로 더 입고 다닐 것 같네여"
T11nrxZW,상위 20%,24.12.02,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,53kg,상의 55,"베스트셀러인 것 같아 궁금해서 구매해봤어요
탄력성 없고 빳빳한 재질이라 부드러운 재질 기대하시면 안돼요! 현재 살크업하여 팔뚝과 부유방이 낑겨서 매우 불편하므로 다이어트 하고 나중에 입어봐야겠어요.."
tiqs*****,상위 10%,24.12.02,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 44,"색이 생각보다 누렁끼가 도는데, 그래도 예뻐요 무난하게 입기 좋아서 깔별로 쟁이려고요. 목쪽도 잘 늘어날 줄 알았는데 생각보다 늘어남도 없고, 사이즈도 제 체형에 딱..! 다만 바스트 있는 분들은 좀 낄듯 ㅡ"
alsw******,상위 15%,24.12.01,메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,45kg,상의 44,"이너로 입기 좋아요 
팔이 길긴하지만 레이어드하면 이쁠듯
암홀? 부분이 좀 불편함 글구 사진처럼 옷이 붕 떠서 웃겨요 ㅎ 단독보단 이너로 입을 수 있을 듯합니다~!"
YLpG54Pp,,24.11.30,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,47kg,상의 55,"유럽갈때 이너티로 급하게 두개샀는데 너어무 맘에 들어서 리뷰쓰러 왔어요! 막 딱붙지 않아서 날씬해보이는 느낌이고, 단독으로 입어도 이너로 입어도 좋으니 사계절템으로 색별로 쟁이는거 넘 추천입니닷"
두리두,상위 15%,24.11.30,블랙,FREE,작아요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,"좀 타이트한 옷입니다. 너무 루즈하지 않은 이너 사고 싶었는데 만족해요! 좀 싼 느낌이 들지 않을까 걱정했는데 그냥 무난무난합니다. 하얀색 사고 맘에 들어서 검정도 샀어요! 
어깨가 넓어서 옷 잘못 사면 어깡되는데 이건 괜찮아요!"
UQ4QRFaQ,상위 10%,24.11.29,소라,FREE,작아요,보통이에요,화면과 비슷해요,166cm,57kg,상의 55,"포장부터 실망이에요. 옷이 재사용한듯한 비닐에 넣어져와서 반품당한 옷을 바로 보냈나? 싶은 생각이 들더라구요. 꾸깃꾸깃한 것뿐만 아니라 테이프 있는 곳은 뭐.. ㅋㅋㅋㅎㅎㅎ
그래서 꼼꼼히 살폈는데 새옷 냄새나고 뭐 묻은 것 없어서 입었는데 개~~~~!!!!작아요. 다수의 후기에서 말하던 겨드랑이부분이 찡겨서 부유방쪽이 우네요. 살 느낌이 그대로 드러나요ㅋㅋ44사이즈 아니시면 비추천 드립니다. 
환불하면 뭐 남을 것 같지도 않아서 그냥 안에 입으려구요. 할인에 무료배송이니 그냥 입어야지 싶지 제값주고 샀으면 너무 아까울뻔 했네요."
서키서키,상위 25%,24.11.29,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,"반팔라인 컬러별로 두개고 긴팔라인도 작년에 너무 잘입어서 올해 쌀쌀해지자마자 제일 먼저 산 옷이에요
-5키로 그냥 만들어줘요 빼빼말라 가능
이거 다른색상도 많이만들어주세요ㅠㅠㅠ 반팔두ㅠㅠ 제가 살게요"
콩순잉,,24.11.29,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"핏도 재질도 다 만족스러운 제품이에요. 
너무 딱 달라붙지 않아서 부담스럽지 않고 데일리로 입기 적합합니다. 골지 재질의 티셔츠인데 똑같은 품질의 베이직 면티가 나온다면 또 구매할 것 같아요."
khj-***,상위 15%,24.11.27,블랙,FREE,작아요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"후기중에 겨드랑이쪽이 좀 짼다 했는데 이해가 가는 부분이네용! 근데 엄청 신경쓰이는 정도는 아니고, 기장은 저는 좋은데 저보다 키가 크면 짧게 느껴지실거 같아요. 상체에 살이 있는 편이아니라 44 55 둘 다 입는데 55중에서 꽉 찬(?) 55이시면 작다고 느끼실거 같아요. 
이 가격에 이 퀄리티 만족~~ 그리고 넥라인도 이뻐요."
슈가슈가링,상위 25%,24.11.25,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,45kg,상의 44,"만졌을때 소재가 탄탄해서 놀랐어요
좋게 말하면 탄탄한 느낌이고 나쁘게 말하면 뻣뻣한 느낌이에요
뭔가 사진으로 봤을 때는 골지라서 잘 늘어나는 느낌일 줄 알았는데 생각했던 느낌과는 달라서 놀랐어요
이런 소재를 좋아하시는 분들은 만족할 것 같아요
저는 이런 소재를 생각하고 산게 아니었어서 좀 아쉬웠어요😭

그래도 핏은 무난한 느낌이에요. 그냥 이너로 입기에는 좋은 것 같아요!"
귀여운게최고얌,상위 25%,24.11.25,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 66,"옷이 아주 쫀쫀해요! 스판기는 많지는 않고 기본중의 기본합니다! 완전 흰백티입니다!!
브라는 색있는걸 피하세요! 완전 살구색브라입어야할거같아욤 ㅠ3ㅠ"
AnFWAL7G,,24.11.23,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,44kg,상의 44,흰색 구매하고 너무 잘 입고 다녀서 다른 색상으로도 사봤어요! 저한테 기장도 적당하게 잘 맞고 어깨도 안튀어나와서 넘 좋네요 실밥들이 정리가 잘 안돼있긴 한데 그래도 저렴하게 사서 이 정도면 만족합니다~~
AnFWAL7G,,24.11.23,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,44kg,상의 44,흰색만 사서 입고 다니다가 너무 잘 입어서 다른 색상으로도 사봤어요! 다른 브랜드 기본티는 기장이 너무 짧고 어깨 봉제선 쪽이 튀어나와서 너무 별로였는데 이건 기장도 적당하게 잘 맞고 어깨도 안튀어나와서 넘 좋네요 실밥들이 정리가 잘 안돼있긴 한데 그래도 저렴하게 사서 이 정도면 만족합니다~~
TNRmEbGx,상위 5%,24.11.23,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,46kg,상의 55,뭔가 살짝 어디에 입어야하나 고민이 되긴 하는데 근데 무난하고 딱 맞고 후들후들 잘 늘어날 것 같진 않은 튼튼한 재짛이라 좋아요! 스퍼그레이 / 멜란지?그레이 색 차이는 이정도입니다!!
jmh8***,상위 5%,24.11.23,스퍼그레이,FREE,작아요,아주 만족해요,화면과 비슷해요,,,,퀄리티는 좋은 것 같은데요 길이가 생각보다 많이 짧아요!!! .. 리뷰 봤을때는 다들 약간 숏한 느낌인것같아서 구매했는데.. 가만히 있어도 그냥 배가 보여요 완전.. 그래서 겨울에 레이어드로입으려고샀는데 불편해요 ㅠㅠ 자주 입지는 못할것같아요 ㅠㅠ 바스트 조금만 있어도 바로 기장이 짧아소 그냥 배가 보이는 크롭이라는 점.. 체형 다들 생각해서 구매하시면 될 것 같아요 질은 좋습니다
e9p0JjzX,,24.11.23,메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,50kg,,색감은 생각한 그대로고 재질도 골지라 깔끔하고 좋아요 다만 저는 팔뚝살이 조금 있는편인데 입었을때 겨드랑이 쪽이 낑겨서 팔뚝살이 부각되어 보여요 ㅠㅠ 그것만 빼면 나머지는 다 괜찮아용
Nnn36wuQ,,24.11.23,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,42kg,상의 44,재질도 톡톡하고 골지라서 싸구려같지않아요 길이도 딱이고 소매도 길어서 여리여리해보여요 거북목이라 보트넥 불편하긴한데 그래도 핏이 너무예뻐요 색은 아주약간 민트섞인그레이? 오묘해서 이뻐요
dseeerv9,,24.11.22,소라,FREE,정사이즈예요,보통이에요,화면보다 밝아요,164cm,49kg,상의 55,"넥라인이 너무 맘에들었어요 겨울에 안에 껴입고 입어도 티가안나요 !
소라색 생각보다 밝고 여쿨에게 잘어울릴 색이예용 
너무 예뻐서 자주입을것같아용"
BTZ7zH0v,상위 20%,24.11.22,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,54kg,상의 55,"역시 니어웨어답게 좋고요 골지라 몸에 딱맞게 붙어요 마르신 분들 아니면 단독으로 입기엔 엄청 딱붙어서 살이 부각되긴 해요 전 아우터 안에 입으려고 산거라 상관없었어요 목도 너무 좁지도 파이지도 않아서 마음에 들어요

+건조기 돌렸더니 완전 줄었네요… ㅠㅠ 여러분은 넣지마세요…"
caLv0iQA,상위 15%,24.11.22,메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153cm,51kg,상의 55,"날씨해보이고 딱 좋아요 이너로 입기 최적의 티 👍🏻
세로로 골지패턴이 더 몸의 라인을 줄여보이게 해주는 것 같아요 목라인두 너무 파이지 않아서 너무 좋아요!
다른색상도 다음에 사보고 싶네요 😝"
rXOEBFUz,,24.11.21,소라,FREE,정사이즈예요,보통이에요,화면보다 어두워요,155cm,45kg,상의 44,"쇼핑몰 소라색 티셔츠와 실물 색 다릅니다 다른 티셔츠인줄 알았어요,, 쇼핑몰은 소라색이 연하고 흰끼가 많이 도는데 실제로는 진한 밝은 하늘색이에요 그리고 목이 보트넥 느낌은 아니고 티셔츠 거꾸로 입은 핏이에요,,"
ouoo3o,상위 5%,24.11.20,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,154cm,48kg,상의 44,"쫀쫀하고 딱 기본핏이라 이너러 입기 좋아욤
반팔니트에 입으니까 예뿌다ㅜ
다른 색상도 구매의향 이써욤
팔뚝부자인데 쫀쫀하고 골지가 날씬해보임

근데 약간의 보풀과 얼룩때문에 별 하나 빼요ㅠ"
cuKiVfdx,상위 10%,24.11.20,메란지,FREE,작아요,보통이에요,화면과 비슷해요,,,,좀 웜한 그레이 색상이에요 노란끼가 섞여있어요 한겨울에 입기엔 좀 추울 것 같아요 생각보다 얇아요 핏은 마른 분들이 입으면 예쁜 느낌.... 살 빠지면 입으려구요 어깨라인이 적나라하게 드러나서 저는 어깨장군이 되어버리네요....
ILdKOSIc,상위 10%,24.11.20,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,46kg,상의 44,"아리보리 안 비친다해서 샀는데 역시나 비침은 있었구요 같은 아이보리나 흰색 속옷보단 회색이 오히려 덜 티가 나는 것 같습니다
그래도 이너로 따뜻하게 잘 입었어요
하나 실험삼아 사봤는데 다른 색상도 살 것 같습니다
만족이에용"
UoSZBKqp,,24.11.20,블랙,FREE,작아요,보통이에요,화면과 비슷해요,164cm,57kg,상의 55,일반 골지티셔츠 느낌 생각하고 주문한거긴한데 그와 반대로 너무 타이트하고 기장이 생각보다 많이많이 짧습니다 넉넉하다거나 질감이 편한타입은 아니었어요 그래도 그냥 한나절입고 버리긴 좋을거같아용 ~
nip7***,상위 15%,24.11.20,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"기본티가 핏감찾기가 참어려운데 제가 원하던대로에요 팔뚝살너무 부각되지않으면서 살짝여리여리한느낌으루,, 어깨가 살짝 넓은 제탓을 해보며 옷자체는 넘맘에들어오 겨울에 이너티로 잘입을게용 ㅋㅋ"
굥랑이,상위 25%,24.11.17,코랄핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,53kg,상의 55,색깔이넘이뽀요….색깔이걑ㅇ 너무예쁨… 팔이쪼금만더길엇으면예쁠거같긴한데 색이진짜에바….근데 색땜에 약간 부해보이능건잇는듯 팔쪽이 좀 껴요 그래도 그런거 다 무시할정도로 색이 넘모예뻐요흑흑 결론적으로 좋음
oqu6QmFu,상위 20%,24.11.14,라임그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,62kg,상의 66,"역시 전 여리여리한 핏은 아니네요
그래도 색감도 이쁘고 이너로 입어볼게요!
아무래도 달라붙다보니
가슴 팔이 좀 부각되고 허리부분이 좀 짧은편같아요!
마르신분들은 넘 이쁘게 잘 맞을듯합니다ㅎㅎ"
띠띠용,상위 10%,24.11.10,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 55,제일 무난하고 질도 좋고 다 좋아여 아 그리고 긴 티셔트 안좋아하는데 길이도 적당한 것 같아요 비침은 조금 있는 편입니다! 근데 거슬릴 정도는 아니구 그냥 흰 티면 있는 그정도 비침이에용
너굴탱,상위 5%,24.11.09,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"자켓안에 이너로 입기 너무 좋아요! 소매도 손등약간 덮는 기장에 쫀쫀해서 오래 입어도 늘어나지 않을 재질이에요 다른 색상도 살려고 합니다ㅎㅎ 재구매템!!
다만, 목이 생각보다 올라와 있어서 목이 짧은 저는 조금 답답해 보이기도 합니다 참고하세요!"
9c8D8CZN,상위 30%,24.11.09,메란지,FREE,작아요,보통이에요,화면과 비슷해요,162cm,61kg,상의 55,"모델핏 생각하시면 절대안나오구요
저두 몸무게에 비해 굴곡좀 있고 몸통 작은편이지만
저정도 팔길이는 안나오고 어깨도 좁은편인데
저런 여리여리 분위기는 안나와요
그치만 퀄리티 짜짱짱합니다!"
ppnO438L,상위 15%,24.11.09,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,상의 55,"이너티로 여기저기 입으려고 아이보리, 블랙 두 개 다 비교도 할겸 구매해봤습니다ㅎㅎ 기본 이너티로 딱인거 같아요
검정은 단독으로 입어도 될정도로 두께도 너무 얇지않아서 좋아요"
Nq9IAycT,상위 15%,24.11.07,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162cm,42kg,상의 44,"쫀쫀하니 좋아요 완젼 핏할거라 생각했는데 
생각보다 여유있어요 길이는 짧지않구용 
세탁후 건조기 돌렸는데 좀더 타이트해져서 더 만족합니당! 귀찮아서 건조기 돌리는 편인데 항상 아래쪽이 쭐어서 티가 안쪽으로 말려올라갔는데 이티는 그런현상이 없어용 오히려 더 새거되는 느낌이라 더좋아요 굿굿"
Nq9IAycT,상위 15%,24.11.07,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162cm,42kg,상의 44,"블랙 화이트 두개 주문했어용 
생각보다 여유잇고 핏되는 느낌이 아닙니당 
다른 면은 건조기 돌리면 아래가 말려올라가는데 
요아이는 오히려 더 쫀쫀해지고 타이트해져서 좋아요 
새상품꺼내서 다시입는기분이랄깡 ..?! 
진쫘 만족해요 구웃"
qjhLY23p,상위 15%,24.11.06,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,55kg,상의 55,직진이라 배송빠르고 딱 생각하고 원하던 골지 이너티에요. 몸에 착 감기게 붙고 그렇다고 너무 부담스럽지도 않은 핏이에요. 이너로 입기 좋을 것 같습니다. 왜 인기 있는지 알것 같은 그런 티입니다
qxftKOhn,상위 25%,24.11.06,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,43kg,상의 55,날이 갑자기 추워져서 맨투맨안에 겹쳐 입었어요. 날씨 때문에 단독은 지금 불가하고 가디건 안에 입으면 되겠어요. 활용도가 높아서 색별로 있으면 좋을 것 같아요. 넥 라인 파짐이 딱 적당한게 좋아요
qxftKOhn,상위 25%,24.11.06,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,43kg,상의 55,"왜 인기 많은지 알겠어요. 좀 더 일찍 샀으면 너무 잘 입고 다녔을텐데 아쉬워요. 넥 라인 파짐이나 너무 심하게 붙지 않는 핏, 골지 등 다 마음에 들어요. 전 길이가 괜찮은데 짧다고 느끼는 분들도 있을 것 같아요"
아혜,상위 5%,24.11.05,코랄핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,41kg,상의 44,막 입을 수 있는 기본티를 원했는데 다른 곳 보다 재질도 탄탄하고 목도 잘 안늘어 날 것 같고 좋네요ㅎㅎ 사실 기본티 치고는 저에겐 조금 비싼 듯 해서 살까말까 고민 겁나 했는데 진심 사길 잘 한듯ㅠㅠ 후회안해요 여러분 ㅠㅠ 핑크색 완전 이쁨 … 딸기우유 컬러고 여쿨한테 찰떡임
kjin**,,24.11.04,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,45kg,상의 55,탄탄한 면재질로 적당히 핏되는 이너입니다. 받쳐입기 무난한 컬러이고 넥라인이 딱 좋아요. 팔이 짧은 편인데 소매 너무 길지않고 당겼을 때 손등까지 오는 적당한 길이라 맘에 들어요. 리뷰대로 기장이 짧은 편이니 참고하세요.
가쪽덩이,상위 5%,24.11.02,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,49kg,상의 55,"목이 깊게 파이지 않고, 적당히 핏하게 붙는옷 찾고있었거든요! 155기준 크롭하지도, 정사이즈도 아닌 중간 정도 기장이라 넣어입어도 충분하고 빼입어도 멋스러운 기장이라 맘이들었습니다! 골지라서 밋밋해 보이지 않는 점도 맘에들구요! 리뷰 많아서 사봤는데 많은 이유가 있었네용

어깨선도 딱 중간에 있어서 직선어깨처럼 보이기도 해요~ 어좁인데 어깨 딱 맞아서 좋았어요! 어깨 넓으신 분들은 작을수도 있을 것 같아요!

아직 입고 나간적도 빨래한적도 없어서 어떨지 모르겠는데 나중에 리뷰 수정해서 올려드릴게요~"
oMR5hSzk,상위 5%,24.11.01,라임그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,53kg,상의 44,"기본 티 필요해서 급하게 산건데 장점은 아래와 같음

1. 배송 빠름
2. 골지라 일반 싸구려 티 안 나서 좋음
3. 쫀쫀해서 팔뚝살 개많아도 충분
4. 팔길이가 너무 길지도 짧지도 않아서 나같은 팔 짧은 사람이 여리여리 하게 입기 딱 좋음 
5. 어깨선이 딱 정핏이라 마른 사람들이 입으면 더 예뿜

아오 너무 많아 장점 더 궁금하면 직접 사서 입어보세요"
E7lpjKOj,,24.11.01,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,161cm,47kg,상의 44,"이런 세로탄탄골지 재질인데 
마른 편인데도 핏이 이쁘진 않아염
단독으로 입기엔 애매하게 붙는 ..? 위에 탑을 같이 입으면 좀 더 사는 것 같긴 해오 빨리 와서 시켰는데 단독으로 입으실 거 아니면 추천해요"
Wmhgr8gL,상위 5%,24.10.30,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,"스퍼그레이, 블랙 색상 두가지 구입했어요. 사진처럼 탄탄한 골지라서 날씬해보이고 니트 이너나 단독으로 활용할 수 있을 것 같아요. 스퍼그레이는 그레이보단 어두운 소라색 느낌도 있네요."
Wmhgr8gL,상위 5%,24.10.30,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,"스퍼그레이, 블랙 색상 두가지 구입했어요. 사진처럼 탄탄한 골지라서 날씬해보이고 니트 이너나 단독으로 활용할 수 있을 것 같아요. 스퍼그레이는 그레이보단 어두운 소라색 느낌도 있네요."
Xxl3Thrz,상위 15%,24.10.30,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,165cm,상의 55,,일단 배송은 빨랐구요 이너로 휘뚜로 마뚜로 입긴 좋으나 66사이즈가 입기에는 좀 기장이 짧고 작은감이 있네요 그래도 기본 디자인이라 여기저기에 이너로 입기 좋아서 자주 손이 가요 빨아봤는데도 그대로라 좋아요
dhCTv1fE,상위 10%,24.10.26,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,60kg,상의 66,"멜란지랑 아이보리 구매했습니다.
딱 기본티로 좋아요.
두께감 너무 얇지않아서 초가을에는 단독으로 입어도 좋을꺼같아요. 이런옷들 중에 신축성 안좋은것도 많은데 이건 신축성도 좋아서 편하게 입을 수 있습니다."
OjT6HasB,상위 10%,24.10.25,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,52kg,상의 55,"163에52키로 어깨는있고 상의55입는어깨마름형입니다,아주탄탄한면입니다, 팔은딱 맞게 떨어지고 총장은 기본기장입니다,,모델느낌 나려면 키160이하에 50키로이하여야 살짝에 여리핏이 나올수있을것같습니다,왠만한 기본티보다 뭔가 떠벌이가 더 좋아보여요,,,가디건안에만 입어야할꺼같아요,,,"
R9XNxorN,상위 20%,24.10.25,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,59kg,상의 55,"가성비좋은 기본티 찾다가 우연히 본 티셔츠인데 리뷰 후기가 다 좋아서 마음먹고샀더니 진짜로 재질 원단이 탄탄하고 좋아서 놀랐습니다.
색깔별로 구입 ㄷㅏ했어요 ㅎㅎ
몇년간은 기본티 걱정안해도 될것같아요. 추천!!"
npjbC4cG,상위 10%,24.10.23,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,팔이 길 줄 알았는데 긴팔원숭이한테는 딱 맞네요 어깨 부분이 타이트해서 조금 불편한 감이 있긴 한데 이너로는 상관없을 것 같아요! 골지 재질이 생각보다 짱짱해서 퀄리티도 괜찮은 것 같아요 다른 색도 구매 의향 있습니당
8318**,상위 10%,24.10.23,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"색상 독특하면서도 이너로 입기 예쁜
색이네요 다만 겨드랑이 쪽이 좀 애매해서 팔을 당기지 않으면 옷이 살짝 뜨네요

소재 탄탄하고 골지도 예쁜 편이라 옷매무새 잘 만지면 잘 입을 거 같아요"
tyTLEeyf,상위 10%,24.10.22,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,색예쁘네요ㅎ 리뷰에 오묘한색이라고 한 이유를 알겠어요 남자친구는 민트색이랑 더 비슷하다고하는데 저는 그레이블루 같아요ㅎ 사이즈도 딱 맞고 날씬해보여요:) 검은색도 하나 살생각입니다~!!
aaaaa,,24.10.22,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 44,"탄탄하고 색감은 거의 A4정도? 노란끼 거의 없는 화이트
어깨, 흉곽 작은 편 아니고 목이 짧은 유형이라 걱정하긴 했는데 확실히 단독으로 입기엔 단점이 부각되는 느낌이라 좀 부담스럽고 이너로 입기엔 딱 좋은 듯"
knDnxbVS,상위 10%,24.10.22,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,52kg,상의 55,"<장점>
옷 쫀쫀함
내복같은 타이트 아닌 적당한 타이트
넣입, 빼입해도 예쁜 적당한 길이
소매 길이 적당
<단점>
목 양옆 봉재가 다름(한쪽은 잘못돼서 튀어나옴)
어깨 새로 봉재라인이 다름. 한쪽 어깨가 더 좁게 올라가서 균형이 안맞음.
<결론>
저렴하게 입기에 재질과 디자인 꽤 괜찮음
봉재라인 디테일이 별로임
결론적으로 가성비템!
금액, 재질, 디자인이 마음에 들어서 교환이나 환불까지 하지 않고 잘 입기루 했습니당"
KfT3BcVH,상위 5%,24.10.22,블랙,FREE,작아요,별로예요,화면과 비슷해요,166cm,42kg,상의 44,가격대에 비해서 박음질이랑 마감이 괜찮은 편이긴 했는데 사진에서는 모델이 소매가 기장이 길어 보이는데 실제로 받은 옷은 팔이 너무 짧아요 8부 티인줄 알았어요 아무래도 이게 불량 같아요 팔이 이렇게 짧을 수가 없는데 그리고 너무 꽉 낍니다 키가 166에 42kg인데 저한테도 엄청 꽉 졸리고 타이트해요 아마이 옷이 불량 같아요 그리고 너무 거칠고 따가워서 면티가 거칠어서 못 입은 적은 여태까지 한 번도 없었는데 이거 너무 따가워요
ScVVZFzq,,24.10.20,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,168cm,60kg,상의 66,"저는 색상별로 구매하였고, 해당 제품만 별도 배송하면서 배송비를 따로받더니 결국 다른 색상이랑 같은날 같은 택배사로 도착했는데요..왜 별도 배송비를 받는지 모르겠구요... 도착하자마자 뜯었는데 저런 이염된 제품을 받았습니다... 뭐가 묻은건가 보니.. 다른 실??로 만들어버린 제품을 만들때부터 잘못된거 같더라구요... 그리고 가슴이 좀 있는 편이라 그런지 몰라도 티셔츠 길이감이 애매합니다 레귤러 핏도 아니고 그렇다고 크롭도 아닌 어중간..."
HFldte0o,상위 20%,24.10.20,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,45kg,상의 55,다른 곳에서 검정 긴팔티를 주문 했었는데 사이즈도 애매하고 완전히 마음에 들지는 않아서 알아 보다가 주문했는데 핏 ? 기장 ? 재질 ? 그냥 아주그냥 삼박자로 다 마음에 듭니다 ㅠㅠㅠ 기본 핏은 무조건 이거 사려구요 바로 다른 색 주문 하러 갑니다!!!
HFldte0o,상위 20%,24.10.20,코랄핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,45kg,상의 55,와 진짜 예뻐요 .. 검정 긴팔티만 사려다가 색감이 다들 예쁘다고 하셔서 주문했는데 진짜 레전드 실물이 훨씬 예쁩니다 딸기우유 빛인데 누가 봐도 연핑크고 쿨톤이랑 완전 찰떡콩떡입니답 진짜 쿨톤? 무조건 주문 하세요 후회 안 합니다!!! 절대 !!
rpfJthRO,상위 5%,24.10.18,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,46kg,상의 44,"검은색 사고 괜찮아서 흰색도 주문했어요!
너무 늦게 오는 것 같아서 주문 취소하려했는데 안 하길 잘한 것 같아요 ㅎㅎ 티가 재질이 진짜 괜찮고 탄탄해서 좋고, 너무 크롭도 길지도 않아서 맘에 들어요 
실제로 보면 안에가 그렇게 심하게 비친다는 느낌도 없어요 
너무 꽉 끼지도 않고 적당해서 예쁘네용! 
가을겨울에 잘 입을 이너에요"
