아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
tY9q6H7q,,24.11.03,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,62kg,,"바지 속에 잡아넣어 입을 때 옷이 너무 길면 싫은데
이건 진짜 딱 좋아요!
재질도 탄탄하니 좋습니다
다른 색도 사고 싶네요!"
4InC1oCZ,,24.11.02,아이보리,,생각보다 커요,아주 만족해요,화면보다 밝아요,,,,저번에 검정색이 먼저 왔을 때 마음에 들었어서 나중에 도착한 옷도 만족해요 근데 화면보다 더 밝은 색이 와서 아이보리 보다는 흰색같았어요 그래도 기본티니깐 입으려고요
vZVq3oiy,상위 5%,24.10.30,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,66kg,상의 66,작을줄 알았는데 팔뚝도 많이 안 찡기고 소재도 보드럽고 너무 좋아요 ! 쿨톤들도 잘 받을 만한 베이지라서 너무 이쁨니다.
4InC1oCZ,,24.10.29,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,옷이 진짜 팔뚝살에 달라붙지 않고 널널해서 너무 좋아요 저한테는 옷이 살짝 큰데 그래도 만족합니다 ㅎㅎ 옷 질감도 부드러워서 최고입니당
AnPc4yPa,,24.10.29,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,175cm,61kg,상의 66,제가 키가 많이 커서 다른곳에서 기본티 사면 애매한 기장인데 이건 딱 예쁘게 떨어지는 이너기본티입니다! 질도 되게 좋습니다 많이파세요🤩
tpdu*****,,24.10.27,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,46kg,상의 44,엄~청 탄탄한 재질이네요! 잘 안늘어나고 안구겨지는 소재인 것 같아요. 새하얀 화이트는 아니고 살짝 미색 느낌나는 아이보리에요!
8SXgrHqW,,24.10.26,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,"여유있는핏에 짱짱한 소재라 핏이 아주 맘에 들었어요 
자켓 안에 입기좋습니다. 
블랙은 직진배송이라 바로 입고 아이보리는 아직 배송전인데 맘에 들어서 다른 2컬러 추가 구매했어요."
ZtUmMgEn,,24.10.25,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,60kg,상의 55,보들보들하고 비침도 거의 없어요! 딱 기본템이라 여기저기 잘 입고있습니다. 목도 안늘어나는 재질이고 빨래하기도 편해요! 가격값을 합니다
hD8ngVcL,,24.10.25,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"믿고 사는 슬앤!! 세탁하기 쉽고 핏도 예뻐요 만족합니당!
기본티는 슬앤에서 사는게 역시 제일 좋은 것 같아요! 깔별로 쟁이러 갑니당"
IZ5DscN3,,24.10.25,포그블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,58kg,상의 55,완전 딱 맞는게 아니라 살짝 넉넉해서 이너로 입기도 그냥 단독으로 입기에도 좋은 거 같아요~ 기본 흰티랑 포그블루 샀는데 넘 만족스러워요!
IZ5DscN3,,24.10.25,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,58kg,상의 55,완전 딱 맞는게 아니라 살짝 넉넉해서 이너로 입기도 그냥 단독으로 입기에도 좋은 거 같아요~ 기본 흰티랑 포그블루 샀는데 넘 만족스러워요!
9xS8XxMz,,24.10.24,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 55,"기본티로 탄탄하게 입을 수 있을 거 같아요 빨아보진 않아서 목 늘어남 등은 확인할 수 없지만 가성비 좋아요!
아이보리 색이다 보니 너무 어두운 속옷은 비치지만 두께감도 꽤 있습니다!"
kfA8Mww1,,24.10.23,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,41kg,상의 44,에쁘네요 단품으로 입어도 핏이 좋아요 지금같은 날씨에 가디건 안이나 맨투맨안에 입기 딱 좋네요 다른 색상도 살까 고민중입니다!
T6AZjr3C,상위 25%,24.10.22,매트베이지,,정사이즈예요,보통이에요,화면과 비슷해요,164cm,51kg,상의 55,여름 반팔버전 구매하고 너무 맘에 들어서 긴팔도 구매했어요 탄탄하고 깔끔해서 확실히 손이 많이가는 옷이네요 잘입을게용
b2QsD2zb,,24.10.20,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,64kg,상의 55,착용감이 가볍고 부드러워요 길이는빼서 입고 넣어입고둘다 괜찮은 길이감입니다 매트베이지 컬러는 휘뚜루마뚜루 어떤 옷에도 잘 어울리는것 같네요
HCyHduI1,,24.10.20,매트베이지,,정사이즈예요,아주 만족해요,화면보다 어두워요,162cm,47kg,상의 55,색상이 생각보다 어두웠어요 그래도 재질은 튼튼하고 너무 좋아요 다른색도 사고싶어요 길이도 적당해서 놓습니다 ㅎㅎㅎ
OUuF8hMM,,24.10.17,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,45kg,상의 44,"재질이 되게 특이해요 좋은게 느껴져요
건조기 돌려도 짱짱할거 같은 느낌이예요
넥라인땜에 슬앤 특유의 내복느낌은 어쩔수없는듯..."
NaZ6SaSd,,24.10.17,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,56kg,상의 55,"급하게 검은색 티가 필요해서 샀어요
넥라인도 적당하고 우선 소재가 맘에들어서
여름빼고는 다 잘 입어질 것 같아요!
다른색 또 구매할게욤"
SWojPsUS,,24.10.17,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,51kg,상의 55,깔끔한 기본티로 아주 맘에 들어요~~~얇아서 이너로 입으면 딱입니다. 약간 비싼 감이 있는데 요즘 옷이 다 비싸니끼요..
dRLK7uTZ,상위 25%,24.10.16,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,44kg,상의 44,날씨가 쌀쌀해져서 무난하게 입을 기본티 찾다가 구매했습니다 배송은 정말 정말 느렸지만 무난하게 입기 좋은 기본티입니다
4CEGrIPL,상위 20%,24.10.15,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,57kg,상의 55,생각보다 퀄리티가 좋아서 만족합니다 배송은 좀 느렸어요ㅠ 그래도 만족해요 색도 괜찮고 질도 괜찮아서 후회는 없습니당
tyxQG6Nw,,24.10.13,연브라운,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 44,사진이 못담아내는 아주 예쁜 코코아 색 입니다. 촌스럽지 않은 브라운이라 좋아요. 정말 분위기 있어요. 마감도 깔끔해서 좋아요
6ryB9IYu,,24.10.13,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,,그냥 무지 티이긴 한데 살찐사람에겐 좀 부해보일수 있는 옷인거 같아요ㅠㅠ 프리사이즈긴 한데 좀 오버한 건 아니라서 오버하게 입는거 좋아하는 사람은 약간 실망하지만 그래도 위에 잘 올리면 이너로는 좋습니다!
문문문,상위 30%,24.10.13,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 44,자켓 안에 입기 좋은 기본티에요! 목 부분도 탄탄하고 원단도 부들부들하고 좋습니당 마감도 잘 되어있어요! 근데 쪼끔 얇아요
MwwgnLhG,,24.10.12,포그블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,57kg,상의 66,회색이랑 연한파랑 섞은색이 넘 예쁘고 재질도 좋아요! 다른컬러도 궁금해서 사고싶은 느낌이랄까.. 가을용으로 딱이에요!
ukRkZiYH,상위 20%,24.10.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 44,"배송이 막 엄청 빠르진 않았으나 탄탄하고 목 잘 안늘어날것 같아요!
오자마자 입었는데 냄새도 안나고 핏도 맘에 드네요!"
GlKW3VjJ,상위 15%,24.10.11,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,56kg,상의 66,"검정이라 먼지가 좀 잘 붙긴할거같은데
퀄리티는 좋네요!! 
다른 곳보다 짱짱해요 마음에 듭니다
66사이즈인데 타이트하지않는것같아요"
qpEsONn9,,24.10.11,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 66,이건 재구매입니다! 기본티는 자주 입어서 입어보고 좋으면 또 구매하는 편인데 사이즈도 적당히 널널하고 질도 좋아서 또 구매했어요
LMOSaY3b,상위 15%,24.10.11,연브라운,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,56kg,상의 55,역시 넘이쁨 저 색깔별로 잇는데 브라운은 없어서 가을이고 하니까 구매 햇는데 ㅎㅎ 말해뭐해 넘 이뻐요 탄탄하고! 아주맘에들어오
빵슌v,,24.10.11,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,155cm,,,"재질도 부드럽고 세미크롭 정도라 길이도 괜찮아요
소매통은 좀 있는편이라 레이어드용보단 단독으로 입기 괜찮은거 같아요"
밤의파수꾼,상위 15%,24.10.09,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,58kg,상의 55,"무난 탄탄 질좋은 반팔티 그 자체
착용감 좋고 팔이 짧지도 않음 
손이 많이 가고 잘 입고 다니게 됨
다른색 재구매 의사 100%"
ExjHCuqg,,24.10.09,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 44,화이트사려했는데 잘못삿네요그래도 이뻐서 겟하고 화이트 또사요 검정색도 가지고잇는데 핏도좋고 질도 좋아서 잘입고 잇어요
qre6JHFX,,24.10.08,챠콜,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,배송이 정말 빠르네요!! 원래 질 좋은 기본티를 산 본적이 있고 이번엔 또 주문해서 차콜 실제 색깔이 너무 만족합니다 ㅎㅎ 대성공!
X84Ancw8,,24.10.07,매트베이지,,정사이즈예요,아주 만족해요,화면보다 어두워요,,,,생각보다 어두운 베이지색인 한데 여기저기 잘 어울리는 색상입니다. 촉감이 부드럽고 목파인게 적당해서 이너로 입기 좋엉ㅅ.
pvHa6qXz,,24.10.06,연브라운,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 55,목 늘어남 없이 좋아요!! 소재도 부들부들하고 옷감 자체도 좋은 것 같아요! 옷 세개 샀는데 세개 다 색깔도 예쁘고 맘에 들어요!!
pvHa6qXz,,24.10.06,포그블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 55,목 늘어남 없이 좋아요!! 소재도 부들부들하고 옷감 자체도 좋은 것 같아요! 옷 세개 샀는데 세개 다 색깔도 예쁘고 맘에 들어요!!
pvHa6qXz,,24.10.06,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 55,목 늘어남 없이 좋아요!! 소재도 부들부들하고 옷감 자체도 좋은 것 같아요! 옷 세개 샀는데 세개 다 색깔도 예쁘고 맘에 들어요!!
qoBoAn04,,24.10.05,매트베이지,,정사이즈예요,보통이에요,화면과 비슷해요,155cm,58kg,상의 66,색감이 부드럽고 자연스러운 편이고 두께나 소재도 가을에 이너로 입기 딱 좋아요~ 지금까진 빨아도 변형이 없어서 재구매 의사 있어요
ZehJ7vAT,,24.10.05,챠콜,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 44,재질이 정말 짱짱 합니다. 목도 라운드 인데 살짝 느슨한 라운드라 은근 여리여리해보여요. 사이즈고 널널 해서 입기 딱 좋아요
unHWp4sv,,24.09.26,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,,저색보다 조금 더 어두운색상? 그레이살짝에 베이지살짝 애매한색인데 재질이랑 다 마음에 들어요 편하게 입고다닐거같아요
vBHXAczO,,24.09.25,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,154cm,48kg,상의 55,기본티가 필요해서 찾다가 여기가 후기가 좋아서 한 번 사봤어요. 팔 길이가 조금 긴 감은 있지만 전체적인 핏은 좋아요~!
3sTArUXC,,24.09.25,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,,,,배송도 빨랐고 딱 기본티로 이너로 입거나 단독으로 입기 좋아요 목도 탄탄한 느낌이에요 소재도 부드럽고 좋어용~!!!
QPRHt81r,,24.09.20,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,58kg,상의 55,아 진짜 너무너무너무 예뻐요 딱 베이직기본티 그 자체입니다 목 부분 얇아서 여리여리해보여요 깔별로 쟁일래요 넘 맘에 들어요
tO5joezo,,24.09.08,매트베이지,,정사이즈예요,아주 만족해요,화면보다 어두워요,162cm,56kg,상의 55,약간 내복같긴 하지만 넥라인이 탄탄하고 예뻐요!!! 아직 더워서 입고다니지 못하지만 가을겨울 이너로 열심히 입으려구요!
IZBxVRTz,,24.09.08,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 66,매트베이지사고 아이보리도 삽니당 퀄리티진짜좋아요 넥늘어짐엊ㅅ을것같고 소재구김 많이 없고 관리하기편해서 재구매했어요
IqX5XkUz,,24.09.07,포그블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 55,재질 탄탄하고 색감도 생각한거와 비슷하고 좋아요 가을와서 긴팔로 샀는데 저렴한 가격에 좋은 재질 잘 산 거 같습니다 !!
IZBxVRTz,,24.09.05,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 66,회색이 섞인 베이지여서 가을자켓과 코디가 잘될것 같아요 착용감이 부드럽고 가벼워서 데일리로입기좋아요 밝은컬러도 사야겠어요
IZBxVRTz,,24.09.05,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 66,여름 반팔버전 잘입어서 긴팔도 주문했어요 역시 좋네요 보풀안나고 핏이 스탠다드핏이라 여기저기 잘어울릴것같아요 밝은컬러도사야겠어요
2zGeoFOW,상위 10%,24.09.04,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 55,소재도 만족스럽고 마감도 깔끔해서 아주 만족스럽게 잘 입어질 거 같아요 ^^ 주변에도 추천하고 다른 색상도 구매해야겠어요
t1dL9NtY,,24.06.28,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,56kg,상의 55,"기본티는 슬로우앤드!!!
날씨가 풀려서 전에 여기서 산 얇은 긴팔을 찾는데 없더라구요ㅠㅠ 집 어딘가에 있을텐데..^^
그래서 비슷한 거로 주문했어용 ㅎㅎ 똑같은 거 일수도 ㅎㅎ
엄마도 제 거 보시더니 질이 좋다구 하나 사달라고 하셔서 또 구매했습니더 ! ㅎㅎ"
iNMsqUBT,상위 30%,24.12.29,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,60kg,상의 66,보들보들해서 좋은데 무난한 사이즈에 이너로 입거나 단품으로 입기도 좋아요! 겨울 필수템으로 강추입니다~
Bu8kqWph,상위 30%,24.12.11,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,41kg,상의 55,이너로 입으려고 구입했어요. 작년에도 샀는데 하나 더 필요한 거 같아서 똑같은 걸로 구입했습니다. 면이 보들보들하고 넥라인도 맘에 들어요!!!
ujenny,상위 5%,24.11.24,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,44kg,상의 44,얇고 코튼이라 보풀은 안생길것같아요 니트에 받쳐입으로고 샀어요~ 세탁기 여러번 돌려도 괜찮을것같아요
iFAYy4Em,상위 10%,24.11.16,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,47kg,상의 55,"기본티로 입으려고 샀어요. 붙지않아서 좋은데 목부분이 뭔가 애매한거같은느낌이 들어요. 
그래도 잘입고다닙니다 ㅎㅎ"
Ad49Ycbp,상위 10%,24.11.09,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,51kg,상의 55,"와 진짜 기본티 너무 잘 입고 있어요.. 후기 작성하고 깜박해서 이제 쓰는데 너어어어무 잘 입고 있습니다
재질이며 핏이며 뭐 하나 마음에 안드는 것이 없네야"
UaU6O2Dp,상위 5%,24.11.08,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,156cm,54kg,상의 55,오래 입은 기본티 다 버리고 이번에 슬앤에서 몇 장 구입했어요. 봄가을에 입기 좋른 두께이고 이젠 좀 추워서 니트 등 이너로 겹쳐 입어야할 듯해요
희니,,24.10.24,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,60kg,상의 55,"진짜 세탁해도 보풀이 안일어나요!! 정확한건 몇 번 더 세탁해봐야 알겠지만 다른 옷들과는 확실히 다른 느낌이에요
다른색도 구매하려구요👍"
6dFonGv5,상위 5%,24.10.15,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,60kg,상의 66,정말 탄탄합니다. 소재도 만들하고 목부분 디테일이 세심하게 신경쓴게 보여요. 프리미엄이라고 부를만 합니다. 쉽게 목이 늘어날거 같지 않아요.
XzFMlt5M,,24.10.07,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,두께도 딱 적당하구 겨울엔 이너로 입어도 좋을꺼 같아요!! 맘에 들어서 깔별로 구매 예정이에요~ 슬앤항상 이용하는데 맘에 너무 듭니다!!
5NHPUymL,,24.09.13,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,164cm,60kg,상의 55,"기본티예요 막입기 좋고 넥라인 탄탄해사 좋네여 
기본티예요 막입기 좋고 넥라인 탄탄해사 좋네여 
기본티예요 막입기 좋고 넥라인 탄탄해사 좋네여"
LVGlqRF5,상위 5%,24.05.31,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,60kg,상의 66,질 좋고 목 안 늘어나는 기본템으로 최고예요. 팔도 여유 있게 남고 몸에도 딱 붙지 않아서 단독으로 입어도 아주 좋아요. 원피스 안에 입으려고 샀는데 안에 입어도 불편하지 않았어요. 흰색도 사고 싶었는데 품절이라 못 샀어요. 재입고 되면 바로 사려 합니다 +_+
LVGlqRF5,상위 5%,24.05.31,포그블루,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,60kg,상의 66,이름 너무 잘 지은 거 같아요. 딱 이름 같은 색상이랄까요 ? 하늘색에 밝은 회색 몇 방울 들어간 느낌이에요. 제 생각보다 어둡지 않았어요. 여기저기 은근 잘 어울리는 게 많아서 좋습니다. 핏은 여리여리는 당연히 아니지만 몸에 핏 되는 정도까지 아니어서 좋았어요 ! 팔도 나름 여유 있게 남았습니당.
GY7YLU27,,24.12.26,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,64kg,상의 77,"흰색 구매하고 좋아서 블랙 재구매했어요
맨투맨 안에 입었는데 히트택같아보이긴하는데😅
편하고 따듯해서 포기못해요
재재재구매의사 있습니다"
MFn1g2NT,상위 15%,24.12.21,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,62kg,상의 66,세탁해도 탄탄할 것 같은 소재의 기본티입니다. 목 테두리 때문에 단독으로 입는 것 보단 이너로 입는 게 이쁠 것 같습니다 ㅎㅎ
J7mF7efU,,24.12.21,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,"검정색 사고 맘에들어 추가로 하나 더 샀어료!
보폴난날재질에 늘어짐없을거 같아 오래입을수 잇을것 같아요 너무 ㅏㄴ족스러웥ㅅ"
rPuqNydu,,24.12.02,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,50kg,상의 66,소재가 너무 두껍지않고 촤르르 떨어지는 티라서 구김도 없어요. 이너도 입기에도 좋고 여러번 빨아도 잘 안늘어날 재질이라 마음에 들어요
WieUZq2i,상위 25%,24.11.30,연브라운,,정사이즈예요,아주 만족해요,화면보다 어두워요,171cm,52kg,상의 55,색은 생각보다 진해요 ㅎㅎ 건조기 막 돌려도된다해서 샀어요. 여유롭고 널널해서 좋아요. 운동용으로 샀는데 입어보고 더 좋으면 더 쟁이겠ㄱ습니당
t7HFlEmL,,24.11.30,블랙,,정사이즈예요,별로예요,화면과 비슷해요,158cm,45kg,상의 55,검정색 샀는데 핏은 예쁜데 옷감에서 검은색 먼지가 너무 많이 나와서 놀랐습니다. 처음에 빨아입었는데도 그래서 몇번 더 빨았는데도 심해요. 돌돌이로 찍어봐도 끝없이 나옵니다. 엄마는 옷감이 삭은거 아니냐고하시던데 그건 아닌거같고 아무튼 잘 안입습니다.
sQG3rD7K,상위 20%,24.11.28,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,174cm,53kg,상의 44,그냥 면 재질이 아니고 뻣뻣하???다고 표현해야하나 아무튼 보풀이나 늘어짐 없을거같아서 좋아요 레이어드 해서 잘 입을거같아오
d9cSTReS,,24.11.23,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,,"탄탄한 기본티를 찾고 있었는데 이게 딱이에요!
목부분이 탄탄하고 엄청 부드러운 재질이에요 오래 입을 수 있을 거 같아요"
xGnTGM3R,,24.11.23,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,57kg,상의 55,가디건 안에 입기 좋아요! 되게 가격은 저렴한데 탄탄해서 가성비 있어서 알바비 들어오면 다른 색상도 구매할 예정이에요!
Y5JZAryG,,24.11.19,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,"데일리로 입을 수 있는 흰티를 보다가 구매했는데
질도 좋고 만족합니다~~ 다른색으로 또 구매하고 싶네요~~ 번창하세요!!"
fEYTwFS0,상위 20%,24.11.18,브릭레드,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,55kg,상의 55,화이트 사고 재질도 그렇고 핏도 그렇고 잘 입고 다녔어서 이번에 포그블루랑 브릭레드도 같이 질렀습니다!! 기본티로 너무 잘 입고 다녀요
cwCK7df1,상위 30%,24.11.17,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,56kg,상의 55,"두께감도 있어서 이너로 잘 입을것같아요.
무난하니 짧지도않고 이쁩니다.
화이트 블랙 둘다 예뻐서 삿어요. 잘 입을게요"
cwCK7df1,상위 30%,24.11.17,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,56kg,상의 55,"두께감도 있어서 이너로 잘 입을것같아요.
무난하니 짧지도않고 이쁩니다.
화이트 블랙 둘다 예뻐서 삿어요. 잘 입을게요"
FhMa42tM,상위 25%,24.11.16,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,49kg,,재질 진짜 만족스러워요. 별기대없이 그냥 니트나 맨투맨 이너티로 입으려고 주문했는데 핏도 이쁘게나오고 좋아요. 다른색 더 사려구요.
b0qYNP58,,24.11.14,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,작년에 한 철 잘 입어서 재구매했습니당 아주 탄탄하고 조아요 유교걸에게도 노프라블럼 굿사이즈입니다용 아주 아주 추추추천
8khnGIbf,,24.11.12,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,"이너로 안에 입기 좋아요, 기본티로 만족해요 다른색은 화면보다 톤다운되서 반품했구요 역시 무채색이 젤 좋네요, 다른 색도 사보려규요"
0vbPPnud,,24.11.11,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,56kg,상의 55,"확실히 목 부분이 탄탄해서 잘 안늘어날거 같아요. 품도 넉넉하고 이너티로는 완전 좋습니다!
두께가 두껍지는 않아서 가을에 입기 딱이에요"
43S4wdrb,상위 25%,24.11.09,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,63kg,상의 77,"출산하고 살이 많이 쪘는데도, 여리여리해 보이는 핏입니다^^ 재질도 톡톡하니 넘 맘에 들어요!
블랙도 곧 구매하려고합니다ㅎㅎ"
43S4wdrb,상위 25%,24.11.09,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,63kg,상의 77,"출산하고 살이 많이 쪘는데도, 여리여리해 보이는 핏입니다^^ 재질도 톡톡하니 넘 맘에 들어요!
블랙도 곧 구매하려고합니다ㅎㅎ"
LX5Gw0Aa,,24.11.09,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,71kg,상의 77,면티치고 탄탄해요! 금방 늘어나거나 하지는 않을것같고색상도 여러가지 있는데 튀는색상이아니라서 받쳐입기도 좋고 데일리고 입기도 좋을것같아요👍👍👍
VVQ25CFd,상위 25%,24.11.08,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,159cm,54kg,상의 66,가격만쿰 적당히 이너로 입으면 괜찮을것 같아요 휘뚜루마뚜루 막입울 티셔츠가 필뇨했는데 길이도 적당하고 재질도 적당히 탄탄합니당
qEa1WNKn,,24.11.06,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,53kg,상의 66,"하얀 기본티로 너무 좋아요!!
세 개 째 구매중입니다!ㅋㅋㅋㅋ
이너로도 좋고 그냥 입기도 좋아요!
팔길이가 좀 길긴한데 접어서 입고있습니당"
9wdJiA8R,상위 25%,24.11.02,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 55,그냥 편하게 입을수있는 티셔츠에요 검정 아이보리 하나씩샀는데 아이보리는 살짝 비치네요 적당히 입기는 좋아서 만족합니다.
QR86M5w1,,24.10.28,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,165cm,53kg,상의 55,딱 제가 바라던 이너티에요. 너무 얇지도 두껍지도 않고 이너로 입기 좋아요. 색도 정직한 까만색이라 매치하기 쉬울 것 같아요.
0s1t1a2T,,24.10.26,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,52kg,상의 55,티셔츠가 짱짱하니 퀄리티가 좋은데 생각보다 어깨선이 좀 내려오는거 참고하면 좋을것 같아요ㅠ그래도 편하게 잘 입을것 같아요
Ah0mdizB,상위 30%,24.10.24,매트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 66,항상 즐겨입는 슬로우랜드기본티입니다색상별로 쟁여둘만큼 휘뚜루 마뚜루 잘 입고있어용 검정색도 살까말까 고민중입니닷
EiVQrS5D,,24.10.24,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,50kg,상의 55,조끼 안에 이너로 입을라고 산 기봉티인데 너무좋아서 다른 컬러도 살까 생각중이에요.. 이너로 찰떡이고 재질도 부들부들합니다
4vk2s3w6,,24.10.23,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,167cm,58kg,상의 55,두께감은 얇고 천의 질감이 두드러지지 않으면서 오버핏도 아니라서 이너티로 엄청 유용합니다! 너무 자주 입게 돼서 두 벌 사는 게 나았겠어요 ㅎㅎ
코코아,,24.10.23,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,40kg,상의 44,티셔츠 여기 인기 많길래 한번 구매해봤는데 맘에 드네요 딱 좋습니다 다른 컬러들도 몇개 더 사고 싶네요ㅎㅎㅎ여튼 만족입니다
S46C15Jl,상위 20%,24.10.22,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,65kg,상의 77,가디건 이나 자켓안에 입을 가을에 입을 티가 항상 부족했는데 가성비 대비 좋은거 같아요! 느낌도 부들하고! 사이즈도 적당하고! 아주 만족합니다!
lsahe8Kr,상위 25%,24.10.19,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,61kg,상의 66,"설명대로 변형이 잘 안되는 재질로 보여서 좋았어요~
깨끗하게 잘 입으면 더 오래 입을 수 있을 듯해요
색감도 마음에 들어요"
lsahe8Kr,상위 25%,24.10.19,연브라운,,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,61kg,상의 66,"설명대로 변형이 잘 안되는 재질로 보여서 좋았어요~
깨끗하게 잘 입으면 더 오래 입을 수 있을 듯해요
색감도 마음에 들어요"
