아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
zzKU1RnT,,24.03.18,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,등원룩으로 최고~편하게 집에서 입기 좋아요. 건조기 돌려도 멀쩡하네요 ㅋㅋㅋ 색상 맘에 들어서 다른색으로도 재구매 하려구요
jJjxpwn9,,24.03.15,오트밀,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,168cm,70kg,상의 77,"소재도 탄탄하고 좋아요
생각보다 크지만 무난하게 여기저기 질 입을 것 같아요
봄가을 입기 좋은 두께에요
색상은 화면보다 살짝 진해요"
LYACg8ky,상위 25%,24.03.12,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,54kg,상의 55,너무 크지도 작지도 않은 적당한 크기에 편하게 입을 옷입니다. 색감 마음에 들고 안이 거칠지만 무난하게 입을듯요. 추천해요
PvCqAASr,,24.03.10,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,65kg,상의 77,이뻐요 박시해서 엉덩이까지 가려줘요 직진배송이라 배송이 엄청 빨라서좋아요 오트밀이라서 색감도 이쁘고 사진과 똑같습니다
h15hjrXj,,24.03.09,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,53kg,상의 55,딱 지금 입기 좋은 원단이고 봄에 뽕 뽑을거 같습니다 너무 잘산거 같아요 디자인듀 예쁘고 원단도 안 덥고 딱입니다 배송도 엄청 굳
4jrvey7b,상위 20%,24.02.27,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,런던 자수 맨투맨 네이비 색상 구매했어요. 자수가 탄탄하고 재질이 괜찮은것 같아요. 한번 세탁해야 알 것 같지만 만족해요
IZZX86Aa,,24.02.22,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,61kg,상의 66,"색도 같아요 다만 안감이 까끌해서 안에 나시나 옷 입으셔야해요
이 가격에 이 퀄리티면 너무 만족해요 심지어 직진배송? 사랑입니다"
8EZ6u2sc,,24.02.19,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165cm,54kg,상의 55,"시보리 짱짱하고 좋아요 
안감이 쭈리라 얇고 피부 예민한 사람은 거칠게 느낄수도 있을 거 같네요
어깨라인 나그랑이라 이쁩니다"
A0tjsnYS,,24.02.19,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,63kg,상의 66,"사이즈도 아주 적당하고 편해서 매일 입고있어요
색상이 그레이색상으로 무난해서 어디든 다 잘어울리는것 같아요
다음에도 구매할게요"
ku5FppZ2,,24.02.16,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,58kg,상의 55,"딱 박시한 핏에 무난하게 이쁘게 입을 거 같아요
다만 얇으니 겨울보다는 봄, 가을에 입기 좋을 거 같습니다
배송도 빠르고 좋아요"
shin******,상위 25%,24.02.15,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,길이도 짧지않고 봄에입기 좋아요~ 안쪽면이 부드럽지않은게 좀 아쉽네요..옷가루도 엄청떨어지네요 디자인은 맘에들어서 입으려구요
hanh******,상위 20%,24.02.08,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,67kg,상의 66,가성비 템으로 좋아요. 목 부분은 세탁 할 때 조금 신경 쓰긴 해야할 것 같아요. 부해보이지도 않고 무난히 입기 좋은 맨투맨입니다!
AHtMAViS,,24.01.31,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,44kg,상의 44,문구가 자수로 돼있어서 깔끔하고 예쁩니다. 빨래 한 번 했는데 목 아직 짱짱해요. 밝은 회색 아니고 딱 그레이색입니다. 맘에 들아요
8v93MO3n,상위 30%,24.01.28,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"직진배송으로 엄청 빨리받았습니다!
쭈리안감이라 여름 빼고는 다 착용가능하고 무난한 색상이라 활용도도 좋습니다,"
tCfo5cxL,상위 25%,24.01.21,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 55,색감 화면이랑 비슷하고 재질이렁 퀄리티도 좋아요. 핏도 적당히 큰 오버핏이라 마음에 들고 길이도 너무 길지 않아 조아용 ㅎㅎ
omg8******,,24.01.19,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,46kg,상의 44,"퀄리티 최고다 라고 할 순없지만
할인해서 구매한거라 가격대비 만족이에요
좀 얇아서 봄가을에 좋아요
얇고 박시한거 찾고있어서 만족해요"
QYBytLMR,상위 10%,25.01.03,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,65kg,상의 66,"안감은 이런 빳빳한 수건재질인데
단독으로 입어도 안 거칠고 좋아요~
깔별로 사고싶네요!"
YotG541I,상위 25%,24.12.10,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,그레이구매하고보니 오트밀이 더 예뻐보이네요 ㅎㅎ 그래도 편하게 입기 기본으로 좋아요 살짝 너무 오버핏같지만 디자인은 예쁘네요
minj******,,24.12.08,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,"재질도 괜찮고 부드러워서 입기 좋아요.
사이즈도 커보이긴 했는데 팔은 조금 길지만 핏은 나쁘지 않아요.
잘 입을게요~"
love******,,24.12.01,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,150cm,55kg,상의 66,"데일리 입기에 아주 좋아요
사이즈 완전 넉넉해서 편하고 티랑 같이 입기 좋아요
사진과 색감이 동일하고 재질이 정말 좋아서 강추해요"
didv*****,,24.11.22,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,,,"어깨부분은 생각보다 부해보여요!
색깔은 보이는 그래로 오트밀 색상이고요 그래도전체적으로 무난무난하고 편하게 입을 수 있을것 같아요"
YANHV,상위 15%,24.11.18,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,62kg,상의 66,"딱 맨투맨 핏이에요 예쁩니다
살짝 어깡느낌 들 수 있는데 맨투맨 특성상 어쩔 수 없는 부분 같아요
암튼 예쁩니다 자주 입을 것 같아요"
LAmMULip,,24.11.12,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,52kg,,디자인은 예쁜데 ㅜ 생각보다 얇고 커요 그리고 목 고무줄 금방 늘어나는 거 뭔지 아시죠? ㅜㅠ 너무 커서 어정쩡해요 색감만 예쁨
xqbVBthb,상위 15%,24.11.09,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,54kg,상의 55,"웜톤 오트밀이라 색이 더 맘에 들어요
어깨 바느질 선 라글란이라 핏이 예쁩니다
마음에 들어요
다른 색상도 구매 고려 중이니다~"
57988Hl8,,24.10.30,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,67kg,상의 77,회색 구매해서 입고 퀄리티가 너무 좋아서 다른색상도 구매했어요! 진짜 세탁해도 보풀 하나도 없고 소재가 너무 좋아요!
WjRSn40R,,24.10.27,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,152cm,46kg,상의 44,"카키색 바지랑 입으니 찰떡!! 
가격 착하게 구입했는데 재질도 나쁘지 않아서 너무너무 잘 입고 있는 옷입니다 :-) 다른 색상도 구입할 예정이에요"
20zytPMC,,24.10.24,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,48kg,상의 55,키가 작아서 생각보다 길이감이 있었는데 그래도 편하고 예뻐요~! 안감은 피부가 예민해서 레이어드 해서 입으면 괜찮을거 같아용
ggs6**,,24.10.17,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,"편하고 디자인 이뻐요.
지금 계절에 입고 다니기 좋습니다.
어떤 바지든 코디 가능~
다른 색도 구매 하고 싶네요.
많이 파세요."
TBTgCm7c,상위 30%,24.10.11,네이비,FREE,정사이즈예요,별로예요,화면과 비슷해요,,,,"리뷰도 많고 직진배송이길래 바로 구매했는데 실이랑 먼지가 너무 많아요 코도 너무 가렵고 탈탈털고 돌돌이 10장넘게 해도 계속 나옵니다,, 저렴한 가격도 아닌데 싸구려 옷처럼 너무 짜증나요"
ju0VRFU3,,24.08.06,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 66,옷 넘넘 편하구 예뻐용 !! 좀 크긴 하지만 편하게 입을 수 있어용~ 옷 안이 좀 까실거리긴 하지만 나시 입고 입ㅇㅡ면 괜찮을 것 같아요!
팥들었슈,상위 5%,24.04.27,오트밀,FREE,생각보다 커요,보통이에요,화면보다 어두워요,160cm,50kg,상의 55,리뷰가 많고 직진배송이라 샀는데 그저그래요 .. 시보리부분은 몇번 입으면 늘어날거같고 길이가 꽤 길어서 애매해요 좀 접어서 ? 입어야 괜찮은 느낌 편하게 조거랑 입으려고 산거라 귀찮아서 그냥 입어요
c47RgGJK,,24.04.21,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"저는 맨투맨은 좀 낙낙한 사이즈를 좋아하는데
생각보다 길이가 짧고 딱 맞는 느낌이라
크롭까진 아니지만 딱 맞는 사이즈 좋아하시는 분들한테 추천해요!!
자수디테일이 포인트가 되어서 단독으로 입었을때 좋았습니다!"
NbKbPK2A,,24.04.18,오트밀,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,165cm,60kg,상의 77,딱 데일리로 입을만한 옷을 찾고있었는데 넘 예쁘구 색깔도 마음에 들고 다 좋아요!! 그런데 옷에서 뭔가 날리는게 있어서 한 번 빨고 입어야할듯
ahVe4Duk,,24.04.13,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,60kg,상의 66,안쪽이 좀 거친편이긴 해요! 예민한 건 아니라 입을건데 좀 신경쓰시는 분들은 안에 티셔츠 입고 입거나 해야될 것 같아요. 어깨부분도 맘에들고 가성비 최고입니다
b3sNpza7,,24.02.29,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,62kg,상의 66,입었을때 핏이 너무 예뻐요! 아방한 오버핏인데 또 너무 크진않아서 부해보이지않고 딱 적당한게 예쁘네요ㅎㅎ 다른 색상으로도 쟁여야겠어용!
shCr7UQA,,24.02.19,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170cm,60kg,상의 66,떡대 있는 저에게 딱 좋아요!! 아직 입고 나가진 않았지만! 소매도 길고 길이도 좋고! 아담한 분들은 클것같아요!! 얇아서 봄에 더 잘 입을것같아요!
qXQsFSgE,,24.02.05,네이비,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"오트밀 사고 이뻐서 네이비도 삼
핏도 이뿌고 색도 맘에듬
👍👍👍

오트밀 사고 이뻐서 네이비도 삼
핏도 이뿌고 색도 맘에듬
👍👍👍"
XGJm7MXk,,24.01.25,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,52kg,상의 55,실물이 훨씬 이쁨!!! 회색에도 많은 회색이 있는데 희끄무레하고 칙칙한 회색이 아니라 어떤 안색도 잘 받쳐주는 무난한 회색임. 대만조쿠🩶
nmTXoVHs,,24.01.13,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이런 느낌의 맨투맨을 너무 사고 싶었는데 딱이에요!! 161에 53인데 오버핏으로 이쁘게 입고다닐거 같아요! 새옷 냄새도 별로 안나고 만족입니당~~~
QL2ubBXb,,24.01.09,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,58kg,상의 55,실물보다 조금 더 진하게 나왔어요~ 네이비 구매 후 마음에 들어 아이보리 재구매했어요!👍 퀄리티 나쁘지 않고 편하게 입을 수 있어요!👍
kbWr5nrW,,24.01.06,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,사진이랑 동일한 퀄리티입니다. 너무 크지도 않고 크롭하지도 않아서 데일리로 괜찮을 것 같네요. 다음에 다른색도 구매할까 고민중입니다.
OhKDnpVQ,,23.12.19,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,161cm,51kg,상의 55,얇은줄 모르고 구매 했지만 그래도 안에 이너티 입고 입으면 될거 같아요!적당한 오버핏에 핏도 괜찮구 편안하게 입기에 딱 좋아요!!옷 자체는 이쁩니다!
fJLMnCGd,,23.12.14,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,47kg,상의 55,편하게 입기 좋고 운동할 때도 입기 좋고 기모가 아니라서 두껍지 않지만 그래도 따뜻해요 나름 계속 잘 입을 수 있을 것 같아서 기분이 좋습니다 잘 산 것 같아요 ㅎㅎ
QqCknNI1,상위 30%,23.11.23,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,46kg,상의 44,"처음 받자마자 입어보기도 전에 목부분이 벌써 늘어나있는거같죠? 두께감은 딱 봄,가을에 입기 좋은거 같아요 할인한 가격으로 구매한거라 그냥 입으려고요"
0zLNR49y,,23.11.16,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,166cm,73kg,상의 99 이상,일단 안감이 까칠해서 피부예민하시면 안에 꼭 같이입으시구 팔이긴편이신데 팔이 살짝길면 좋을거같다하시면 좀 짧을수도 있을거같아요. 저는 손바닥 반정도까지 가리고싶은데 손목까지밖에 안오더라고요. 디자인은 무난해서 잘 입고다닐거같아요
Lhb734SV,,24.12.17,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,상의 55,,싼 가격에 샀는데 아주아주 맘에 들어요!핏도 너무너무 이쁘고 맘에 들어요! 회색 바지랑 입으몀 찰떡입니다~~ 잘입을게요!
6SePow1R,상위 15%,24.12.12,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,50kg,상의 55,편하게입으려고 산건데 한번빨고 목이늘어나서 좀 슬프네용 ㅠㅠㅠ 그래도 핏은 이쁩니다 !! 추리닝이랑 입기 즇아요 ㅎㅎ
pARRrkn7,,24.12.08,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,동생한테 사줬는데 이쁘네요ㅎ ㅎ가성비 좋은 맨투맨같습니당 두께는 봄가을에 입기 좋운 두께인것같습니다 동생입는거 보니까 저도 하나 살까 고민되네요
QCpmjPhq,,24.12.02,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 55,"색상은 오트밀에 데일리로 입기 너무 좋아요.
품도 넉넉해서 통통66인데 충분한 사이즈"
mASO7Ql8,,24.11.30,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,59kg,상의 66,배송빨리와서 너무만족합니다~~ 이뻐요증말루~~ 지금은 이너티입고 입어야하지만 ㅎㅎ 4계절 다 입고다닐수있을거같아요
UzWBLz7c,,24.11.05,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,60kg,상의 55,역시 리뷰가 많은데는 이유가 있어요 ㅎㅎ 너무 이쁩니다 색상도 이쁘고 자수도 싸보이지않고 이뻐요!! 색상고민했는데 잘 산것 같아요
dard***,,24.10.30,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"뭐야??? 가격이 넘 싸서 기댜안하고 걍 입었는디 넘 이쁨
어깨깡패라 이런 옷 입으면 100퍼 부해보이는데 이건 오히려 말라보임;; 진짜 요물임이거"
FYe4OJ85,,24.10.27,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 55,그냥 무난템인듯 생각보다 막 그렇게 질이 좋고 그렇지 않음 가격대가 낮아서 그냥 막 입으려고 한철 ? 입으려고 생각해야할듯
sQsMIHzX,,24.09.27,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,52kg,,새벽배송 시켜놓고 출근할때 그냥 입었다가 몸 염색되는줄.... 퇴근하고 벗으니까 네이비 색이 몸에 곳곳에 묻어있었어요 팔에 두드러기도 좀 났고..ㅎ... 근데 핏은 또 좋고 지금 입기 딱 좋아요
yzwWtPmc,,24.09.21,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,47kg,상의 44,"가을가을하고 부드러워요 기모는 없어요
가을에 휘뚜루마뚜루 맨투맨이에요
159인데 딱 원하던 기장이라 좋아요 ㅎㅎㅎㅎ"
jinn*****,,24.06.21,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,47kg,상의 55,"얇지만 생각보다 품도 있고 
오버핏은 아닌데 이쁘게 오버해서 넘조아요
딱 원하던 사이즈라 쌀쌀한 날에 잘 입고 다닐수있겠어요"
DXkDJb7M,상위 20%,24.05.17,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,53kg,상의 66,날 따뜻해져서 편하고 간단하게 입을 맨투맨 칮이보다가 구매하게됐는뎅 너무 맘에 들아요 살짝 오버핏으로 입을 수 있어서 좋아요
blue****,상위 15%,24.05.05,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 55,"아직은 아침저녁 쌀쌀하고
스터디카페나 독서실은 에어콘을 빵빵하게 틀어대서 춥습니다
그래서 반팔위에 입고 나갔다가 낮엔 벗어두는데 오버핏이라 입고벗기도 편하고 좋습니다"
MOzFqSg2,,24.04.30,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,67kg,상의 77,"디자인도 괜찮고 사이즈도 잘 맞아서 편하게 입고 다닙니다!
다 좋은데 안감이 좀 거칠거칠? 한 느낌이 있습니다..
피부 예민하신분들은 유의해야할것같아요~"
z5GoY9o3,,24.04.16,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,54kg,상의 44,"이뻐용 ㅎㅎ 요즘 날씨에 입기 좋아요!!!!ㅎ
안에 레이어드 받쳐입으니 더 잘 어율립니다
안쪽은 수건재질 맨투맨이에여"
Y5u12Sju,,24.04.14,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,55kg,상의 66,"편하게 입기 넘좋은 아이템이에요~ 산책나갈때 편하게 입을 맨투맨이 없어서 구매했어요ㅎㅎ
사이즈는 넉넉하고 기장도 딱좋습니다"
b4qn2sVs,,24.04.09,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,69kg,상의 77,"가격 대비 너무 맘에 드네용
두껍진 않아서 딱 지금 입기 좋은 두께인 것 같아요
다른 색도 구매하고 싶네요
구매 완전 추천합니당 ~"
5ybpgqu3,상위 10%,24.04.08,네이비,FREE,정사이즈예요,별로예요,화면과 비슷해요,163cm,53kg,상의 55,"오트밀사고 괜찮은거 같아서 네이비도 구매했는데
세탁하고 나니깐 목이 쭈글쭈글 다 늘어나 버렸네요 ㅜ 
옷은 예뻤는데 늘어나 버려서 너무 아쉽네요"
qvVdhPFR,,24.04.02,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 44,마음에 드네요. 가성비갑! 핏도 예쁘고 재질도 좋은 편이에요. 이 가격에 이정도 재질 못 구해용ㅎㅎ 고민마시고 구매하세요!
fbry*,,24.04.02,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,50kg,상의 55,아주 만족스러워요 ㅎㅎ 굿ㄱ굿!! 처음 구매해보는데 실밥이나 이런거 없이 배송되서 좋네요. 출근룩에 정말 딱이에요 편하고ㅎㅎ
aMIAlx5Z,,24.04.01,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,57kg,상의 55,이뻐요 밑에가 좀 더 붙지않고 펑퍼짐했음 더 좋았을거같아요 시보리쪽이 좀 붙어요 그래도 만족합니다. 색상도 마음에 들어요
부붐바,,24.03.30,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,155cm,130kg 이상,상의 66,사진과 똑같고 오버핏이에요 어깨선이 많이 내려가있지 않아서 체격이 있어도 많이 부해 보이지 않고 레이어드해서 입으면 예뻐요
NYPAvVxA,,24.03.28,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,63kg,상의 66,사이즈 넉넉해서 핏이나 두께는 맘에 드는데 밑단 시보리가 짱짱하진않아서 입고 세탁하다보면 늘어날거같아서 좀 불안해여..그래도 가격생각하면 만족
HCWpodw3,,24.03.27,오트밀,FREE,정사이즈예요,보통이에요,화면보다 어두워요,169cm,56kg,상의 55,"색이 화면이랑 조금 달라요 어둡다고 해야하나? 그냥 출근룩으로 편하게 입으려구요 디자인, 원단은 만족스럽스러워요 다른칼라도 한번 봐야겠어요"
fkhreVlh,,24.03.25,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,70kg,상의 77,진짜 요새 너무 잘 입고다니고있는 맨투맨입니다 핏도 예쁘고 안 부해보여서 좋아요 색감도 사진 그대로예요 가을에도 잘입고다닐거같아요~
1JVtkCN6,상위 15%,24.03.13,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,생각했던것보다 살짝 더 얇지만 그럭저럭 만족해요! 가성비 괜찮고 색감도 이뻐서 편하고 예쁘게 입을수 있을것 같습니다!
4nJfUuHN,,24.03.11,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,45kg,상의 44,생각했던거 보단 얇아서 아직 단독으로 입긴 추울거 같네요! 적당히 여유있는 사이즈고 빨래할때 목부분 주의해야 될거 같지만 예쁩니다
oeRoVInt,,24.03.10,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,60kg,상의 55,아직 입어보지는 못했는데 디자인은 심플하고 두께도 봄에 입기 좋은 두께인 것 같아요~~ 입어보고 추가로 리뷰 남길게요~~
AXn9TSM6,,24.03.04,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,63kg,상의 66,핏이 정말 이쁘게 떨어져요! 어깨가 넓은 편인데도 팔이 부각안되게 여리여리하게 떨어집니당! 오트밀 색상이 무난해서 여기저기 입기 좋을거같아요
poiu****,,24.03.02,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,47kg,상의 55,"봄에 입기 딱 좋아요!
갑자기 너무 추워쟈서 못입지만 날 풀리자마자 입고 다니려구요
색상도 예쁘고 입으면 편해요 영국만세"
InXR3kmt,,24.02.25,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,53kg,상의 55,맘에 들어용 멜란지 그레이도 사구싶어용 살짝 얇아요 좋습니다 배송도 지방인데 저녁에 시켰는데 그다음날 낮에 왔어용 너무 조하요
vNZ7O58y,,24.02.18,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,"딱 일반 기본티고 사이즈도 넉넉하고 색도 이뻐용
재질도 빳빳하지 않아서 까슬거리지도 않구
길이도 딱 허리~ 라인이라 만족입니다 ㅎㅎ
저렴한 값에 잘샀습니다!"
pvxymwiC,,24.02.16,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,63kg,상의 66,심플하면서 두께감도 적당해서 쌀쌀하면 안에 이너티 받쳐입고 입으면 따듯해서 좋아요? 엉덩이까진 오지는 않고 허리까지 오면서 살짝 아방한 느낌
y7e6h1Qp,상위 25%,24.02.16,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,50kg,상의 55,"안감에 털이 좀 날리긴 했는데 재질도 좋고 편하게 입기 딱이에요
다른 색상 사려다가 네이비 색상샀는데 휘뚜루마뚜루 템입니다!"
hh04****,,24.02.15,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,55kg,상의 55,"출근룩으로 돌려입기 딱 좋아요!
네이비가 원래 있었는데 너무 잘 입고다녀서 오트밀로 하나 더 샀오요 무난템으로 추천입니다"
rHxxv6lk,,24.01.31,네이비,FREE,정사이즈예요,별로예요,화면과 비슷해요,160cm,66kg,상의 77,옷 안쪽에 보풀이랑 먼지가 너무 심각하네요. 두번째 사진이 옷 흔들지않고!! 뒤집기만 했을 때 떨어진 먼지들입니다. 옷 안쪽에도 붙어있는 먼지랑 보풀들이 심각함 수준이예요. 옷이 급해서 빨아 입기로 결정했지만 사정이 아니었으면 환불했을 것 같아요. 참고로 조명에 비추면 비칠정도의 얇은 맨투맨입니다.
MWXLVJ70,상위 15%,24.01.12,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,54kg,상의 55,핏이랑 소매길이랑 모두 적당한 것 같아서 불편한 점은 없구요 또 크롭하지만 너무 짧지도 않아서 데일리로 무난하게 입기 좋아요
yKrSSfxQ,,23.12.29,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,68kg,상의 66,"자수여서 생각보다 퀄리티가 더 좋아요~~
배송은 빨랐고
안쪽에서 먼지가 많이 나오니깜 세탁하고 입어야 좋을거 같아요"
hTaKURWU,,23.12.29,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,54kg,상의 55,"무난하게 입기 정말 좋아요~ ㅎ
색깔도 사진이랑 똑같은 색입니다.
재질도 괜찮고 로고도 맘에 듭니다.
좋은 제품 감사합니다"
8LngXxI2,,23.12.28,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 55,만족합니당 기장도 엉덩이 거의 가리고 핏도 예뻐용 시보리도 나쁘지 않아요 얇아서 봄에 더 자주 입을 거 같아요. 굿굿 ㅎㅎ
jB6hirpX,,23.12.27,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,51kg,상의 66,색깔이니 디자인이니 기장이니 딱 제가 원하던 거에요ㅠ 다만 기모가 없어서 살짝 아쉽지만 저에겐 히트텍이 있으니 괜찮아요
dbfl******,,23.12.26,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,53kg,상의 55,완전 만족해요 ! 핏도 예쁘고 자수도 예뻐요 이 가격에 요즘 맨투맨 사기 힘든데 대만족입니다 다른 색도 사고 싶어졌어요 꼭 사세요
gAWnnOLx,상위 10%,23.12.24,그레이,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,158cm,52kg,상의 55,핏이 예쁜 건 알구 샀는데! 색감도 예뻐서 ㅎㅎ 잘산 것 같아요:) 어디입어도 진짜 잘어울리겠어용! 스커트에 입으신 분 거 보구 사야겠다 결정했는뎅 진짜 다양한 무드를 만들 수 있을 것 같아요~~
2416**,,23.12.24,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,45kg,상의 44,"완전 귀여워요
색도 화면과 같고 핏귀여워요
근데 한번 세탁하니까 목부분에 늘어짐이 있더라구요ㅠ
그래도 귀여워요.."
jisu******,,23.12.22,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,56kg,상의 55,기모는 아니지만 도톰하구 색도 예뻐여 바스트가 큰 편이라 맨투맨 잘 안 입는디 가오리핏?이라 덜 부해보여용! 알바갈 때 잘 입었어용
37otJePW,,23.12.21,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,57kg,상의 55,화면이랑 똑같고 아주 좋아요 색도 예쁘고 니트도 탄탄해요 배송도 아주 빠르고 어떤 옷이든 다 잘 어울릴 거 같아요 최고 최고
su1AfqFR,,23.12.20,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,50kg,상의 55,색상이나 핏은 괜찮은데 안에 실이 엄청 묻어나서 좀 난감하네요.. 일단 세탁해보려고 하는데 실이 다 떨어질지 모르겠어요
