아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
J09sKkJy,상위 25%,24.10.09,그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,,,,작년에 흰색 사고 올해는 회색 샀어요. 그때 산 게 보풀이 좀 많이 나기는 했는데 어디 안에 입기 좋아서 하나 더 샀습니다. 저한테는 단독으로 입기는 민망해서 그렇게는 못 입을 것 같네요. 잘 늘어나고 두껍지 않아서 답답하지 않은게 제일 좋아요!
8lctQs08,,24.10.08,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 44,얇고 쫀쫀해요! 봄가을에 겉옷 안에 얇게 툭 걸칠 옷이 필요한데 매번 내복같은 티셔츠들때문에 스트레스받았거든요ㅠ 근데 이건 진짜 핏이 넘 예뻐서 받자마자 다른 색 구매하고 후기 남깁니다; 잘입을게요!
GcTfcTVM,상위 10%,24.09.27,아이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,45kg,상의 44,딱 이너로 적당한 두께예요..! 근데 보풀이 잘 일어날 거 같긴해요..! 색은 완전 화이트보다는 아이보리 10퍼센트짜리 한방울 톡 한 느낌입니다..!! 사진은 엄청 어둡게 나왔는데 걍 화이트예요 쌩화이트 아니구
홍시인디,상위 25%,24.09.27,블랙,선택안함,작아요,별로예요,화면과 비슷해요,165cm,50kg,상의 55,"여유있게 붙는 핏을 생각했는데 그게 아니라 래쉬가드마냥 몸에 쫙 달라붙는 티입니다... 만원도 안되게 주고 샀으니 겨울에 내복으로 입으려고 합니다
몸이 엄청 왜소하고 마르신 분들이 다른 색상 착용하심 예쁠 것 같습니다"
jIgjPBGa,상위 15%,24.09.25,아이,선택안함,정사이즈예요,별로예요,화면과 비슷해요,164cm,44kg,상의 44,배송 오자마자 뜯었는데 옷에 검정색 얼룩이 있어서 좀 실망했고 핏은 엄청 예쁜 핏은 아니라 그냥 이너로 대충 입을 거 같아요 리뷰도 좋고 가격도 저렴해서 구매했는데 그냥 쏘쏘합니다 티는 막 엄청 비친다 그 정도는 아니고 사진 보다시피 저 정도는 비침이 있어요 아마 아이보리라 그런 듯 U넥 디자인이고 파임은 많이 없어요 그냥 저처럼 대충 니트 안에 입으실 분은 가성비로 괜찮을 거 같네요
0J7NyKNW,상위 10%,24.09.02,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,42kg,상의 44,"일단 받아서 꺼내자마자 너무 부들부들 촉감이 좋아서 놀랐어요 ㅠㅠ 진짜 얼굴 부비고 싶은 저세상 부드러움...☺️
적당히 달라붙는 핏이고 그래서 그런지 좀 내복.. 같은 느낌도 들더라구요
어차피 이너티로 입으려고 산거라 크게 상관은 없을 듯 합니다!
단독으로 입기엔 좀 애매..해용"
WTwJPhpp,상위 5%,24.08.30,블랙,선택안함,작아요,아주 만족해요,화면과 비슷해요,166cm,67kg,상의 66,"옷이 엄청 탄력있는 소재예요 쭉쭉 늘어나는 느낌이나 보들보들한 느낌은 아니라서 사이즈 잘 참고하고 사시는 것 추천드려요 생각보다 도톰해서 따뜻할 것 같아용 소매나 기장이 길진 않고 딱 떨어지고 약간 크롭 기장이에요 레이어드 용으로 샀는데 제가 입기엔 좀 작아서 저는 많이 입진 못할 것 같네요..,"
6eGBUz0P,,24.07.02,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 44,몸에 딱 달라붙는 티셔츠이거 착용감이 좋아요. 얇아서 이너로 입기 좋은 거 같아요. 그런데 회색은 좀 내복 같아 보이기도 하는 것 같네여.
wVCqikdV,상위 5%,24.06.30,네이비,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,46kg,상의 44,"흰 색 네이비 둘다 예뻐요! 
후들후들한 재질인데도 쫀쫀하고 좋습니당 
넥 부분이 적당히 파여있어서 목 짧은 저에게 딱인 것 같아용 >_<"
sjE5njS4,,24.04.05,그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,152cm,40kg,상의 44,"봄 필수템이라 하나씩은 꼭 사야할 이너티예요
아쉬운건 살짝 가오리핏? 이라 옆에서 보면 팔뚝이 두꺼워보여요ㅠㅠ 그래도 쫀쫀하니 좋습니당 핏도 잘 잡아줘요"
whtj****,,24.03.31,그레이,선택안함,작아요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,"몸에 딱 붙는 스타일이라서 몸매가 조금 부각돼요! 
마른분들이 입으면 딱 예쁘겠어요 ! 
그리고 회색인데 색이 이쁜 것 같아요! 추천"
척척지그재그몬,상위 10%,24.03.27,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 44,키 168인데 소매길이도 딱 맞고 예뻐요! 그리고 허리 긴 체형인데도 허리 밑단 길이가 많이 안 짧아서 더 좋아요 !착용감은 부들부들해서 더 좋습니당
vPNXsSvb,상위 30%,24.03.25,아이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,42kg,상의 44,"LYDIA 텍 붙어있는 보세티 회색이랑 검정 잘입고있어서 믿고 구매해봤어요
생각보다 많이 안 비치고 쫀쫀한 재질이에요
색도 예쁘고 이너로 막 입기 좋을 거 같아요 굿!"
EkF1ywVU,,24.03.23,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,158cm,42kg,상의 44,"마른상체이고 44반~55입는데도 많이 타이트합니다. 소재는 가격대비 괜찮으나, 여유있는 핏을 원했던지라 반품비생각해서 그냥 입으려고요."
i8X7H4mv,,24.03.15,아이,네이비,정사이즈예요,보통이에요,화면과 비슷해요,171cm,56kg,상의 66,"색상은 사진과 비슷했구요 소재는 부드럽고 좋네요
안에 입을게 없어서 편하게 입으려고 산거라서
군더더기 없이 깔끔하게 안에 입기 좋을것같아요🩵"
갬갬,,24.03.12,베이지,네이비,정사이즈예요,보통이에요,화면과 비슷해요,160cm,46kg,상의 44,"기본템인거같아서 깔별로 구매했어요 
찰랑거리는 소재라 여름빼고는 활용도가 좋을거같아요 
아이보리는 손 넣었을때 조금 비쳐서 단독으로 입을때눈 베이지톤으로 속옷입고 입어야될거같아요"
갬갬,,24.03.12,그레이,아이,정사이즈예요,보통이에요,화면과 비슷해요,160cm,46kg,상의 44,"기본템인거같아서 깔별로 구매했어요 
찰랑거리는 소재라 여름빼고는 활용도가 좋을거같아요 
아이보리는 손 넣었을때 조금 비쳐서 단독으로 입을때눈 베이지톤으로 속옷입고 입어야될거같아요"
6t22MtVi,상위 20%,24.03.09,아이,그레이,정사이즈예요,보통이에요,화면과 비슷해요,157cm,44kg,상의 44,"이 택 쇼핑몰별로 가격히 천차만별! 
여기가 제일 싸서 구매했습니다
생각보다 많이 얇다! 흰색은 이너로만 입어야할듯
어깨넓은편인데 핏은 맘에듭니다"
80GzugPt,상위 20%,25.01.14,모카,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 55,저렴한 편이라 크게 기대 안했는데 쫀쫀해서 좋아요! 약간 달라붙는 소재라 이너로 잘 입을 것 같아요 배송도 역시 직진배송이라 빨랐어용
HTusssp4,상위 5%,25.01.13,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,165cm,52kg,상의 55,얇고 신축성 좋아서 이너로 입기 좋아요! 팔 긴편이라 이너 살 때 팔길이 많이 보는데 딱 예쁘게 길어서 좋았어요 재질은 딱 가격정도 하는것 같아서 막입기 좋아요
쥬만,,25.01.12,블랙,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,제가 찾던 기본 티가 바로 이거예요 핏도 너무 좋고 단독이든 레이어드해서 입든 너무 괜찮은 재질이고 무난하게 어울리는 색깔들이에요 너무 잘 입을 것 같습니다!!
ygl9XS9h,상위 5%,25.01.06,블랙,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,52kg,상의 55,"가성비가 너무 조아요~~
베스트에 레이어드로 입기에도 여름 빼고 다 입을수 있어요
소재는 부들부들 ~~
다른 색상도 추가구매 하려구요"
WYW60XgC,,25.01.04,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,55kg,상의 55,기본 유넥티가 없어서 하나 구매했는데 가격도 괜찮고 너무 예버서 다른 컬러로도 구매하려구요 같이 코디된 가디건이랑 같이 구매했는데 너무 예쁘고 맘에 들어영
ikGzYmwF,상위 5%,24.12.31,모카,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,63kg,상의 66,촉감도 부드럽고 색상도 화면 그대로네요 추운날씨에 니트안에 입으면 따뜻할거같아 구입했는데 맘에들어요 다른색상도 더구입해놓으면좋을거같아요
5JNDOoUS,,24.12.28,아이,모카,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,55kg,,"두번째 구매에요 뚱뚱해보이지도않고 적당히 붙는 핏에 탄성도 좋아서 더 좋아요-!! 가격대비 재질괜찮습니다
휘뚜루마뚜루 안에 이너로 짱"
eunn***,상위 15%,24.12.23,그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,162cm,48kg,상의 44,가디건 안에 입을 이너를 찾다가 가격도 저렴해서 당장 구매했는데 핏이 몸에 붙는 재질인데도 불편하지 않고 편했어요! 그리고 길이는 적당히 딱 맞았고 나름 짱짱해서 좋네요 👍
RQrqTi3q,상위 10%,24.12.20,아이,블랙,정사이즈예요,보통이에요,화면과 비슷해요,162cm,62kg,상의 55,아이보리는 너무 커서 환불받았고 블랙은 좋았어요 딱 붙고 편했습니다 신축성 좋고 몇 번 입었는데 아직 보풀이나 늘어나는 느낌은 없어요
VIGoJ8vP,상위 15%,24.12.18,베이지,선택안함,작아요,별로예요,화면보다 어두워요,163cm,49kg,상의 55,재질은 좋아요. 근데 엄청 작아요. 163-49 인데 저한테도 작아요. 그리고 팔 짧아요. 여리여리한 핏은 안나서 아마 실물로 봤으면 구매 안했을 거 같아요.
MKFq1uT7,,24.12.16,아이,그레이,정사이즈예요,보통이에요,화면과 비슷해요,157cm,47kg,상의 44,"작은 오염들이 있긴 한데 반품 귀찮아서 그냥 입으려고요
넥라인도 쫀쫀하고 핏도 예뻐서 니트 속에 같이 입으니 좋았어요 다음엔 검수 더 꼼꼼히 부탁드려요"
f6bwtz4F,상위 20%,24.12.12,네이비,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,47kg,상의 44,적당히 얇고 부들부들해요 집에 있던 티랑 레이어드 해서 입으니 더 예뻐요! 튀어나온 실밥은 잘라내니 깔끔하네요 단독으로 입기는 꽤 얇아요!
5CYcYIJ6,상위 20%,24.12.12,아이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,55kg,상의 55,전에 샀었는데 많이 빨았더니 줄어들어서 새로 샀어요 핏 예쁘고 몸매 잡아줘서 실제보다 더 말라보입니당 하얀색 속옷 입었을 때 저정도 비침 있어요
1hfrvlB0,상위 15%,24.12.11,네이비,선택안함,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"촉감이 부드럽고 색이 예뻐요
레이어드용으로 딱이에요
후기 많은 이유가 다 있어요! 팔 부분이 좀 끼지만 그건 제가 살쪄서 그런 거고 핏 예쁘고 무난해서 손 자주 갈 거 같아요"
1hfrvlB0,상위 15%,24.12.11,민트,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"촉감이 부드럽고 색이 예뻐요
레이어드용으로 딱이에요
후기 많은 이유가 다 있어요! 팔 부분이 좀 끼지만 그건 제가 살쪄서 그런 거고 핏 예쁘고 무난해서 손 자주 갈 거 같아요"
EXVbqOEI,,24.12.08,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,170cm,70kg,상의 66,한철입기 좋음 둘 다 비침 근데 마름 사람이 입음 안 그럴 듯근데 이거 굳이 50자 넘게 써야 주는 건가 흠 근데 옷 재질 보들해서 좋긴 함 이너로 입기 조아요
CYCF1JTH,상위 30%,24.12.06,모카,아이,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,69kg,상의 77,재질이나 핏이나 목 넓이 등 다 제 맘에 들어요 이너로 입기에 너무 딱이에요 지금 모카랑 아이보리 샀는데 깔별로 쟁일라구요 완전 만족
MHmeq1g7,상위 25%,24.12.02,베이지,네이비,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"완전 보들보들하고 엄청 짱짱한데 또 잘 늘어나요
안감도 은근 따뜻해서 레이어드 해서 입기 좋아ㅛ 부드러워서 까끌거림 없이 잘 착용 가능"
CykLgzJO,,24.12.02,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"회색으로 구매했는데 이너티로 레이어드해서 입기 너무 좋아요
다른 티보다 확실히 쫀쫀하고 보들보들합니다
보푸라기 잘 안날 것 같은 재질이예요"
XCBJ8rC1,상위 20%,24.12.01,그레이,네이비,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,마음에 들어요 따뜻하고 좋아요! 빨면 보풀이 좀 생기지만 핏이나 그런게 모두 만족스러워요! 그리구 무엇보다 예쁩니다. 다른 색 구매도 할까생각중이에용
dJ8ff2Ko,상위 15%,24.11.27,블랙,아이,정사이즈예요,보통이에요,화면과 비슷해요,158cm,55kg,상의 55,"이거 두번째 구매템인데 가성ㅂㅣ 굿이에요
딱 붙는 재질이라 이너로 입기좋아요! 그레이는 싼마이느낌나서 별로고 블랙이 짱입니다 막빨아도 쫀쫀함이 살아있어요"
mini******,,24.11.24,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,165cm,50kg,상의 55,긴팔 티셔츠가 갑자기 필요해서 구매했는데 배송 빠르게 잘 왔어요. 부드러워서 좋은데 생각보다 재질이 얇아서 단독으로도 입을 수 있을지는 잘 모르겠어요
answ*****,상위 30%,24.11.22,그레이,선택안함,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,68kg,상의 77,엄청 낄줄알았는데 생각보다 딱맞아서 좋고 질이 너무 좋아요 부들부들해서 요즘 같이 추운날 안에 이너로 입기 딱이네요 안입은거같이 너무 편해요
drbE5uuA,상위 25%,24.11.19,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,,,,"품질이 그렇게 좋지는 않아요 한철 입을것 같아요.
색깔은 예쁘고 레이어드해서 입기 좋아요.
촉감은 부들부들한 편이고 보풀은 좀 생길것 같아요"
dltj******,상위 10%,24.11.18,그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,157cm,48kg,상의 55,흐레랙 원단 완존 부드럽고 쫀쫀해서 가을 겨울 이너로 딱입니더 단독으로 입기엔 좀 얇아서 가디건이나 니트를 위에 꼭 입어여 할거 같아여 근데 가격만큼 마감이 딱히 좋지 않습니다 ㅠ
yeah******,,24.11.16,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,생각보다 원단이 좋고 쫀쫀해서 기본티로 딱 좋아요 그냥 안에 받쳐입고나 레이어드로 입어도 ㄱㅊ을듯합니다 흰색 검음색도 추가 구매 예정
sjgykCJ3,상위 20%,24.11.13,아이,선택안함,작아요,아주 만족해요,화면보다 밝아요,162cm,50kg,상의 55,"하얀색이라 좀 비치는거 같은데 완전 딱 달라붙는 핏이라 마음에 듭니다
입다보면 보풀은 좀 생길거 같은데 핏이 마음에 들어서 애용할 것 같아요"
GqyJEa1K,,24.11.11,블랙,선택안함,작아요,아주 만족해요,화면과 비슷해요,,,,"신축성이 완전 굿이에요
겨드랑이에 조금 새로운 감각이 느껴지긴하는데 좋네요 검정색을 사서 더 신체가 작아지는 착시효과가 발생함 재질 거슬리지 않고 굿"
Bwmmmbgt,상위 10%,24.11.11,아이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,53kg,상의 55,이너로 입었는데 부드럽고 쫀쫀하고 좋아요! 세탁 후에도 변형 없어요 배송도 빨랐고 가성비 이너티로 잘 구매한 것 같아요 만족합니다!!
BR1mLSL1,상위 25%,24.11.10,아이,블랙,정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 44,딱 붙는 이너 구입하려고 했는데 딱이에요 라운드로 안에 받쳐입는 용도로 딱이고 소재도 부드러워서 좋아요!! 가격대비 완전 만족합니다~
B0eca6gx,,24.11.09,블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,168cm,53kg,상의 55,"깔별로 샀는데 흰색에 있던 오염만 빼면 갠차나요
핏 무난 재질 무난 가격 무난 그냥 완전 기본템 ㅇㅅㅇ 기본 티셔츠 어디서 살지 고민했으몀 여기서 사는거 낫배드"
OImuymes,상위 15%,24.11.08,네이비,선택안함,정사이즈예요,보통이에요,화면보다 어두워요,,,,"디자인 예쁘고 여리여리 느낌 이네요
근데 네이비컬러는 거의 블랙에 가깝네요
배송도 빠르고 소재도 마음에 들어요!
아더컬러도 구매해야겠네요"
허송세월,,24.11.08,아이,블랙,정사이즈예요,보통이에요,화면과 비슷해요,147cm,51kg,상의 55,정핏 티셔츠라 만족입니다. 이너로 입어도 되고 단독으로 입어도 되서 활용도 매우 높아요. 여러번 세탁하면 보풀 생길거 같긴한데 가격이 저렴한편이라 이정도면 만족해요
JxUoohHi,상위 25%,24.11.08,그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,,,,후들후들하고 부드러운 재질 그자체! 기본 이너티로 입기 좋을거 같아요 목파임도 적절한거 같긴한데 너무 숙이고 그러면 보일거 같긴해서 조심하는게 좋을거 같아요
VzLC5Ygw,,24.11.06,아이,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,52kg,상의 55,"쫀쫀하구 이뻐요! 아이보리색은 비침이 조금 있구, 곧 보풀이 일어날 것 같아요ㅠㅠ 그래도 가성비 좋고 촉감 좋아서 너무 잘 입고있습니다~!"
HFbGVJXI,상위 25%,24.11.05,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,46kg,상의 44,"그레이는 엄청 질 좋은 상품이 왔고 포장도 깔끔했는데 블랙은 냄새나고 쭈굴하고 포장도 어디 창고에 박혀있다가 온 거 같았어요 ,, 핏은 ,, 아주 끝내줍니다 👏🏻"
HFbGVJXI,상위 25%,24.11.05,블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,155cm,46kg,상의 44,"그레이는 엄청 질 좋은 상품이 왔고 포장도 깔끔했는데 블랙은 냄새나고 쭈굴하고 포장도 어디 창고에 박혀있다가 온 거 같았어요 ,, 핏은 ,, 아주 끝내줍니다 👏🏻"
AZh0jtgM,상위 15%,24.11.04,블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,158cm,50kg,상의 66,기본티가 필오해서 구매했는데 직진이라 배송 빠르구요 비슷한티 파는 쇼핑몰 중에 이집이 제일 저렴하긴 하네요 신축성이 엄청난건 아니네요 일단 세탁한번 하고 입으려구요
iJFOSTn2,상위 10%,24.11.02,아이,베이지,정사이즈예요,보통이에요,화면과 비슷해요,163cm,49kg,상의 44,마감은 걍 그렇지만 가격대비 괜찮아요. 이너로 입을건데 따뜻하고 부드러운 느낌입니당 흰색은 속옷이 많이 비쳐요. 겨울에 잘 입을거같아요
TVukGs5P,상위 20%,24.11.01,네이비,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,165cm,52kg,상의 55,색감 잡는게 어렵네요 비침당연히 없고 군살도 적당히 가려줘서 이너로 입기 좋아요 재질도 부드럽습니다 아직 세탁전이라 퀄리티는 잘 모르겠지만 이번년도에 잘 입을것같아요
TVukGs5P,상위 20%,24.11.01,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,165cm,52kg,상의 55,검정속옷 비침정도 입니다 아직 세탁은 안해서 퀄리티는 잘 모르겠지만 이너나 가디건에 같이 입기에 적당해요 바스트 있으시면 길이가 조금 아쉬울것같긴 하네용
LUU,,24.10.30,아이,선택안함,작아요,아주 만족해요,화면과 비슷해요,161cm,56kg,상의 66,"진짜 쫀쫀하고 잘늘어나요.
아이보리는 사진에서 처럼 비침이 조금 있어요.
완전 딱 붙는핏이라 뱃살, 팔뚝살 있으신분은 고려해서 주문하면 될 것 같아요."
2I7N2Yrt,상위 20%,24.10.29,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,163cm,52kg,상의 44,레이어드티로 저렴하게 구매한것 같아서 만족합니당! 아무래도 가격대가 저렴하다보니 몇번 빨면 보풀이 일어날 것 같긴해요!! 하지만 이가격대에 이정도 퀄리티면 잘 입을 것 같아요~💗
lpOoW3uZ,상위 25%,24.10.29,아이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,44kg,상의 55,무난하고 좋습니다~~비침이 생각보다 있긴하지만 아이보리색상은 어쩔수 없는것 같아요. 목파임도 적당하고 너무 붙지도 않고 이너티로 굿입니다.
DLShJnzK,,24.10.28,블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,154cm,49kg,상의 55,"아직 입어보진 않았지만 안부해보일지 걱정이긴하네요
개말라 보이길ㅎㅎ
옷에서 새거 냄새?가 나긴해서 섬유탈취제 뿌리고 좀 놔뒀다가 입어야할 거 같아요!"
EqzOsh3U,상위 25%,24.10.23,네이비,아이,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 55,"레이어드 해서 입으려고 네이비/흰 샀는데 맘에 들어요!
넥라인도 딱 쇄골 잘 보이는 라인이라 더 예뻐요
예상보다 질도 좋아서 만족합니다"
T04MmgNi,상위 15%,24.10.23,그레이,선택안함,작아요,보통이에요,화면과 비슷해요,161cm,52kg,상의 55,"입었을때 사알짝 내복 같지만 이너로 입으려고 산 거라 괜찮았어요 소재는 부드럽고 짱짱해서 몸에 딱 붙는 핏이에요 가디건, 아우터 등 이너로 입기 딱 좋은 옷입니다"
가을에서여름,상위 15%,24.10.19,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,43kg,상의 44,소재가 맘에 들어요 부드러워서 맨살 착용 삽 가넝이고 편합니다 ㅎㅎ 반팔로 흰색 검정색 사 입어보고 만족해서 긴팔도 구매했아요 ㅎㅎ 추천
BZbmGfIf,상위 10%,24.10.11,아이,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,50kg,상의 44,기장이 조금만 더 짧으면 좋겠는데 그래도 소매도 모두 적당한 기장감이라 맘에 들어요 세탁해보고 입어보고 재구매할거같아요
h4r0Cq7D,,25.01.09,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 55,일단 안에 이너로 입으려고 사긴 했는데 블랙 속옷 당연히 비치고요 살색 스킨색 속옷 입고 입어야할듯 그냥 후드집업이나 후드티에 속안으로 입어야겠어요 재질이 약간 마 원단 같이 생겼어요 ㅠㅠ
후추팍팍,상위 20%,25.01.05,아이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,54kg,상의 55,"안보이지만 이너로 열심히 착용하고있어요
얇아도 안에 입으니 보온효과가 좋습니다 가디건이나 이런 거 위에 입으면 옷에 보풀이 생길수도 있는데 아직까지 안생기고 좋습니다
그래서 여름빼고는 다 착용할수 있는 옷입니다
그리고 딱 붙어서 남자친구가 좋아해요"
SfaOECZb,상위 15%,24.12.10,아이,민트,정사이즈예요,아주 만족해요,화면과 비슷해요,150cm,48kg,,"살집이 조금 잇는 편인데도
너무 이쁘게 핏을 잡아줘서 좋고
색 조합이 그냥 미.첫어요.
다들 꼭꼭 사세요 키도 저가 작은편인데도조앗어용"
OM37bmhp,,24.06.20,네이비,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,유명한 도매택인 건 모르고 구매했는데 ㅋㅋ 부드럽고 질도 가격 대비 좋아요 미세한 보풀은 어쩔 수 없지만... 그런데 완전 슬림핏이라 여유 조금이라도 있는 핏 찾으시는 분들은 다른 거 사시길 ㅎ
OGjUEGjg,상위 10%,24.05.31,베이지,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,베이직색 긴팔이 필요해서 샀습니다. 옷이 까슬리지 않아서 너무 좋습니다.예민한편인 분들도 쉽게 입을수 있습니다. 딱 하나 아쉬운점은 색깔이 진한편이 아니라서 비칠수 있고 약간 내복같아보입니다.
Jsfoq7P5,,24.05.10,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"완전 부들부들하고 핏도 이뻐요! 너무 길지도 않고, 짧지도 않고 딱이에요ㅎㅎ 다만 딱 달라붙는 핏이라 배에 하루종일 힘주고 있어야해요ㅋㅋㅋ 할인할 때 다른 색도 더 살껄 그랬어요ㅠㅠ 아쉬워요~!!"
yhJKBfbl,,24.05.10,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,안에 받쳐입기 좋을 거 같아서 샀어요~~ 흰색 회생 고민하다가 회색했는데 괜찮아서 만족 ㅎㅎ 아쉬운 점은 몸통부분 길이가 거의 딱맞아서 주름잡는 부분까지 감안해서 조금만 더 길면 좋겠어요. 그래도 짧진 않아서 다행입니다 ~.~
N1KM6I0Y,상위 10%,24.05.07,아이,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,53kg,상의 44,저번에도 구매했었는데 질도 좋고 재질이 부드러워서 기본티로 입기가 너무 좋더라구요! 그래서 이번에도 재구매했습니당 ~ 흰 색은 조금 비치긴 하는데 밝은 색 속옷을 입으면 불편할 정도는 아닌 것 같아용
EqGb3Q9N,,24.04.25,네이비,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,47kg,상의 55,"일단 되게 빨리 와서 기분이 좋았어요!!
제가 찍은 사진은 조금 어둡게 나왔는데 조금은 더 밝아요
쫀쫀해서 괜찮은거 같아요
대신 단독으로 입기에는 조금 부담스러울지도
위에 레이어드 하거나 옷 안에 흰색이나 검정색 나시같은걸루 레이어드 해서 입으면 더 예쁠거 같아용 헤헤 좋습니당~~"
인허피슈슈,,24.04.18,블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,160cm,52kg,상의 55,"이런 뷔스티에랑 입으면 찰떡이에여 그냥 완전 기본티로 좋는듯 
그래서 검/회색 삿다가
남/흰색 추가 주문함 ㅎㅋㅋ 
근데 한번 빨아보니까 금방 흐물해지고 보풀 살짝 일어나는 것 같아서 이 점은 아쉽 ㅜ"
70g52xc9,,24.04.17,아이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,"말해뭐해요 기본티로는 그냥 딱 입기좋ㄱ가격저렴하기때문에 퀄리티를 최상바라는건 너무 도둑놈심보쥬
ㅋㅋㅋ지금 자켓안에 이너류 입기 넘좋습니당
일단 회색남색흰색잇는데 색마다 질차이가 좀잇긴잇아요"
XXZiZi,상위 10%,24.04.16,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,44kg,상의 44,"✔️ 158/44kg
✔️ 색상 : 그레이
✔️ 재질 : 적당히 얇고, 적당히 부드러운 소재

✔️ 추천 : ⭐️⭐️⭐️⭐️
하얀색 티셔츠랑 믹스해서 입었더니 너무 예뻤어요 !
쫀쫀하니 푠하게 입을 수 있는 이너 티 잘 구매한 것 같아서 마음에 쏙 듭니다 !!
단독으로 입어도 예쁘고 믹스해서 입어도 예쁜 것 같아요 ♡"
oeOYGbpw,,24.04.12,그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,쫀쫀해요 근데 날씬해보여요 ㄷ ㄷ 제가 팔뚝이 쫌 대박이라 회색티 아이보리티등등 밝은티는 딱분게 절때 못입거든요? 근데 이거 입고 놀랐어요 너무 날신해보여서…원래 몸보다 날씬해보여서 신기했어요
