아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
chai******,상위 5%,24.10.16,블랙,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,,,,"안에 이너로 입으려고 샀어요! 가볍게 입기 좋아요 목이 탄탄한 편은 아니지만 가성비 좋아요 
핏이 여유가 있어서 편하게 입을 수 있어요"
6a7FYAKZ,,24.10.13,톤다운베이지,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 66,진짜 원래 몸무게보다 더 날씬해보여요...!! 소매 길이도 적당히 길고... 색도 딱 밀크티 색이라 밀크티걸이 될 수 있어요... 😸 가을느낌 낭낭하네요 정말 잘 입고 있습니다~~
lmr9UkMu,,24.10.10,톤다운베이지,반팔,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,반팔 퀄리티도 너무 좋고 핏도 너무 이뻐요!! 진짜 기본템 맛집이에요! 넥라인도 이쁘게 떨어지고 어깨라인도 이뻐용! 길이도 적당해요!!
lmr9UkMu,,24.10.10,블랙,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,기본템 맛집인거 같아요!!! 핏이 예쁘게 떨어져요! 너무 딱 붙지도 않고 너무 벙벙하지도 않아서 좋아요! 소매 길이도 손등 덥는 정도여서 좋아요
MRalIp8A,상위 10%,24.10.06,블랙,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,"많은 후기를 읽어보고 나서 구매했는데 너무 만족합니다!
배송이 빠르고 재질도 부드럽고 착용감이 좋아요.
같은 디자인으로 아이보리, 그레이, 블랙 컬러 주문했어요 ㅎㅎ"
MRalIp8A,상위 10%,24.10.06,그레이,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,"날씨가 갑자기 추워져서 긴팔 버전으로 아이보리, 그레이, 블랙 컬러 주문했는데 배송도 빠르고 착용감이 너무 좋아요. 후기가 많은 이유를 알 것 같아요!"
R1zn8EA6,상위 5%,24.10.03,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,61kg,상의 66,"팔뚝살이 좀 있는 편이라.. 흰 티는 잘 못입는데 이건 진짜 너무 이쁘네요 ㅜ
키도 크고 체격이 있어서 어지간하면 다 부해보이는데 이건 딱 예뻐요 정말 .. 기본티 여기로 정착합니다"
Chaeyeong,상위 5%,24.10.01,그레이,반팔,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,50kg,상의 44,"도톰하고 부드러운 원단이에요!!
그레이 색 티셔츠가 긴팔 밖에 없어서 구매했어요
이제 곧 겨울이지만 이너로 활용해 줄 수 있어서 겨울에도 활용도가 높을 것 같아요!"
HZeynQO5,,24.09.27,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 55,목부분이 탄탄하고 폼이 넉넉해서 아주 잘 입을 것 같아요 길이도 살짝 크롭한 길이라 더 좋아요 이너로 겨울까지 잘 활용해서 입을 것 같아요
블리블리리,상위 15%,24.09.25,아이보리,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,52kg,상의 55,"전체적으로 가성비템으로 좋아요
저는 안에 레이어드로 입을꺼라 괜찮은데
단독으로 입기에는 털이 잘붙는 면?인거같아요
마감은 깔끔하니 좋았어요 !"
GmKNvnol,상위 25%,24.09.24,블랙,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,진짜 딱 여기저기 입기 좋은 기본무난템 느낌입니다 팔 길이는 손 절반 정도 덮어요 스판끼도 낭낭해서 편하게 입을 수 있을 것 같아요!!
64LYeoHN,상위 30%,24.09.23,톤다운베이지,반팔,정사이즈예요,아주 만족해요,화면보다 어두워요,160cm,52kg,상의 55,면이 진짜 부드러워요 입었을때 넣어입을수도 있고 빼서 입기도 좋은 길이에요 사진처럼 팔뚝살부자인데 잘 가려줍니다 넥 라인도 너무 마음에 들어요
KccgdeM4,상위 15%,24.09.11,그레이,긴팔,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 44,옷 입은 사진이 없긴 한데 핏 허리 라인 잡아주면서 적당한 길이로 이쁘게 떨어집니다! 소재는 조금 얇은 것 같긴한데 부들거리고 좋아용~
q4kd5tma,,24.09.02,아이보리,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 55,"어깨선, 기장 모두 저한테는 딱 맞는 사이즈입니다! 마감도 다 잘 되어 있어요. 적당히 파여 있고, 소매가 널널해서 좋아요. 타이트하지는 않습니다!"
qkrw******,상위 5%,24.08.13,아이보리,반팔,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,48kg,상의 55,승모근 쪽 박음질? 이 약간 위로 떠있는 것 빼고는 전반적인 핏이나 촉감 다 마음에 들어요 ㅎㅎ 핏이 원하던 핏이라 다른 색으로 재구매도 하려 합니당!
얘또샀네,상위 10%,24.08.08,아이보리,free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,52kg,상의 55,"많이 얇아서 한두번 입고 잠옷이 되어버린.
총 길이나 팔 길이도 딱 맘에 들었는뎅 ㅠ
그래도 시원하구 말랑해요!
편하게 막 입고 자도 될 정도로 말랑합니다!"
통통통이,,24.08.05,블랙,free,정사이즈예요,아주 만족해요,화면과 비슷해요,173cm,78kg,상의 77,"슬림해보여서 좋아요💓💓
뱃살은 티가 나지만… 
배에 힘주고 다니면 됩니당~
배만 잘 가려주면 베스트 아이템이에요
진짜 살 빠져보여요 대박!!"
롱초,상위 10%,24.12.11,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 44,원하던 핏이에요 적당히 낙낙하고 소매도 손등 덮어서 딱 좋아요! 기모 버전으로 재구매 의향 있어요 최고의 기본티..~!
mAgE5AwF,,24.12.07,블랙,기모 티셔츠ver,정사이즈예요,보통이에요,화면과 비슷해요,156cm,53kg,상의 55,빠른배송 감사합니다 너무 예뻐요 잘입을게요! 기본템으로 입기 딱 괜찮아요 기모 산것 같은데 엄청 따뜻하진 않아요 ㅎㅎ
R5RPDucv,상위 30%,24.11.29,블랙,폴라ver,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,갑자기 추워져서 급하게 구매했는데 배송도 빠르고 상품도 기대이상으로 좋아서 만족합니다! 까슬거리지 않고 부드러워요!!
R5RPDucv,상위 30%,24.11.29,아이보리,폴라ver,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,갑자기 추워져서 급하게 구매했는데 배송도 빠르고 상품도 기대이상으로 좋아서 만족합니다! 까슬거리지 않고 부드러워요!!
6ETBi0JP,,24.10.22,블랙,긴팔ver,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,58kg,,살짝 두께 있고 소매길이가 길어서 좋아요. 가을이나 겨울에 아우터 안에 입기 좋을 것 같아요. 작을까봐 걱정했는데 은근 널널하네요
zW36ajFR,상위 25%,24.10.19,그레이,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,172cm,64kg,상의 66,색상과 넥라인은 마음에 들어요. 핏도 넉넉해서 오히려 날씬해 보이구요. 그런데 소매 부분이 너무 통이 큽니다. 헐렁헐렁 해요.
UE7dip4z,,24.09.24,톤다운베이지,긴팔,정사이즈예요,보통이에요,화면과 비슷해요,165cm,55kg,상의 55,재질은 나쁘지 않아요! 웜한 옷과 같이 입으면 넘 예쁠 것 같아 스커트도 웜톤으로 매치해봤어요 ㅎ 붙지 않아서 살 부각 안되지만 그렇게 날씬해버이지는 않는 것 같아여 ㅎ 제가 살 뺄게요…
fvXzanfE,,24.12.03,블랙,도톰티셔츠ver,정사이즈예요,보통이에요,화면과 비슷해요,153cm,53kg,상의 66,"긴팔, 기모, 도톰 다 사봤는데 도톰이 가장 따뜻하고 두터워요 팔기장은 긴팔보다 조금 짧습니다 추위 많이 타는 분들이 입기에 좋을 거 같습니다 열을 잘 보존해주는만큼 통기성은 없어서 답답할 수도 있어요"
0ylZgImu,상위 20%,24.11.29,아이보리,기모 티셔츠ver,정사이즈예요,보통이에요,화면과 비슷해요,160cm,60kg,상의 66,"생각보다 얇고 빨면 목 많이 늘어질 거 같은 재질...
그치만 목 늘어지면 또 살거예요 ㅋㅋㅋㅋ 딱 제가 찾던 넘 붙지도 날날하지도 않은 착 감기는 핏에 둔하지 않은 느낌 ㅠㅠㅠ 후드집업 안에 이너로 입기 넘 좋아용"
syCcGlCI,상위 20%,24.11.26,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,60kg,상의 66,"진자 미쳤어요… 사실 전 상체비만에 가슴도 있고 팔 살도 많아서 완전 둔탁해보엿는데 이 기본 티 하나로 좀 커버가됩니다ㅜㅠㅠㅠ 개조음 
사실 기본티는걍 엄청싼거 사서 한철 입는편인데 기본티 치곤 좀 비싸네? 하고 산거엿는데 사람들이 기본티를 돈을 주고 사는 이유가있었네요 완전맘에들어용"
yZ7lIYEh,상위 30%,24.11.04,그레이,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,54kg,상의 55,너무 편해요 팔뚝살 짱짱한 편인데 이거는 팔뚝쪽이 느슨하게 돼있어서 잘 커버해줘요 배도 널널해서 이거 입고 배터지게 먹을 수도 잇어용 ㅎㅎ 처음엔 좀 컸는데 건조기 몇 번 돌리니 딱입니다!
VijXcemu,상위 15%,24.10.25,블랙,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,163cm,62kg,상의 66,"넉넉히 잘 맞아서 입기 편해요
기본템이라 어디에나 잘 입을 것 같아요
요즘같은 날씨에 이너는 가볍게 입기 좋아서 자주 입을 것 같아요~"
MM7NftUn,,24.10.16,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,"왜 이렇게 인기가 많은지 알 것 같아요. 화이트 사고 마음에 들어서 회색도 추가로 구입했어요. 봄가을에 이너로 입기 딱인 거 같아요. 딱 달라붙지도 않고 적당히 슬림에서 두꺼운 옷 안에 입기도 좋고, 가디건 안에 입기도 좋을 것 같아요."
MM7NftUn,,24.10.16,그레이,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,"왜 이렇게 인기가 많은지 알 것 같아요. 화이트 사고 마음에 들어서 회색도 추가로 구입했어요. 봄가을에 이너로 입기 딱인 거 같아요. 딱 달라붙지도 않고 적당히 슬림에서 두꺼운 옷 안에 입기도 좋고, 가디건 안에 입기도 좋을 것 같아요."
yyRqvIRI,,24.10.16,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,168cm,62kg,,이너티로 입으려고 샀어요 !! 그냥 딱 기본 하는 면티 입니다 ! 안에 이걸로 입고 가디건 입으면 입을 거 같아요! 기장도 적당하고 적당히 파여있어서 답답한 느낌도 덜해요
Sjakm,상위 20%,24.10.16,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,153cm,49kg,상의 44,처음에 아이보리 샀다가 마음에 들어서 블랙도 구매했어요. 근데 블랙이 좀 더 조직감 있고 탄탄한 두꺼운 원단이네요..? 아이보리는 하늘하늘해서 단독으로 입으면 이쁜 느낌이고 블랙은 입으면 살짝 두꺼운 히트텍 느낌 나지만 그냥 안에 레이어드용으로 입기 좋은 느낌인 것 같아요(조직이 탄탄해서 더 몸에 핏돼서 그런 듯)
NJBIzuui,상위 30%,24.10.16,블랙,반팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,57kg,상의 55,그레이 사고 이번이 두 번째 구매인데 원단이나 사이즈가 야아악간 다른 느낌이에요 그래도 이건 이것대로 넘 이쁨!! 더위 많이 타서 10월이지만 반팔로 구매했는데 아우터 안에 잘 입고 다닐 예정입니다!
laua***,상위 20%,24.10.16,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"이너티가 필요해서 구매했어요.
한덩치하다보니 이게 맞을까싶긴했는데
입어보니 예쁜핏은 아니어도 입을수있는정도예요
이건 제 덩치의 잘못이니까
보통사이즈나 마른분들은 예쁘게 입으실 수 있을것같아요.
저는 옷이 좀 달라붙었는데
소재가 보들해서 피부에 문제없이 입었습니다."
EcA7c9jq,상위 5%,24.10.16,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,155cm,51kg,상의 55,"직진배송이라 배송은 빨랐어요
사고나서 다음날부터 할인 더 들어가서 배는 아프네요..
목 안답답해서 괜찮은데 숙이면 좀 보일거같아요
색은 화이트에 가까운 아이보리같고
겉면이 좀 보풀 잘올라오는 소재같아요
팔이 좀 길긴한데 입을만합니당"
9J1ZGnoi,상위 20%,24.10.16,그레이,긴팔,정사이즈예요,보통이에요,화면과 비슷해요,166cm,53kg,상의 55,"간절기 때 주구장창 이옷만 입었어요
166cm에 53kg인데 사이즈 아주 좋아요
그만큼 좀 이쁜 옷이에요
가격대비 퀄리티 너무 좋아요"
csKPRikj,,24.10.15,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,158cm,54kg,상의 66,숏츠에서 추천해서 사봤는데 후기대로 달라붙지 않아서 66사이즈도 편하게 입을 수 있어요! 맘에 들어서 반팔이랑 다른 색도 구매하러 왔습니다.. 다만 소매 길이가 좀 길어서 코디할때 애매할 수도 있을 거같아여
PcolBgXh,상위 15%,24.10.14,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,61kg,상의 55,"167/63 팔뚝부자입니다
진심 13kg는 말라보이게 하는것 같아요
바로여리핏되버림
정말 너무 길지도 너무 크롭도 아니어서 딱 좋고
파임도 숙였을때 속옷보이지 않을정도
너무얇지도 도톰하지도 않아서 사계절이너로 딱이라서 재구매할겸 리뷰씁니덩"
DXHMmdlA,상위 5%,24.10.13,아이보리,반팔ver,정사이즈예요,보통이에요,화면과 비슷해요,167cm,59kg,상의 66,"168/57kg(하체비만, 어좁, 상체 마른 편)
어깨 선 딱 맞진 않지만 워낙 어깨가 좁은 편이라 그거 고려하면 만족합니다! 그래도 살 실루엣이 보일 정도로 딱 맞지 않고 오히려 넉넉한 정도에요.
면이라 부들부들하거나 잘늘어나거라 하진 않지만 가격대비 만족입니다!"
DXHMmdlA,상위 5%,24.10.13,그레이,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,167cm,59kg,상의 66,"프리사이즈라 걱정했는데 그렇게 작지 않네요.
팔, 어깨도 걱정과 달리 널널하구요!
얇게 받쳐 입기가 딱 좋습니다!
168/56( 하체비만, 어좁, 상체 마른 편)

면이 그렇게 부드럽진 않고 진짜 면인데 가격대비 굳!"
5ELsY6TK,,24.10.13,그레이,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,55kg,상의 55,팔뚝살 뱃살 다 커버가능 게다가 이가격에 이퀄리티? 말안됩니다 완전 날씬해보이고 촉감도 좋고 최고 기본티에요 배송도 진짜 빠르고 어느하나 빠지는것이 없습니다 여름버전에 이어 긴팔버전도 샀는데 넘 만족해요
dhrv******,상위 20%,24.10.12,아이보리,반팔ver,생각보다 커요,보통이에요,화면과 비슷해요,163cm,43kg,상의 44,엄청 얇고 잘 늘어나는 재질이네요 그리고 품도 생각보다 좀 커요 저는 마른 체형이라 얇고 품이 큰 반팔은 더 왜소해 보이게 만들어서 잘 안 입거든요.. 근데 뭐 니트 안에 이너로 입으려고 산 거니까 그럭저럭 괜찮을 것 같아요 세탁기 빨면 바로 너덜해질 거 같아서 웬만하면 손빨래로 하려고 합니다
직잭리뷰어,,24.10.12,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,68kg,상의 77,"딱 원하던 흰색이구요, 핏 예쁜 기본티입니다. 왜 기본맛집이라고 하는지 알 것 같아요...!! 상비인 저에게 아주 예쁜 핏의 티입니다. 
촉감도 까슬거림 없이 보드랍고, 길이는 163cm 저를 기준으로 골반 언저리까지 옵니다."
93ti0RNq,상위 10%,24.10.12,아이보리,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,61kg,상의 66,이옷너무조아요 원래 기본 티 인터넷에서 사면 너무 작아서 단독으로 입기 부담스러운데 우연히 유튜버 분께서 추천해주신거 보고 바로 질렀더니 웬걸 핏이며 질이며 다 너무 만족 ㅜㅜ 전 검 흰 다 구매 했습니당 ㅜㅜ 나중에 닳으면 또 사고싶어요!! 특히 포장 상태가 너무 좋아서 만족했습니다ㅜㅜ 이 쇼핑몰에서 첨 사보는데 옷 살 일 있으면 한번씩 무조건 둘러보러 올 것 같아여 ㅠㅠ
93ti0RNq,상위 10%,24.10.12,블랙,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,61kg,상의 66,이옷너무조아요 원래 기본 티 인터넷에서 사면 너무 작아서 단독으로 입기 부담스러운데 우연히 유튜버 분께서 추천해주신거 보고 바로 질렀더니 웬걸 핏이며 질이며 다 너무 만족 ㅜㅜ 전 검 흰 다 구매 했습니당 ㅜㅜ 나중에 닳으면 또 사고싶어요!! 특히 포장 상태가 너무 좋아서 만족했습니다ㅜㅜ 이 쇼핑몰에서 첨 사보는데 옷 살 일 있으면 한번씩 무조건 둘러보러 올 것 같아여 ㅠㅠ
qqqzxy,상위 15%,24.10.11,블랙,반팔,정사이즈예요,보통이에요,화면과 비슷해요,162cm,55kg,상의 55,"레이어드용으로 할 반팔 찾고 있었어요~
핏되지도 않고 그렇다고 너무 널널하지도 않은
크롭도 아닌... 아주 까다로운 제품 찾고 있었는데
싼 가격에 득템 했어요 아직까지는 보풀 없어요(3회차)"
IUGme2We,상위 15%,24.10.11,그레이,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,167cm,52kg,상의 55,가성비도 좋고 맘에들어요!! 생각보다는 얇은 편이라 봄 가을용으로 입을거같고 제 예상보단 좀 더 파여서 머리풀고입어야할거같아요 핏은 제가 딱 원하던 달라붙지않고 널널하게 여리한 핏이라 다른색깔도 재구매 의사있습니다!
KwwwoHWq,상위 5%,24.10.11,아이보리,반팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,72kg,상의 66,흰색 U넥 반팔티가 필요해서 구매했는데 집에 있던 다른 색상 티셔츠랑 같은 제품이더라구요! 근데 흰색이 젤 맘에 둘어용 팔통은 다른 제품에 비해선 좀 널널한 편인 것 같고 제가 살집이 있는 편임에도 불구하고 완전 딱붙는 스타일은 아니에용! 그래서 좋고 허리라인이 조금만 더 잡혀있었으면 하는 아쉬움은 있지만 만족스러워용 흰색은 비침이 있어서 단독 착용은 힘들긴 할 것 같지만 전 이너로 입으려고 산거라 만족해요 ㅎㅎ
비아,상위 10%,24.10.10,아이보리,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,말그대로 여리여리핏!! 진짜 상체뚱뚱이도 말라보이게해주는 핏이에요~ 이너로 입을생각으로 샀는데 생각보다 단독으로 입어도 여리하게 이쁜느낌이였어요! 오히려 살짝 여유있어서 이너로 입으면 겉핏이 망가지는..? 어쨌든 옷은 너무 좋아요~!
gmlw*****,상위 30%,24.10.09,그레이,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,62kg,상의 66,"저 색깔 별로 다 구매했습니다^^ 너무 만족합니다.. 데일리 기본티 로 검정, 화이트, 블랙은 구매할 만하네요^^ 우선 꽉끼지 않고 부드 러운 소재라 입었을 때 편합니다!!! 착용감 굿이에요 ㅎㅎ 제 체형보 다 조금 더 크신 분도 충분히 편하게 입으실 수 있으실 거 같습니다^^ 무엇보다 직진배송 최고네요ㅠㅠㅠ 이렇게 빨리 받아볼 수 있어서 좋네요 감사합니다 ㅎㅎㅎ"
gmlw*****,상위 30%,24.10.09,블랙,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,62kg,상의 66,"저 색깔 별로 다 구매했습니다^^ 너무 만족합니다.. 데일리 기본티로 검정,화이트, 블랙은 구매할 만하네요^^ 우선 꽉끼지 않고 부드러운 소재라 입었을 때 편합니다!!! 착용감 굿이에요 ㅎㅎ 제 체형보다 조금 더 크신 분도 충분히 편하게 입으실 수 있으실 거 같습니다^^"
dy06**,상위 20%,24.10.07,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,167cm,55kg,상의 55,"가디건 안에 레이어드 해 입으려고 구매했습니다
팔이 조금 긴 편인데 원했던 대로 소매가 길어서 대만족중입니다! 목은 파여있어서 흰색 단독으로는 조금 힘들 것 같고 (제 기준) 레이어드용으로 최고"
W4lEFSrA,상위 15%,24.10.06,그레이,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,달라붙지 않는 핏이라 날씬해보여서 좋아요! 그리고 넥라인도 탄탄한데 넓은 느낌이라 가끔씩 속옷끈이 보이긴 하지만.. 그래도 오히려 답답해보이지 않아 날씬해보여요! 잘 입으면 다른 색도 사볼게요!
1013******,상위 5%,24.10.06,블랙,긴팔,정사이즈예요,보통이에요,화면과 비슷해요,157cm,50kg,상의 55,"핏 애매한줄 알았는데 오늘 입어보니까 대만족
길이는 세미크롭인데 제가 상비라 많이 달라붙는 옷을 싫어하는데 적당히 정사이즈여서 좋습니다
이거입고 몸매 좋다는 소리 들었어요 다른색깔도 많이 내주세여😆"
babo******,,24.10.06,아이보리,긴팔ver,생각보다 커요,보통이에요,화면과 비슷해요,162cm,57kg,상의 55,"생각보다 컸어요! 어디 이너로 입기는 힘든 애매한 사이즈였구요,, 그래도 단독으로 입으면 핏도 이쁘고 사이즈도 딱 맞아서 여리여리해 보이긴 했습니다. ~~ 근데 이너로 입을려고 샀던거라 조금 아쉬운감은 없지 않아 있네여 ㅠㅠ 그래도! 만족했습니다 ㅎㅎ"
sso2***,상위 5%,24.10.06,톤다운베이지,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 66,"아 요놈 물건입니다 진짜 말그대로 -3kg이에요!
적당한 여유핏, 딱 예쁜 유넥, 적당한 길이감, 편하게 툭툭 걸쳐 입기 좋은 티에요!
완전 면티일 줄 알았는데 생각보다 소재가 저렴한 느낌도 아니고 퀄 완전 만족입니다ㅠ
요티에 트레이닝 팬츠만 입으면 색감 때문인지 살딱꿍 내복 같긴 한뎈ㅋㅋㅋ 나른미 느껴지고 뭐 좋슴다! 기본티 살일 있음 요기서 분명 재구매 할듯해여!"
Py1MfPgU,,24.10.05,톤다운베이지,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,55kg,상의 55,팔뚝 부각 안되고 부해보이지 않고 제가 목이 짧은 편인데 넥라인도 원하는 만큼 파여있어서 정말 맘에 들지만 약간 내복같은 느낌도 있어요 머리를 풀고 입으면 좀 괜찮아요 친구가 입은거보고 예뻐서 따라샀습니당
C9viLx04,상위 10%,24.10.04,아이보리,긴팔ver,생각보다 커요,보통이에요,화면과 비슷해요,,,,"어깨가 40cm이고 팔뚝둘레가 29cm 정도로 어깨가 있는 편인데 여리여리하게 입고싶어서 샀어요
 배송 받자마자 입어보니 정말 제가 이렇게 여리해보일 수 있나 싶을정도로 예뻤고 팔뚝부각 안 되고 쇄골라인 드러나서 너무 좋았어요 그리고 팔이 엄청 길어요
 그치만 색상이 아이보리인데 밝은색이라 그런지 아니면 넥라인이 많이 파여있어서 그런지 어깨가 좀 넓어보이긴 하더라구요 
 쇄골 잘 드러나고 어깨가 많이 넓지 않은데 팔뚝살은 있는 분들 추천드려요
비침은 적당하고 누드컬러 속옷 입으면 아예 안 비쳐요
검은색은 조금 비칠 것 같아요"
Pa1uvpjR,상위 25%,24.10.04,아이보리,반팔,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"누런 화이트 아니고 새하얀 색상이고요.
넥라인 적당히 파여있고 이너로 입기도 단독으로 입기도 좋습니다.
빳빳한 재질 아니고 약간 무겁게 차르르해서(그렇다고 딱 달라붙지도 않음) 너무 만족합니다."
7R5cISeJ,상위 30%,24.10.04,아이보리,긴팔ver,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,67kg,상의 66,벌써 세탁기 2회 건조기 2회 돌렸는데도 아주 짱짱하고 말짱합니다~ 따로 세탁망 넣은 것두 없어용 ㅎㅎ 제가 상의가 66인데 팔뚝살 부각이 생각보다 안 되고 너무 좋았습니다....당연히 원래 팔뚝살이 많으니 드러나긴 해요 그래도 막 여기가 내 팔뚝이다!!! 이러진 않음에 가산점을 줍니다...요즘 이너로 맨날 이것만 입어요 다른 색으로 또 사려구용
gmlw*****,상위 30%,24.10.04,아이보리,긴팔ver,정사이즈예요,보통이에요,화면과 비슷해요,166cm,65kg,상의 66,"무엇보다 데일리로 입기 좋습니다.. 스판이라 편합니다.. 가을 날씨에 하나쯤 장만하면 좋은 옷이에요!! 활동하기 편하고 니트 조끼나 셔츠 안에 입으면 굿템이에요!!
입었을 때 꽉끼는 재질이 아니라 부드럽고 편한 소재라 휘뚜루마뚜루 잘 입을 거 같아여"
R1zn8EA6,상위 5%,24.10.03,네이비,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,61kg,상의 66,"키도 크고 체격이 있어서 어지간하면 다 부해보이는데 이건 딱 예뻐요 정말 .. 엄청 딱 붙지도 않고 제 어깨보다 아주 살짝 커서 적당히 핏되는 느낌이 딱 좋아요.
 기본티 여기로 정착합니다 🌝"
R1zn8EA6,상위 5%,24.10.03,블랙,긴팔ver,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,61kg,상의 66,"키도 크고 체격이 있어서 어지간하면 다 부해보이는데 이건 딱 예뻐요 정말 .. 엄청 딱 붙지도 않고 제 어깨보다 아주 살짝 커서 적당히 핏되는 느낌이 딱 좋아요.
 기본티 여기로 정착합니다 🌝"
dfQhVDIc,상위 20%,24.10.01,네이비,긴팔ver,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,60kg,상의 66,12시쯤 시켰는데 7시에 배송오는..🥰 배송도 아주 빠르고 너무 좋어요!!! 하얀색 시켰다가 재질도 좋고 폼도 괜찮아서 네이비랑 블랙 두개 더 시ㅕㅆ어요 ㅎㅎ 아직 세탁은 안 해봐서 보풀이랑 늘어남은 잘 머르겠지먼 싸니까 뭐…
H4zha0Go,,24.10.01,네이비,긴팔ver,생각보다 커요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,"직진배송 역시 빠르네요 출근전에 입고싶어서 시킨건데 총알 입니당 
팔길이가좀 길어서 별하나뺐어요 빨면 어떻게될지모르겠긴 한데 붙는 느낌없고 좀 여리한 느낌 주네요 마른분들은 클거같아요 편하게입기엔 좋습니다 ♡"
r6AhyeA7,상위 25%,24.09.29,아이보리,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,63kg,상의 66,아니 이거 와이리 이쁜교!! 쿠폰 남는 게 있어서 싼 거 아무거나 샀는데 핏이 생각보다 넘 좋아서 아주 만족스럽습니다!! 소재도 야들야들하니 제 취향이에요🫠 예쁘게 잘 입겠숩니다!!
4sf1c2pQ,상위 30%,24.09.29,블랙,긴팔,정사이즈예요,보통이에요,화면과 비슷해요,169cm,60kg,상의 66,"인스타 보다가 추천템에 있길래 기대없이 사봤는데 좋아요
처음에 흰색으로 샀는데 편하고 팔뚝 부각 1도 없어서 완전 잘 입고있다가 블랙으로 하나 더 샀어요"
