아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
gb0xqAGc,,24.10.04,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,53kg,상의 55,무난합니다~ 오버핏이라 덩치 약간 있어 보이긴 해요! 약간 비치는데 너무 심하진 않아요! 재질은 좋아요 부드러워요!
c15Ynf7D,,24.10.03,페일라벤더,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,55kg,상의 55,"딱 밀크그레이 내가 원했던 차분한 뮤트톤 화면이랑 색상 똑같고 착용감 굳 피부 예민한데 좋았음 

집에서 편하게 입게 또 살 예정"
p87LRFF7,,24.09.29,아이보리,,정사이즈예요,아주 만족해요,화면보다 밝아요,171cm,64kg,상의 77,기본티로 딱 좋아요 얇아서 지금 선선한 날씨에 입기 좋은데 아이보리색은 많이 비치는 편이라 단독으로 입기는 힘들어용 !
Kuj4TU8w,,24.09.15,멜란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,블랙 그레이 아이보리 총 세가지 컬러로 구매했고 지금까지 세번째인가 재구매중입니다. 핏이 딱 몸에 감겨서 너무 좋아요
올립듀,상위 5%,24.09.02,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,46kg,상의 44,아직 입어보진 않았지만 면 보들보들하고 좋아요 :) 기본티로 적당해요! 몸에 안붙고 여리여리하고 넥라인 탄탄하구요
uMUTwG1w,상위 20%,24.08.25,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,46kg,상의 55,전에 화이트 구매했었는데 가격대비 퀄리티 좋고 이너로 입기 넘 좋아서 이번에 블랙도 구매했어요. 부들부들해서 촉감이 너무 좋아요.
wTcjQVaX,,24.07.27,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,161cm,46kg,상의 44,화면이랑 같아요 딱붙는 스타일 아니고 살 안타 템으로 좋을거 같아요. 질 좋아보이고 빨래해도 변형 없었으면 좋겠어요. 굿굿
m4BLHZBJ,,24.07.26,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,158cm,53kg,상의 55,"블랙까지 주문했어요!! 
목이 유넥으로 적당하게 파져있고 넉넉한 핏이라 아주 좋습니당 부드럽고 편해서 손이 정말 잘 가는 옷이예요!"
VZcIdawk,,24.03.30,페일라벤더,,정사이즈예요,별로예요,화면과 비슷해요,163cm,57kg,상의 66,"옷도 이쁘지만 아까처럼 아이보리랑 비슷한 옷인데 이것도 똑같이 겨드랑이 양쪽 부분 ,손끝, 밑단 박음질이 깔끔하지가 않아요
제가 여기 옷만 많이 사는데 박음질만 깔끔하게하면 딱이겠어요!"
QfXQe7d9,,24.01.28,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,59kg,상의 55,목이 짧은 편이라 기본 티셔츠가 이정도로 파인 옷을 엄청 찾다가 찾은 옷이에요 파인 정도는 너무 만족스럽습니다 근데 기대했던 것보다 얇고 뭔가… 언뜻 보면 내복같기도 해서 하나만 입고 다닐 수 있을지는..
굴러가요,상위 10%,23.12.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,66kg,상의 66,"겨울엔 목이 시리네요. 목 부분이 넉넉해서 그런가 겉 옷 입으면 밀리면서 항상 목이 늘어나 보여요
길이는 골반 위로 딱 적당하고 덩치도 큰 편인데 여유있게 정사이즈입니다.
누런 아이보리 아닙니다."
로와,상위 30%,24.11.15,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,47kg,상의 44,"다른 컬러를 가지고 있었는데 무난하게 입기 좋아 화이트랑 블랙도 추가 구매했어요! 이너로 입기 좋아요! 스커트, 팬츠 모두 잘 어울립니다!"
DzIo881W,상위 30%,24.11.10,크림옐로우,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,58kg,상의 55,"이전에도 구입했는데
엄마 주려고 재구매합니다~ 제가 입었을때 기본티로 좋아서 구매해요! 세탁기 돌렸을때 늘어남같은 변형이 없으면 좋겠어요!"
4PPbsxUw,상위 30%,24.10.11,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 66,옛날에 흰색이랑 하늘색 사서 휘뚜루마뚜루 너무 잘 입었어요. 흰색이 때 타서 새로운 색과 여러개 재구매합니다. 그런데 옛날 게 조금 더 두껍네요. 얘는 너무 얇아요.
4PPbsxUw,상위 30%,24.10.11,멜란지그레이,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 66,옛날에 흰색이랑 하늘색 사서 휘뚜루마뚜루 너무 잘 입었어요. 흰색이 때 타서 새로운 색과 여러개 재구매합니다. 그런데 옛날 게 조금 더 두껍네요. 얘는 너무 얇아요.
4PPbsxUw,상위 30%,24.10.11,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 66,옛날에 흰색이랑 하늘색 사서 휘뚜루마뚜루 너무 잘 입었어요. 흰색이 때 타서 새로운 색과 여러개 재구매합니다. 그런데 옛날 게 조금 더 두껍네요. 얘는 너무 얇아요.
DzIo881W,상위 30%,24.10.02,크림옐로우,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,58kg,상의 55,오자마자 냄새나서 바로 빨았습니다~~ 옷은 사진 그대로구요!! 재질듀 넘 좋아요~~ 임산부인데 좀 핏하긴한데 지금 입기 딱 좋아뷰여요
tqDjlaFI,,24.09.25,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,49kg,,"후들후들 딱 떨어지고 재질도 좋고 
지금 날씨에 입기에 딱 좋은 것 같아요!
바로 꺼냈을 때 공장 냄새 나는데 
빨면 ㄱㅊ을 거 같아요 ㅇㅅㅇ!"
Kuj4TU8w,,24.09.15,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,여행가서 편하게 잘 입었습니다 재질이 일반 면티와 다르게 차르르 합니다 제가 제일 좋아하는 티셔츠로 지금까지 3번째인가 재구매중입니다.
QR3dWmLF,,24.04.20,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,152cm,54kg,상의 55,"원피스에 맞춰서 목라인 보면서 구매했어요
다행히 원피스랑 잘 맞아서 예쁘게 입었습니다!!!
질도 부드럽게 좋구 하늘하늘한 느낌이라서 더 좋아요~~"
53D9eAXi,,24.04.14,멜란지그레이,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,51kg,상의 55,저렴하게 휘뚜루마뚜루 입을 이너 긴팔 사서 만족합니다!! 그냥 티 입으면 항상 목 부분이 답답해보였는데 좀 파여있어서 이너로 입기 좋아요!
1iMtVa6D,,24.04.08,크림옐로우,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,57kg,상의 55,"예쁘고 밝은 크림색이에요! 
옛날에 회색이랑 검정 잘 사서 입고 있어서 
봄 맞이 아이보리랑 화이트 샀어요 
여기저기 이너로 입기도 좋고 
그냥 하나만 입어도 괜찮아요"
kimj******,상위 30%,24.03.20,멜란지그레이,,생각보다 커요,아주 만족해요,화면보다 어두워요,160cm,53kg,상의 55,"예전에 입던게 색이 바래고 보풀 쩔어서 새로 샀는데 바뀐게 소재가 더 좋은 것 같아요
단종 절대안돼 어디에나 잘어울리고 초여름까지 가능"
kimj******,상위 30%,24.03.20,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 55,"예전에 입던게 색이 바래고 보풀 쩔어서 새로 샀는데 바뀐게 소재가 더 좋은 것 같아요
단종 절대안돼 어디에나 잘어울리고 초여름까지 가능"
qkr7***,,24.02.16,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,162cm,58kg,상의 55,생각보다 방방한 핏이에요. 정핏은 아니고요 겨드랑이 쪽이 살짝 가오리 느낌... 그래서 좀 부해 보인다고 해야되나... 자켓 안에 입을 땐 별로일 것 같은 핏이에요 .. 가디건 단추 다 잠구고 입어야 괜찮을 듯요
6sM2kigh,,24.01.08,크림옐로우,,정사이즈예요,보통이에요,화면과 비슷해요,157cm,53kg,상의 55,핏은 정사이즈고 세탁은 건조기는 비추에여 보풀납니다 세탁기 사용 추천드려요 먼지는 블랙이라 잘 보이는건 어쩔 수 없지만 핏이 맘에들어 계속 주문합니다
Va26OfVb,,23.12.21,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,63kg,상의 55,"블랙 아이보리 둘 다 구매했는데 흰샏은 목 라인 ? 재봉틀 라인 ?? 너무 잘 보여서 내복같아요ㅠ 아쉬움
퀄이랑 너무 좋고 처음에는 살짝 재질이 엥 싶었지만 손은 자주 감"
LsFk4rj6,,23.11.28,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,157cm,54kg,상의 55,가디건이나 까슬한 니트 안에 받쳐입기 좋아서 깔별로 구매햇어요. 생각보다 품이 커서 편하지만 핏되는 옷에 이너로 입기엔 어려울거 같아요
ANIWd8f7,,23.11.24,크림옐로우,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,56kg,상의 55,좀 더 빨리 살 걸 그랬어요ㅠ 얇은데 너무 편하고 좋습니다! 얇아서 단독으로 입으려면 좀 짙은 색으로 사야할 거 같고 저는 체크남방 안에 입으려고 샀는데 딱 좋아요
zzkq9riP,,23.11.09,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 55,"통도 넓고 좋아요 !!
천이 빳빳하게 있는 재질이 아니고 조금 흐물흐물 거리는 천이라서 막 입기 좋아요
검은색이라서 더 좋내용 생각보다 덜 파였어여"
ijtzrpYF,,23.11.08,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,55kg,상의 55,U넥 티셔츠 한 번 사고 실패해서 슬앤에서 사봤어요 역시 목부분이 좀 흐물하고 퀄이 높거나 제가 원하는만큼으로 넓진 않지만 가격에 비해 무난하다고 생각합니다~
ㅁㄴㅇㄹㄹㄹㄹ,상위 5%,23.10.25,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 55,몇개째 구매인지 모르겠어요 기본티로 딱이고 한여름빼고 봄가을겨울 항상 입습니다 편하고 핏도 괜찮고 무난무난 예쁜 기본티입니다! 보풀만 좀 덜 났으면 좋겠어여ㅠㅠ
wLrGcwlJ,,23.10.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,56kg,상의 55,"이미 한번 사서 입고,
보풀이 너무 나서 새로 샀어요.
핏 좋고 색도 적당하게 아이보리고,
막 입기 좋아요.
아쉬운 건 보풀이 생각보다 너무 금방 나요ㅠㅠ"
daso***,상위 5%,23.09.30,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,59kg,상의 55,"생각보다 더 노란빛 도는 아이보리에요!
쿨톤 안색 죽는거 주의하세요...
옷 자체는 후들후들 부드럽고 얇고 루즈핏이라 편하게 막 입기 좋아요"
pFuUPBYs,,23.09.26,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,152cm,47kg,상의 44,기본티 생각보다 많이커요 길이도 살짝 짦은감이 잇고 이쁜핏은 나지않지만 질도 나쁘지않고 싼가격에 그냥 막 입기 좋은거 같아요 이쁜핏을 원하면 비추입니다
qkff*****,,23.09.24,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 66,"요 가격에 이 퀄이라니 !! 
조금 파여 있어서 잘못하면 후줄근해보일 수 있지만...!! 부드럽고 목 부분이 쫀쫀해요 단품이나 이너로 잘 입겠어요"
qkff*****,,23.09.24,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 66,"요 가격에 이 퀄이라니 !! 
조금 파여 있어서 잘못하면 후줄근해보일 수 있지만...!! 부드럽고 목 부분이 쫀쫀해요 단품이나 이너로 잘 입겠어요"
EugORudA,상위 10%,23.09.10,멜란지그레이,,생각보다 커요,보통이에요,화면과 비슷해요,170cm,53kg,상의 55,"만원도 안 하는 가격에 이정도 퀄리티면 너무 좋은것같아요!!
편하게 툭 입어주기 좋고 살짝 흐르는 핏이라 여리여리해 보입니다! 초가을로 넘어가는 시즌에 입기 좋아요"
FNeBOsYl,,23.08.18,멜란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,56kg,상의 66,"전에 검은색으로 사서 잘 입고 다니는데 이번에 가디건 구매하면서 그레이색으로 또 구매합니다
재질도 그렇고 목부분도 잘 안늘어나서 너무 좋아요"
MLC5fuhP,,23.06.29,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,65kg,상의 66,너무 마음에 들어요 넥라인이 적당히 파져서 말라보리는 것 같아요 핏도 여리여리해보이고 저번에 검정사고 막입다가 보풀일어나서 그레이까지 구매해봤는데 좋습니다
MLC5fuhP,,23.06.29,멜란지그레이,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,65kg,상의 66,너무 마음에 들어요 넥라인이 적당히 파져서 말라보리는 것 같아요 핏도 여리여리해보이고 저번에 검정사고 막입다가 보풀일어나서 그레이까지 구매해봤는데 좋습니다
v6EWXfhT,상위 5%,23.06.01,페일라벤더,,정사이즈예요,보통이에요,화면과 비슷해요,159cm,52kg,상의 55,색감은 생각보다 더 회색빛이 많이 도는 보라색인 것 같아요. 찰랑찰랑 부들부들해요 평소에 너무 좋아하는 소재라서 만족스러웠어요 여리여리하고 편안해서 자주 입을 것 같습니다ㅎㅎ
딩굴이,,23.05.28,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,47kg,상의 55,"블랙 사고 핏이 마음에 들어서 아이보리도 샀어요
엄청 밝은 흰색은 아니고 살짝 아이보리?에요
찰랑찰랑하고 많이 입으면 보풀 일어나요 !"
A9odzXvN,,23.05.25,페일라벤더,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,"작년에 검정색을 사서 잘입었습니다.
부드럽고 가볍게 입기 좋은 느낌인데 단점은 보풀이 좀 잘 나긴 해요. 그래도 이 가격에 이 정도면 아주 만족합니다!
색별로 소장하고 싶어요"
7QH8U5L2,,23.05.06,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,면이 톡톡하고 질이아주좋음 다른 리뷰 중에는 목이 늘어난거같다던 부분이 많아서 걱정했는데 난 오히려 답답하지않아서 좋아서 타색상 구입의향잇음
JONFBvIj,,23.05.03,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,60kg,상의 55,작년에도 똑같이 사서 휘뚜루마뚜루템으로 입었는데 올해 또 다시 샀습니당 데일리로 최고에요 팔뚝 부각도 없고 여리여리핏 쌉가능 강추입니다^*
wkdw****,,23.04.29,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,66kg,상의 66,맘에 들어요 아직 날씨가 추워서 입지 못하고 있지만 루즈핏이라 큰거 치고 덩치 안커보이고 좋아요! 회색은 색감이 더 어두운거 같아서 좀 아쉽네요ㅠㅠ
wkdw****,,23.04.29,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,66kg,상의 66,맘에 들어요 아직 날씨가 추워서 입지 못하고 있지만 루즈핏이라 큰거 치고 덩치 안커보이고 좋아요! 페일라벤더라ㅜ적혀있는데 회색이왔어요 그것도 어두운 색감같아서 좀 아쉽네요ㅠㅠ…..ㅂ
tjdr*****,상위 25%,23.04.28,민트,,정사이즈예요,보통이에요,화면과 비슷해요,174cm,61kg,상의 55,사진보다 조금 더 밝고 예뻐요! 사진에는 엄청 민트로 나왔는데 더 흰끼있고 밝아용 엄청 부드럽고 잘늘어나고 팔뚝살많은데도 딱 달라붙지않아용
OaQF2fec,,23.04.26,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 66,옷이 퀄리티가 좋네요~ 왜 많이 팔렸는지 알 것 같아요. !! 배송도 빨랐고 기본티로 입기 매우 좋네용!!ㅎㅎ나중에 또 사로 오겠습니당
gaem**,상위 15%,23.04.18,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,56kg,상의 55,전에 구입했던 화이트 아주 잘 입고 다녀서 또 샀어요 기본템에 적당히 여유있는 핏이라 너무 좋아요 재질도 부드럽고 좋습니당 다른색도 사고 싶어요
v61zaQ8m,,23.04.17,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,,,,"좀 빳빳한 느낌의 긴팔티에요 부들부들하지는 않아요
그냥 기본티로 입기 적당한듯!
보풀은 몇번 입었는데 티안나게 생겨서 그냥 이너티로 입고다니기 적당해요"
hjCA7Mlx,,23.04.12,멜란지그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"봄에 입을 기본티로 아주 좋아요
적당히 찰랑거리고 두께도 얇은 편이라 날이 풀리면 단품으로 입기에 적합합니다
한 개만 구매해봤는데 다른 색상도 구매할 예정이에요"
8cxADrvL,,24.11.11,멜란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,64kg,상의 66,아무 때나 입을 수 있는 기본티 찾고 있었어요. 자켓 안에 입어주몬 결혼식에 갈 수 있을 정도로 괜찮습니다. 질도 잘 안늘어나고 탄탄합니다.
rKAIXEzY,,24.10.31,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"두번째 구매입니다
너무 잘입고 다녀서 다시 사요
핏도 여리여리해서 예쁘고 좋아용
가을에는 단독으로 입어도 너무너무 예쁩니다"
호두강정,탑리뷰어,24.10.29,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,43kg,상의 44,"차르르~하고 부드러우면서도 매끄러운 감촉이에요. 까끌함 하나 없고, 다른 옷 안에 겹쳐입을 때도 부담 없을 것 같아서 좋아요."
uQlrgF4U,상위 30%,24.10.11,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,55kg,상의 66,"기본티가 필요했는데 가성비있게 잘 샀어요
배송도 엄청 빨리오고 다른 색상도 구매하고싶어요
이너로 잘 입을게요 무난한 이너"
yBy7dOrH,,24.10.10,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,159cm,52kg,상의 55,목이 깊어서 답답해보이지는 않는데 약간 없어보일 수 있을것같아요 이너로 입기 딱 좋은 재질입니다. 보들보들 찰랑찰랑한 재질입니다
gJ7tHyaN,,24.09.29,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,64kg,상의 55,딱 예쁜 기본티예요 목도 많이 늘어날것 같지 않고 두께도 지금 입기 딱적당해요 근데 유넥이라 조금만 숙여도 보이는 건 감안하셔야될 것 같아요
p87LRFF7,,24.09.29,페일라벤더,,정사이즈예요,아주 만족해요,화면보다 밝아요,171cm,64kg,상의 77,기본티로 딱 좋아요 얇아서 지금 입기 좋고 라벤더라 해서 보라색계열일줄 알았는데 제 느낌에는 회색에 가까운거 같네용 !
gJ7tHyaN,,24.09.28,크림옐로우,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,64kg,상의 55,"색감은 화면이랑 비슷하고 재질도 얇아서 지금부터 입기 좋을 것 같아요 근데 아무래도 얇아서 속옷 색 신경써야하구요, 유넥이라 숙이시면 보여요...!"
Kuj4TU8w,,24.09.15,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,지금까지 여러번 재구매 한 제품입니다. 여행가서 정말 유용하게 입고다녔던 것 같습니다. 핏도 차르르 흘러서 좋아요 ㅠㅠ
pt7yn54f,상위 30%,24.03.22,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,51kg,상의 55,레이어드하기 적당하고 부드러워서 좋네요. 색별로 샀는데 나쁘지 않아요. 아이보리가 화이트에 가까운 아이보리라 마음에 들었습니다.
R6KM0b5F,,24.02.18,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 55,오래입을수 있는 느낌은 아니지만 가격이 가격인지라 매년 기본티처럼 사는 제품입니다 넥라인이 넓어서 입을때도 편하고 부드러워요ㅎ
jQFWd6qX,,24.02.04,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,50kg,상의 66,u넥 사고싶어서 봤는데 딱 원하던 거였어요 파임도 그렇고 재질도 그렇고 길이랑 이런거까지 완벽하게 맘에 듷어요 좋아요
jQFWd6qX,,24.02.04,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,50kg,상의 66,u넥 사고싶어서 봤는데 딱 원하던 거였어요 파임도 그렇고 재질도 그렇고 길이랑 이런거까지 완벽하게 맘에 듷어요 좋아요
nbGYBh9a,,24.02.02,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,56kg,상의 55,"기본티로 구매했어요 쫀쫀한 모찌같은 질감에 촤르르 떨어지는 여리핏이에요
흰색 사면서 회색도 같이 샀는데 재질이 아예 달라요ㅠ"
ZAauaPWi,,23.09.28,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,48kg,상의 55,딱 기본티예요! 소재가 부드럽고 팔 기장도 넉넉해서 겨울에도 이너로 잘 입을 것 같아요
jzL1eWdD,,25.01.14,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,52kg,상의 55,진짜 재질 완전 부드럽고..쇄골..지금은 안보이긴 한데 겉옷없이 입으면 쇄골도 넌지시 보이면서 여리 끝판왕..하..여러분 이 옷 10번 사세요..진심..
U4r4TL07,상위 10%,25.01.04,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,64kg,,"기본티 찾고있었는데 가격도 착하고 너무 부해보이지도 않아 사계절 내내 잘 입을 것 같아요
겨울엔 이너로 입기에도 부들부들하고 좋아요"
sWCSGYJg,,24.12.01,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,상의 55,"예전에도 샀었는데 촉감이랑 면이 좋아서 또 구매했어요
찰랑찰랑하니 좋습니다 상체 발달형인데 여리여리 해보이는 효과도 있어요"
DtDqXtnh,,24.11.26,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,61kg,상의 66,"상품 뜯자마자 부들뷰들하고
넥라인도 딱 제가 좋아하는 만큼의 파임이엇어요
이너느낌으로 바지에 넣어입을만큼 딱 길이도ㅠ좋으오"
JhCqxs5V,상위 5%,24.09.12,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,목 마감이 완벽하진 않아요 그럼에도 u넥인데 후줄근하지 않고 깔끔하고 이쁩니다. 그걸로 만족해요
AXjNYVsV,,24.04.28,페일라벤더,,생각보다 커요,보통이에요,화면보다 어두워요,153cm,48kg,상의 44,어깨가 좁은 편이라 생각보다 많이 파인 느낌이었어요 그래서 그런지 좀 커보이는 느낌도 있었구요 근데 오묘한 색깔에 퀄리티도 좋아보여서 가끔 입을 것 같아요
Ij7TqkRm,,24.04.12,멜란지그레이,,정사이즈예요,보통이에요,화면과 비슷해요,162cm,70kg,상의 66,슬앤 티셔츠는 믿고 사는 것 같아요. 어차피 티셔츠는 계절마다 사는게 가장 깔끔하지만 슬앤은 다음 년도에도 손이가고 입을 때 감촉이 좋아여!
928hC3pP,,23.11.24,아이보리,,생각보다 커요,보통이에요,화면과 비슷해요,160cm,63kg,상의 77,"160에 65키로 85D컵 상뚱인데 잘맞아서 놀랐습니다!! 배송은 무척 빠르진 않았고 보통이었구요, 목라인이 좀 내복느낌이 나지만, 색깔이 색깔이니만큼 그러려니 합니다ㅋ"
cgR7n11V,,23.11.09,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 55,"차르륵 소재에
얇아서 살짝 비치지만
어차피 이너로 입을 거라 상관은 없고
재질도 좋아보이고 따뜻할 때 단독으로 입으면 여리여리해보일 듯!!! 기본템 여기서 살게요 구매~~~~"
너구리구리,,23.11.08,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"재구매한 기본템 티셔츠입니다.
생각보다 목이 꽤 파였습니다.
찰랑거리는 소재와 달라붙지 않는 핏 그리고 아무렇게나 입어도 무난한, 단정하지만 지루하지 않은 기본템입니다.
재구매의사는 46920164920%이며 아마 가을 검은티 기본템은 이 제품으로 고정할 듯 싶습니다."
oWepMdBn,,23.10.26,페일라벤더,,정사이즈예요,아주 만족해요,화면과 비슷해요,151cm,58kg,상의 66,"데일리로 입기 너무 좋아요! 두껍지는 않아서 한겨울에는 입기 힘들 것 같은데 가볍게 입을만한 이너 찾으면 강추합니다:)
그냥 흔한 티 생각해서 크게 기대는 안했는데 생각보다 핏도 예쁘고 색도 마음에 들어서 만족해요!"
amaADJBQ,,23.10.25,멜란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,64kg,상의 66,"예전에 사서 잘 입고 다니길래 다른 색상 추가로 구매했어요~오래 전에 구매한거라 리뉴얼되서 사이즈 작아졌을 줄 알았는데 너무 잘 맞고, 질감도 부들부들 너무 좋아요!"
jc7tMzDb,,23.10.23,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,51kg,상의 55,"쇄골쪽이 파여있어서 좋아요!!
품 자체도 큰게 아니어서 여리핏 느낌입니다!
그리고 소재도 보들보들해요ㅎㅎ
이전에도 다른 컬러로 샀었는데
세탁은 1번 밖에 안했어서 보풀은.. 잘모르겠어요ㅠㅠ
기본티인반큼 제발 안생기면 좋겠어요!!"
tyVqNa8C,상위 20%,23.10.20,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,티 재질이 너무 부드러워서 제일 만족하면서 입는것 같아요!! 그래서 이번에 하나 더 구매하게됐네요 핏도 너무 이쁘고 역시나 여전히 맘에 들어요!!
yy.eon0168,,23.10.15,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,163cm,57kg,상의 55,"땀쟁이라 색깔티는 못입는 사람인데, 기본티 유목민으로 살다가 작년에 요 티를 발견해서 정착했습니다🤟🏻
봄, 가을 시즌 돌아오면 무조건 검,흰티 구매..🫶🏻
딱 붙는것도 아니듀 그렇다고 오버도 아니고 파임도 적당하고! 흰티는 단일로 입기엔 휑하지만 그래도 기본티가 이정도 퀄리티면 전 만족 그 잡채입니다!
계속 팔아주세요!!"
yy.eon0168,,23.10.15,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,57kg,상의 55,"땀쟁이라 색깔티는 못입는 사람인데, 기본티 유목민으로 살다가 작년에 요 티를 발견해서 정착했습니다🤟🏻
봄, 가을 시즌 돌아오면 무조건 검,흰티 구매..🫶🏻
딱 붙는것도 아니듀 그렇다고 오버도 아니고 파임도 적당하고! 흰티는 단일로 입기엔 휑하지만 그래도 기본티가 이정도 퀄리티면 전 만족 그 잡채입니다!
계속 팔아주세요!!"
oaEjk0pb,,23.10.15,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,65kg,상의 66,엄청 얇아요. 그리고 촉감도 좋고 편해서 활동성은 보장됨. 근데 사이즈가 좀 많이 커서 레이어드하기엔 애매할지도?! 초가을에 티 한 장 걸치고 아우터 입으면 딱인 느낌입니다
BercFePc,,23.05.21,멜란지그레이,,정사이즈예요,보통이에요,화면과 비슷해요,160cm,51kg,상의 44,완전 널널하게 떨어지는 핏이라 유넥부분 노출이 조금 있어요! 신경 써야해서 엄청 편하게 입을 수 있는 옷은 아닌데 그래도 여리해보여서 예쁩니다 겉옷 입으면 좀 매무새가 늘어나서 그냥 단독으로 입으면 괜찮을 것 같아요
pvWvttT4,,23.04.11,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,166cm,65kg,상의 66,"다른 이런 옷들과 비슷한데 재질이 더 부들부들한 느낌이에요!!
굉장히 편하고 지금같은 날씨에 입고 위에 뭐 걸치면 딱 좋아보여요.
색상은 화면이랑 똑같아요
좋은 아이템 건진거 같아서 기분 좋아요~ !
다른 색깔로 더 살 의향이 있습니당•~•"
